p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,X_name
先锋（Singfun）大风量静音电风扇/落地扇 办公室/家用电扇风扇定时（遥控或机械可选） 黑色遥控三叶DD1219,先锋乐聪专卖店,11291922631,,,,,,,,None,,"先锋（Singfun）大风量静音电风扇/落地扇 办公室/家用电扇风扇定时（遥控或机械可选） 黑色遥控三叶DD1219,11291922631, ,6.4kg,中国大陆,先锋电风扇,2-8小时,三档调节,正常风,3片,1级,机械式,落地扇",落地扇,先锋（Singfun）大风量静音电风扇/落地扇 办公室/家用电扇风扇定时（遥控或机械可选） 黑色遥控三叶DD1219
志高（CHIGO）FS-40-16A13 电风扇/炫彩五扇叶落地扇,盛世昌业专营店,10632948074,,,,,,,,None,,"志高（CHIGO）FS-40-16A13 电风扇/炫彩五扇叶落地扇 ,10632948074, ,6.3kg,2小时以下,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,志高（CHIGO）FS-40-16A13 电风扇/炫彩五扇叶落地扇 
中联ZL13-180迷你微风扇电风扇小风扇小电扇台式夹扇静音家用学生宿舍蚊帐 标配,网赢电器专营店,1494380579,,,,,,,,None,,"中联ZL13-180迷你微风扇电风扇小风扇小电扇台式夹扇静音家用学生宿舍蚊帐 标配,1494380579, ,1.7kg,ZL13-180,无定时,二档调节,正常风,3片,无,机械式,转页扇，台扇，壁扇，空气循环扇，风扇伴侣",转页扇，台扇，壁扇，空气循环扇，风扇伴侣,中联ZL13-180迷你微风扇电风扇小风扇小电扇台式夹扇静音家用学生宿舍蚊帐 标配
艾美特(Airmate)电风扇SW59T2 台立扇 升降摆头 机械款SW59T2,艾美特子云专卖店,11316976375,,,,,,,,None,,"艾美特(Airmate)电风扇SW59T2 台立扇 升降摆头 机械款SW59T2,11316976375, ,4.21kg,SW59T2,2-8小时,三档调节,正常风,5片,1级,遥控式,落地扇",落地扇,艾美特(Airmate)电风扇SW59T2 台立扇 升降摆头 机械款SW59T2
艾美特(Airmate) 静音五叶机械落地扇 家用节能电风扇,艾美特子云专卖店,10626995418,,,,,,,,None,,"艾美特(Airmate) 静音五叶机械落地扇 家用节能电风扇,10626995418, ,7.75kg,中国大陆,XS40AT2-5,2-8小时,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,艾美特(Airmate) 静音五叶机械落地扇 家用节能电风扇
格力(GREE)KYT-2501A 家用床头静音台式转页扇台扇 办公室学生宿舍电风扇鸿运扇 白色,格力众新专营店,11653416623,,,,,,,,None,,"格力(GREE)KYT-2501A 家用床头静音台式转页扇台扇 办公室学生宿舍电风扇鸿运扇 白色,11653416623, ,2.21kg,中国大陆,KYT-2501a,无定时,三档调节,正常风,5片,2级,机械式,转页扇，台扇",转页扇，台扇,格力(GREE)KYT-2501A 家用床头静音台式转页扇台扇 办公室学生宿舍电风扇鸿运扇 白色
水田MF06A 电风扇 循环扇 台式 6寸落地迷你涡轮空气对流台扇 静音上下左右摇头 除湿 FSQ-MF06A-M1-银白灰,水田旗舰店,1588568306,,,,,,,,None,,"水田MF06A 电风扇 循环扇 台式 6寸落地迷你涡轮空气对流台扇 静音上下左右摇头 除湿 FSQ-MF06A-M1-银白灰,1588568306, ,2.65kg,FSQ-MF06A-M1,无定时,三档调节,正常风,3片,2级,机械式,台扇，空气循环扇，欧式仿古扇",台扇，空气循环扇，欧式仿古扇,水田MF06A 电风扇 循环扇 台式 6寸落地迷你涡轮空气对流台扇 静音上下左右摇头 除湿 FSQ-MF06A-M1-银白灰
【京东配送】先创大工业风扇/电风扇台式/趴地扇/落地扇/台扇/台地扇大功率 【20寸工业商用】【转速1320】【风量7200】,先创旗舰店,10226879113,,,,,,,,None,,"【京东配送】先创大工业风扇/电风扇台式/趴地扇/落地扇/台扇/台地扇大功率 【20寸工业商用】【转速1320】【风量7200】,10226879113, ,5.0kg,12寸,无定时,三档调节,正常风,3片,3级,机械式,落地扇，台扇，工业扇",落地扇，台扇，工业扇,【京东配送】先创大工业风扇/电风扇台式/趴地扇/落地扇/台扇/台地扇大功率 【20寸工业商用】【转速1320】【风量7200】
格力(GREE)电风扇遥控智能变频落地扇家用静音FDZ-40X65Bg7 浅蓝,格力威铭专卖店,12061575665,,,,,,,,None,,"格力(GREE)电风扇遥控智能变频落地扇家用静音FDZ-40X65Bg7 浅蓝,12061575665, ,8.8kg,中国大陆,FDZ-40X65Bg7 ,8小时以上,五档以上,正常风、自然风、睡眠风,7片及以上,无,遥控式,落地扇",落地扇,格力(GREE)电风扇遥控智能变频落地扇家用静音FDZ-40X65Bg7 浅蓝
骆驼（CAMEL）电风扇落地扇五叶静音家用宿舍电扇 机械款 FT-35,安涛专营店,11928182606,,,,,,,,None,,"骆驼（CAMEL）电风扇落地扇五叶静音家用宿舍电扇 机械款 FT-35,11928182606, ,6.5kg,中国大陆,2-8小时,三档调节,正常风,5片,3级,机械式,落地扇",落地扇,骆驼（CAMEL）电风扇落地扇五叶静音家用宿舍电扇 机械款 FT-35
艾美特 (Airmate) FSW57R 直流变频电风扇 静音遥控落地扇 黑色,艾美特官方旗舰店,12143161744,,,,,,,,None,,"艾美特 (Airmate) FSW57R 直流变频电风扇 静音遥控落地扇 黑色,12143161744, ,9.42kg,中国大陆,FSW57R,8小时以上,无极变速,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",落地扇,艾美特 (Airmate) FSW57R 直流变频电风扇 静音遥控落地扇 黑色
艾美特(Airmate)电风扇SW59T2 台立扇 升降摆头 白色,台企名品馆—家电专营店,13680297213,,,,,,,,None,,"艾美特(Airmate)电风扇SW59T2 台立扇 升降摆头 白色,13680297213, ,4.21kg,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,机械式,落地扇",落地扇,艾美特(Airmate)电风扇SW59T2 台立扇 升降摆头 白色
格力(GREE)KYS-30X60家用节能升降式落地转页扇 宿舍办公静音定时鸿运落地电风扇 GREE,格力明达丰专卖店,11805608164,,,,,,,,None,,"格力(GREE)KYS-30X60家用节能升降式落地转页扇 宿舍办公静音定时鸿运落地电风扇 GREE,11805608164, ,5.0kg,KYS-30X60,2小时以下,四档调节,正常风,5片,1级,机械式,落地扇，转页扇",落地扇，转页扇,格力(GREE)KYS-30X60家用节能升降式落地转页扇 宿舍办公静音定时鸿运落地电风扇 GREE
【今日抢购】日本IRIS爱丽思电风扇家用风扇空气空调循环扇风扇办公室电扇迷你小电扇台式台扇 象牙白,百格专营店,12314621829,,,,,,,,None,,"【今日抢购】日本IRIS爱丽思电风扇家用风扇空气空调循环扇风扇办公室电扇迷你小电扇台式台扇 象牙白,12314621829, ,2.0kg,中国大陆,PCF-HD15NC,无定时,三档调节,正常风,3片,1级,机械式,转页扇，台扇，空气循环扇，风扇伴侣",转页扇，台扇，空气循环扇，风扇伴侣,【今日抢购】日本IRIS爱丽思电风扇家用风扇空气空调循环扇风扇办公室电扇迷你小电扇台式台扇 象牙白
格力（Gree)壁扇电风扇家用节能静音挂扇办公室双拉线电扇FB-4005-WG,格力TOSOT旗舰店,10326825312,,,,,,,,None,,"格力（Gree)壁扇电风扇家用节能静音挂扇办公室双拉线电扇FB-4005-WG,10326825312, ,4.18kg,FB-4005-WG,无定时,三档调节,正常风,3片,1级,遥控式,壁扇",壁扇,格力（Gree)壁扇电风扇家用节能静音挂扇办公室双拉线电扇FB-4005-WG
戴森（Dyson）HP01 HP02 三合一无叶空气净化冷暖器 暖风冷风净化器无叶风扇 HP02 银白色 冷暖风+净化+APP智能遥控,EUROHEALTH海外专营店,1978550025,,,,,,,,戴森（Dyson）HP01 HP02 三合一无叶空气净化冷暖器 暖风冷风净化器无叶风扇 HP02 银白色 冷暖风+净化+APP智能遥控,,"戴森（Dyson）HP01 HP02 三合一无叶空气净化冷暖器 暖风冷风净化器无叶风扇 HP02 银白色 冷暖风+净化+APP智能遥控,1978550025, ,3.54kg,2小时以下,五档以上,正常风、自然风、睡眠风,无叶,5级,APP控制,落地扇",落地扇,戴森（Dyson）HP01 HP02 三合一无叶空气净化冷暖器 暖风冷风净化器无叶风扇 HP02 银白色 冷暖风+净化+APP智能遥控
松下电器（panasonic） 球形无叶摇头电风扇创意家用办公台式创风机F-BM25TC 金色,松下文迪专卖店,11656796635,,,,,,,,None,,"松下电器（panasonic） 球形无叶摇头电风扇创意家用办公台式创风机F-BM25TC 金色,11656796635, ,2.8kg,中国大陆, F-BM25TC,2-8小时,五档调节,正常风,无叶,2级,机械式,台扇",台扇,松下电器（panasonic） 球形无叶摇头电风扇创意家用办公台式创风机F-BM25TC 金色
天骏（TIJUMP）吊扇灯SF50-5Y3L-JD 48寸复古电风扇 茶色风扇灯吊灯吊顶扇,天骏小天使官方旗舰店,1143808,,,,,,,,None,,"天骏小天使SF50-5Y3L-JD,1143808,8.34kg,中国大陆,吊扇,3片,三档调节,正常风、自然风",吊扇,天骏小天使SF50-5Y3L-JD
莱克新品 电风扇 魔力风智能空气调节扇F301 家用台式电风扇,莱克(LEXY)旗舰店,12515453827,,,,,,,,None,,"莱克（LEXY） 莱克新品 电风扇 魔力风智能空气调节扇F301 家用台式电风扇,12515453827, ,2.3kg,F301,2-8小时,三档调节,正常风、自然风、睡眠风,7片及以上,无,机械式,台扇",台扇,莱克（LEXY） 莱克新品 电风扇 魔力风智能空气调节扇F301 家用台式电风扇
艾美特(Airmate)落地扇 FS4096T2 家用风扇FS4082T2 FS4096T2 灰色款,艾美特子云专卖店,16803198799,,,,,,,,None,,"艾美特(Airmate)落地扇 FS4096T2 家用风扇FS4082T2 FS4096T2 灰色款,16803198799, ,7.95kg,FS4096T2,2-8小时,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,艾美特(Airmate)落地扇 FS4096T2 家用风扇FS4082T2 FS4096T2 灰色款
GREE/格力FSLD-40 家用电风扇静音吊扇宿舍吸顶风扇饭店工程扇节能吸顶扇,格力小家电专营店,12282141772,,,,,,,,None,,"GREE/格力FSLD-40 家用电风扇静音吊扇宿舍吸顶风扇饭店工程扇节能吸顶扇,12282141772, ,9.31kg,中国大陆, FSLD-40,无定时,三档调节,正常风,3片,3级,机械式,吊扇",吊扇,GREE/格力FSLD-40 家用电风扇静音吊扇宿舍吸顶风扇饭店工程扇节能吸顶扇
森田（MORITA）SZ-GTR30H 360°摇头智能电风扇/直流变频遥控落地扇/台立扇 红色,MORITA生活电器旗舰店,12100800646,,,,,,,,None,,"MORITA 森田SZ-GTR30H 360°摇头智能电风扇/直流变频遥控落地扇/台立扇 红色,12100800646, ,7.0kg,2-8小时,五档以上,正常风、自然风,7片及以上,无,遥控式,落地扇，台扇，空气循环扇，风扇伴侣",落地扇，台扇，空气循环扇，风扇伴侣,MORITA 森田SZ-GTR30H 360°摇头智能电风扇/直流变频遥控落地扇/台立扇 红色
GREE/格力风扇 FD-4012-WG 家用静音电风扇定时节能落地扇,格力小家电专营店,1566209583,,,,,,,,None,,"GREE/格力风扇 FD-4012-WG 家用静音电风扇定时节能落地扇,1566209583, ,8.35kg,中国大陆,FD-4012-WG,2-8小时,三档调节,正常风,3片,1级,机械式,落地扇",落地扇,GREE/格力风扇 FD-4012-WG 家用静音电风扇定时节能落地扇
皓彩（haoluck） 【京东配送】皓彩家用电风扇台式 趴地扇工业风扇 落地扇 商用工厂 500mm(20寸三档),皓彩旗舰店,1516863188,,,,,,,,None,,"皓彩（haoluck） 【京东配送】皓彩家用电风扇台式 趴地扇工业风扇 落地扇 商用工厂 500mm(20寸三档),1516863188, ,6.0kg,无定时,三档调节,正常风,3片,1级,机械式,落地扇",落地扇,皓彩（haoluck） 【京东配送】皓彩家用电风扇台式 趴地扇工业风扇 落地扇 商用工厂 500mm(20寸三档)
水田FSQQ 涡轮空气对流循环扇 双头电风扇 台式 落地扇 双头单独控制 现货现发,水田旗舰店,10399378014,,,,,,,,None,,"水田FSQQ 涡轮空气对流循环扇 双头电风扇 台式 落地扇 双头单独控制 现货现发,10399378014, ,3.72kg,无定时,三档调节,正常风,3片,1级,机械式,落地扇，台扇，空气循环扇",落地扇，台扇，空气循环扇,水田FSQQ 涡轮空气对流循环扇 双头电风扇 台式 落地扇 双头单独控制 现货现发
多丽  （DUOLI）  FS11-40(F19A1) 五叶机械落地扇/电风扇 F19A1,多丽旗舰店,15278844438,,,,,,,,None,,"多丽  （DUOLI）  FS11-40(F19A1) 五叶机械落地扇/电风扇 F19A1,15278844438, ,7.6kg,中国大陆,FS11-40(F19A1),2小时以下,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,多丽  （DUOLI）  FS11-40(F19A1) 五叶机械落地扇/电风扇 F19A1
美伯朗（MBOLG）M-09转页电风扇创意卡通静音便携台式宿舍大白迷你儿童小风扇,美伯朗旗舰店,11988095747,,,,,,,,None,,"美伯朗（MBOLG）M-09转页电风扇创意卡通静音便携台式宿舍大白迷你儿童小风扇,11988095747, ,1.7kg,MBLF-09,无定时,二档调节,正常风、自然风,3片,3级,机械式,转页扇，台扇",转页扇，台扇,美伯朗（MBOLG）M-09转页电风扇创意卡通静音便携台式宿舍大白迷你儿童小风扇
艾美特(Airmate) 16吋吸顶扇 电风扇 楼顶扇  吊扇 节能静音 360度旋转,艾美特子云专卖店,10124064488,,,,,,,,None,,"艾美特(Airmate) 16吋吸顶扇 电风扇 楼顶扇  吊扇 节能静音 360度旋转,10124064488, ,4.75kg,楼顶扇,无定时,三档调节,正常风,3片,3级,机械式,壁扇",壁扇,艾美特(Airmate) 16吋吸顶扇 电风扇 楼顶扇  吊扇 节能静音 360度旋转
永生（eosin）FB40C 壁扇/电风扇/壁挂扇 机械款,永生旗舰店,11941045511,,,,,,,,None,,"永生（eosin）FB40C 壁扇/电风扇/壁挂扇 机械款,11941045511, ,3.8kg,无定时,三档调节,正常风,5片,2级,机械式,壁扇",壁扇,永生（eosin）FB40C 壁扇/电风扇/壁挂扇 机械款
戴森（Dyson） 空气净化器HP02 净化风扇+无叶风扇2合1 HP02 蓝色（需用变压器）,magic全球购专营店,1971931080,,,,,,,,戴森（Dyson） 空气净化器HP02 净化风扇+无叶风扇2合1 HP02 蓝色（需用变压器）,,"戴森（Dyson） 空气净化器HP02 净化风扇+无叶风扇2合1 HP02 蓝色（需用变压器）,1971931080, ,2.853kg,无定时,四档调节,正常风,无叶,3级,遥控式,空气循环扇",空气循环扇,戴森（Dyson） 空气净化器HP02 净化风扇+无叶风扇2合1 HP02 蓝色（需用变压器）
【京东配送】日本IRIS/爱丽思空气循环扇电风扇家用台式对流扇静音摇头台扇PCF-M18C,爱丽思幸辉国际专卖店,1646264862,,,,,,,,None,,"【京东配送】日本IRIS/爱丽思空气循环扇电风扇家用台式对流扇静音摇头台扇PCF-M18C,1646264862, ,3.0kg,无定时,三档调节,正常风,3片,无,机械式,台扇，空气循环扇",台扇，空气循环扇,【京东配送】日本IRIS/爱丽思空气循环扇电风扇家用台式对流扇静音摇头台扇PCF-M18C
格力大松FD-4020落地扇电风扇家用电扇宿舍学生办公室电扇,格力聚星圆专卖店,11628367844,,,,,,,,None,,"格力大松FD-4020落地扇电风扇家用电扇宿舍学生办公室电扇,11628367844, ,7.06kg,无定时,三档调节,正常风,3片,1级,机械式,落地扇",落地扇,格力大松FD-4020落地扇电风扇家用电扇宿舍学生办公室电扇
格力（GREE）FS-3005BG7-WG落地扇电风扇家用七叶电扇定时立式静音学生 遥控,格力清力专卖店,11606347829,,,,,,,,None,,"格力（GREE）FS-3005BG7-WG落地扇电风扇家用七叶电扇定时立式静音学生 遥控,11606347829, ,5.74kg,中国大陆,FS-3005Bg7-WG,2-8小时,四档调节,正常风、自然风、睡眠风,7片及以上,3级,遥控式,落地扇",落地扇,格力（GREE）FS-3005BG7-WG落地扇电风扇家用七叶电扇定时立式静音学生 遥控
华宝 FW45/50雅致 电风扇 机械/遥控 壁扇 工业扇 牛角扇 18寸/20寸壁挂风扇 遥控 雅致  18寸,顺德乐信电器专营店,1625472372,,,,,,,,None,,"华宝 FW45/50雅致 电风扇 机械/遥控 壁扇 工业扇 牛角扇 18寸/20寸壁挂风扇 遥控 雅致  18寸,1625472372, ,5.4kg,FW45,8小时以上,三档调节,正常风,3片,3级,遥控式,壁扇",壁扇,华宝 FW45/50雅致 电风扇 机械/遥控 壁扇 工业扇 牛角扇 18寸/20寸壁挂风扇 遥控 雅致  18寸
kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 251D 土豪金,通汇国际全球购生活电器专营店,1964353837,,,,,,,,kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 251D 土豪金,,"kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 251D 土豪金,1964353837, ,4.0kg,8小时以上,无极变速,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 251D 土豪金
艾美特 (Airmate) FS40102R 七叶遥控直流变频32档调速静音落地扇/电风扇 珠白色,艾美特官方旗舰店,12066002218,,,,,,,,None,,"艾美特 (Airmate) FS40102R 七叶遥控直流变频32档调速静音落地扇/电风扇 珠白色,12066002218, ,11.1kg,中国大陆,FS40102R,8小时以上,无极变速,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,艾美特 (Airmate) FS40102R 七叶遥控直流变频32档调速静音落地扇/电风扇 珠白色
松下电器（panasonic） 落地扇无线遥控带儿童锁摇头静音立式五叶智能温控电风扇 F-CM324C,松下文迪专卖店,11677724135,,,,,,,,None,,"松下电器（panasonic） 落地扇无线遥控带儿童锁摇头静音立式五叶智能温控电风扇 F-CM324C,11677724135, ,3.9kg,中国大陆,2-8小时,三档调节,正常风、自然风,5片,1级,遥控式,落地扇",落地扇,松下电器（panasonic） 落地扇无线遥控带儿童锁摇头静音立式五叶智能温控电风扇 F-CM324C
ZOLEE中联FF01-28硅胶叶不伤手夹扇学生宿舍小风扇迷你风扇壁扇台扇电风扇 单品,中联生活电器旗舰店,11743904236,,,,,,,,None,,"ZOLEE中联FF01-28硅胶叶不伤手夹扇学生宿舍小风扇迷你风扇壁扇台扇电风扇 单品,11743904236, ,0.67kg,中国大陆,FF01-28,无定时,二档调节,正常风、自然风,5片,无,机械式,台扇",台扇,ZOLEE中联FF01-28硅胶叶不伤手夹扇学生宿舍小风扇迷你风扇壁扇台扇电风扇 单品
【京东配送】日本IRIS/爱丽思空气循环扇迷你电风扇家用台式静音摇头台扇PCF-HD15C 蓝色,爱丽思幸辉国际专卖店,1648909373,,,,,,,,None,,"【京东配送】日本IRIS/爱丽思空气循环扇迷你电风扇家用台式静音摇头台扇PCF-HD15C 蓝色,1648909373, ,3.0kg,无定时,三档调节,正常风,3片,无,机械式,台扇，空气循环扇",台扇，空气循环扇,【京东配送】日本IRIS/爱丽思空气循环扇迷你电风扇家用台式静音摇头台扇PCF-HD15C 蓝色
格力（GREE）FD-4009-WG 立式机械五叶家用静音落地扇定时电风扇办公宿舍节能风扇 白色,格力泽居专卖店,12653626979,,,,,,,,None,,"格力（GREE）FD-4009-WG 立式机械五叶家用静音落地扇定时电风扇办公宿舍节能风扇 白色,12653626979, ,5.9kg,中国大陆,（GREE）FD-4009-WG,8小时以上,三档调节,正常风、自然风、睡眠风,5片,1级,机械式,落地扇，转页扇",落地扇，转页扇,格力（GREE）FD-4009-WG 立式机械五叶家用静音落地扇定时电风扇办公宿舍节能风扇 白色
先锋（Singfun）（遥控或机械可选）定时静音电风扇/落地扇/大风量摇头扇/智能家用风扇 DD1219遥控款三叶,先锋乐聪专卖店,11259126451,,,,,,,,None,,"先锋（Singfun）（遥控或机械可选）定时静音电风扇/落地扇/大风量摇头扇/智能家用风扇 DD1219遥控款三叶,11259126451, ,6.7kg,中国大陆,先锋电风扇,2-8小时,三档调节,正常风、自然风、睡眠风,3片,1级,遥控式,落地扇",落地扇,先锋（Singfun）（遥控或机械可选）定时静音电风扇/落地扇/大风量摇头扇/智能家用风扇 DD1219遥控款三叶
万宝（Wanbao）FB-45A-3 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送,万宝电器专卖店,12942248279,,,,,,,,None,,"万宝（Wanbao）FB-45A-3 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送,12942248279, ,4.5kg,无定时,三档调节,正常风,3片,3级,机械式,壁扇",壁扇,万宝（Wanbao）FB-45A-3 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送
爱丽思（IRIS）空气循环扇PCF-C15TC静音节能家用电风扇台式涡轮对流扇摇头白色,穆勒专营店,10457264776,,,,,,,,None,,"爱丽思（IRIS）空气循环扇PCF-C15TC静音节能家用电风扇台式涡轮对流扇摇头白色,10457264776, ,2.5kg,2-8小时,三档调节,正常风,3片,1级,遥控式,空气循环扇",空气循环扇,爱丽思（IRIS）空气循环扇PCF-C15TC静音节能家用电风扇台式涡轮对流扇摇头白色
欧麦斯(OUMAISI)Air-H5 无叶风扇落地式风扇家用电扇空气循环扇电风扇塔扇台扇 月光白,欧麦斯旗舰店,11635526041,,,,,,,,None,,"欧麦斯(OUMAISI)Air-H5 无叶风扇落地式风扇家用电扇空气循环扇电风扇塔扇台扇 月光白,11635526041, ,4.0kg,2小时以下,无极变速,正常风、自然风、睡眠风,无叶,无,遥控式,落地扇，塔扇，台扇，空气循环扇",落地扇，塔扇，台扇，空气循环扇,欧麦斯(OUMAISI)Air-H5 无叶风扇落地式风扇家用电扇空气循环扇电风扇塔扇台扇 月光白
华生（Wahson） FL75-A 电风扇/落地扇/工业扇 FL50-A落地款,今旺腾腾专营店,10900667559,,,,,,,,None,,"华生（Wahson） FL75-A 电风扇/落地扇/工业扇 FL50-A落地款,10900667559, ,15.0kg,中国大陆,无定时,三档调节,正常风,3片,无,机械式,工业扇",工业扇,华生（Wahson） FL75-A 电风扇/落地扇/工业扇 FL50-A落地款
祥阳电风扇XY-04雾化落地工业扇 水冷空调扇喷雾降温加湿扇750MM/30英寸 黑色机械版,祥阳电器专营店,10193625262,,,,,,,,None,,"祥阳电风扇XY-04雾化落地工业扇 水冷空调扇喷雾降温加湿扇750MM/30英寸 黑色机械版,10193625262, ,24.0kg,中国大陆,XY-04/750MM圆水箱工业喷雾落地扇,2-8小时,三档调节,正常风,3片,无,遥控式,落地扇，工业扇",落地扇，工业扇,祥阳电风扇XY-04雾化落地工业扇 水冷空调扇喷雾降温加湿扇750MM/30英寸 黑色机械版
赛亿(Shinee)电风扇/台式转页扇/定时台扇/五风叶学生床头换气鸿运风扇 绿-120分钟KYT25-6,一网专营店,11943056894,,,,,,,,None,,"赛亿(Shinee)电风扇/台式转页扇/定时台扇/五风叶学生床头换气鸿运风扇 绿-120分钟KYT25-6,11943056894, ,1.7kg,中国大陆,KYT25,2小时以下,三档调节,正常风,5片,2级,机械式,转页扇，台扇，空气循环扇",转页扇，台扇，空气循环扇,赛亿(Shinee)电风扇/台式转页扇/定时台扇/五风叶学生床头换气鸿运风扇 绿-120分钟KYT25-6
格力(GREE)KYT-2501A 家用床头静音台式转页扇 办公学生室宿舍电风扇鸿运扇,格力明达丰专卖店,10162152537,,,,,,,,None,,"格力(GREE)KYT-2501A 家用床头静音台式转页扇 办公学生室宿舍电风扇鸿运扇,10162152537, ,1.66kg,KYT-2501a,无定时,三档调节,正常风,5片,2级,机械式,转页扇",转页扇,格力(GREE)KYT-2501A 家用床头静音台式转页扇 办公学生室宿舍电风扇鸿运扇
艾美特(Airmate)电风扇 吊扇FZ4811 吸顶扇 铜电机1.2米48吋 家用,艾美特子云专卖店,12293300923,,,,,,,,None,,"艾美特(Airmate)电风扇 吊扇FZ4811 吸顶扇 铜电机1.2米48吋 家用,12293300923, ,3.0kg,中国大陆,FZ4811,无定时,五档调节,正常风,3片,3级,机械式,吊扇",吊扇,艾美特(Airmate)电风扇 吊扇FZ4811 吸顶扇 铜电机1.2米48吋 家用
莱克新品 魔力风智能空气循环调节扇电风扇 落地扇F501+台扇F301组合套餐,莱克(LEXY)旗舰店,12840638505,,,,,,,,None,,"莱克新品 魔力风智能空气循环调节扇电风扇 落地扇F501+台扇F301组合套餐,12840638505, ,2.0kg,风扇组合套餐,2-8小时,三档调节,正常风、自然风、睡眠风,7片及以上,1级,APP控制,落地扇，台扇",落地扇，台扇,莱克新品 魔力风智能空气循环调节扇电风扇 落地扇F501+台扇F301组合套餐
大松（TOSOT）电风扇落地扇遥控家用静音七叶电扇 平背机头FS-3005BG7,格力TOSOT旗舰店,10250873677,,,,,,,,None,,"大松（TOSOT）电风扇落地扇遥控家用静音七叶电扇 平背机头FS-3005BG7,10250873677, ,5.74kg,FS-3005BG7-WG,2-8小时,四档调节,正常风,7片及以上,3级,遥控式,落地扇",落地扇,大松（TOSOT）电风扇落地扇遥控家用静音七叶电扇 平背机头FS-3005BG7
钻石牌（DIAMOND）五叶遥控落地扇/电风扇FSY-40I 一键智能带温度显示 黑色,钻石生活电器旗舰店,12036408934,,,,,,,,None,,"钻石牌（DIAMOND）五叶遥控落地扇/电风扇FSY-40I 一键智能带温度显示 黑色,12036408934, ,7.0kg,中国大陆,2-8小时,四档调节,正常风、自然风、睡眠风,5片,2级,机械式,落地扇",落地扇,钻石牌（DIAMOND）五叶遥控落地扇/电风扇FSY-40I 一键智能带温度显示 黑色
艾美特 电风扇塔扇 FT47R-W 无叶风扇大厦风扇静音落地遥控家用香熏盒 黑色,台企名品馆—家电专营店,13670203568,,,,,,,,None,,"艾美特 电风扇塔扇 FT47R-W 无叶风扇大厦风扇静音落地遥控家用香熏盒 黑色,13670203568, ,4.73kg,2-8小时,三档调节,正常风,无叶,无,遥控式,塔扇",塔扇,艾美特 电风扇塔扇 FT47R-W 无叶风扇大厦风扇静音落地遥控家用香熏盒 黑色
格力（GREE）KYS-3001B-WG遥控电风扇/家用静音五叶落地扇/转叶扇,格力TOSOT旗舰店,10246391723,,,,,,,,None,,"格力（GREE）KYS-3001B-WG遥控电风扇/家用静音五叶落地扇/转叶扇,10246391723, ,5.1kg,中国大陆,KYS-3001B-WG,2-8小时,四档调节,正常风,5片,1级,遥控式,落地扇",落地扇,格力（GREE）KYS-3001B-WG遥控电风扇/家用静音五叶落地扇/转叶扇
美的（Midea）电风扇FZ10-17ARW遥控落地家用台式无叶静音立式塔扇,美的绿灯侠专卖店,12533409360,,,,,,,,None,,"美的（Midea）电风扇FZ10-17ARW遥控落地家用台式无叶静音立式塔扇,12533409360, ,6.0kg,中国大陆,FZ10-17ARW,8小时以上,三档调节,正常风、自然风、睡眠风,无叶,1级,遥控式,塔扇",塔扇,美的（Midea）电风扇FZ10-17ARW遥控落地家用台式无叶静音立式塔扇
戴森(Dyson)无叶风扇 台式落地电风扇塔扇遥控/静音 AM06/07/08系列 欧版 AM08银白 自然风,跨境网专营店,1957431701,,,,,,,,戴森(Dyson)无叶风扇 台式落地电风扇塔扇遥控/静音 AM06/07/08系列 欧版 AM08银白 自然风,,"戴森(Dyson)无叶风扇 台式落地电风扇塔扇遥控/静音 AM06/07/08系列 欧版 AM08银白 自然风,1957431701, ,5.0kg,1000633,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,2级,遥控式,落地扇",落地扇,戴森(Dyson)无叶风扇 台式落地电风扇塔扇遥控/静音 AM06/07/08系列 欧版 AM08银白 自然风
