p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,X_name
万宝（Wanbao）FB-45A-3 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送,万宝电器专卖店,12942248279,,,30,94,30,0,2,None,风力很大 质量不错 噪音很小 使用方便,"万宝（Wanbao）FB-45A-3 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送,12942248279, ,4.5kg,无定时,三档调节,正常风,3片,3级,机械式,壁扇",壁扇,万宝（Wanbao）FB-45A-3 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送
爱丽思（IRIS）空气循环扇PCF-C15TC静音节能家用电风扇台式涡轮对流扇摇头白色,穆勒专营店,10457264776,,,70,98,70,1,1,None,噪音很小 风扇不错 广角送风 远程遥控 遥控方便 底座很稳 造型美观 安全节能 睡眠风不错 安装方便,"爱丽思（IRIS）空气循环扇PCF-C15TC静音节能家用电风扇台式涡轮对流扇摇头白色,10457264776, ,2.5kg,2-8小时,三档调节,正常风,3片,1级,遥控式,空气循环扇",空气循环扇,爱丽思（IRIS）空气循环扇PCF-C15TC静音节能家用电风扇台式涡轮对流扇摇头白色
欧麦斯(OUMAISI)Air-H5 无叶风扇落地式风扇家用电扇空气循环扇电风扇塔扇台扇 月光白,欧麦斯旗舰店,11635526041,,,100,98,100,1,2,None,风力很大 噪音很小 安全节能 风很柔和 广角送风 电机好 适合宝宝 远程遥控 造型美观 底座很稳,"欧麦斯(OUMAISI)Air-H5 无叶风扇落地式风扇家用电扇空气循环扇电风扇塔扇台扇 月光白,11635526041, ,4.0kg,2小时以下,无极变速,正常风、自然风、睡眠风,无叶,无,遥控式,落地扇，塔扇，台扇，空气循环扇",落地扇，塔扇，台扇，空气循环扇,欧麦斯(OUMAISI)Air-H5 无叶风扇落地式风扇家用电扇空气循环扇电风扇塔扇台扇 月光白
华生（Wahson） FL75-A 电风扇/落地扇/工业扇 FL50-A落地款,今旺腾腾专营店,10900667559,,,80,96,80,2,2,None,扇网坚固 噪音很小 适合宝宝 远程遥控 造型美观 安全节能 安装方便 风扇不错 底座很稳 遥控方便 风扇不错 风很柔和 睡眠风不错 安装方便 风力很大 质量不错 底座很稳 使用方便 噪音很小 扇网坚固 噪音很小,"华生（Wahson） FL75-A 电风扇/落地扇/工业扇 FL50-A落地款,10900667559, ,15.0kg,中国大陆,无定时,三档调节,正常风,3片,无,机械式,工业扇",工业扇,华生（Wahson） FL75-A 电风扇/落地扇/工业扇 FL50-A落地款
祥阳电风扇XY-04雾化落地工业扇 水冷空调扇喷雾降温加湿扇750MM/30英寸 黑色机械版,祥阳电器专营店,10193625262,,,10,92,10,1,0,None,风力很大 风力很大 颜色漂亮 风力很大 使用方便 造型美观 噪音很小 使用方便,"祥阳电风扇XY-04雾化落地工业扇 水冷空调扇喷雾降温加湿扇750MM/30英寸 黑色机械版,10193625262, ,24.0kg,中国大陆,XY-04/750MM圆水箱工业喷雾落地扇,2-8小时,三档调节,正常风,3片,无,遥控式,落地扇，工业扇",落地扇，工业扇,祥阳电风扇XY-04雾化落地工业扇 水冷空调扇喷雾降温加湿扇750MM/30英寸 黑色机械版
赛亿(Shinee)电风扇/台式转页扇/定时台扇/五风叶学生床头换气鸿运风扇 绿-120分钟KYT25-6,一网专营店,11943056894,,,100,96,100,3,3,None,质量不错 使用方便 造型美观,"赛亿(Shinee)电风扇/台式转页扇/定时台扇/五风叶学生床头换气鸿运风扇 绿-120分钟KYT25-6,11943056894, ,1.7kg,中国大陆,KYT25,2小时以下,三档调节,正常风,5片,2级,机械式,转页扇，台扇，空气循环扇",转页扇，台扇，空气循环扇,赛亿(Shinee)电风扇/台式转页扇/定时台扇/五风叶学生床头换气鸿运风扇 绿-120分钟KYT25-6
格力(GREE)KYT-2501A 家用床头静音台式转页扇 办公学生室宿舍电风扇鸿运扇,格力明达丰专卖店,10162152537,,,3800,96,3700,90,60,None,质量不错 噪音很小 风扇不错 使用方便 造型美观 风很柔和 风力很大 颜色漂亮 底座很稳 安全节能 质量不错 风扇不错 噪音很小 风很柔和,"格力(GREE)KYT-2501A 家用床头静音台式转页扇 办公学生室宿舍电风扇鸿运扇,10162152537, ,1.66kg,KYT-2501a,无定时,三档调节,正常风,5片,2级,机械式,转页扇",转页扇,格力(GREE)KYT-2501A 家用床头静音台式转页扇 办公学生室宿舍电风扇鸿运扇
艾美特(Airmate)电风扇 吊扇FZ4811 吸顶扇 铜电机1.2米48吋 家用,艾美特子云专卖店,12293300923,,,90,97,80,1,2,None,颜色漂亮 使用方便 造型美观 质量不错 安装方便 适合宝宝 噪音很小 安全节能 风扇不错 底座很稳,"艾美特(Airmate)电风扇 吊扇FZ4811 吸顶扇 铜电机1.2米48吋 家用,12293300923, ,3.0kg,中国大陆,FZ4811,无定时,五档调节,正常风,3片,3级,机械式,吊扇",吊扇,艾美特(Airmate)电风扇 吊扇FZ4811 吸顶扇 铜电机1.2米48吋 家用
莱克新品 魔力风智能空气循环调节扇电风扇 落地扇F501+台扇F301组合套餐,莱克(LEXY)旗舰店,12840638505,,,10,100,10,0,0,None,底座很稳 远程遥控 电机好,"莱克新品 魔力风智能空气循环调节扇电风扇 落地扇F501+台扇F301组合套餐,12840638505, ,2.0kg,风扇组合套餐,2-8小时,三档调节,正常风、自然风、睡眠风,7片及以上,1级,APP控制,落地扇，台扇",落地扇，台扇,莱克新品 魔力风智能空气循环调节扇电风扇 落地扇F501+台扇F301组合套餐
大松（TOSOT）电风扇落地扇遥控家用静音七叶电扇 平背机头FS-3005BG7,格力TOSOT旗舰店,10250873677,,,200,94,200,4,9,None,噪音很小 风扇不错 遥控方便 风很柔和 安装方便 底座很稳 使用方便 电机好 安全节能 造型美观 底座很稳 风扇不错 使用方便 风很柔和,"大松（TOSOT）电风扇落地扇遥控家用静音七叶电扇 平背机头FS-3005BG7,10250873677, ,5.74kg,FS-3005BG7-WG,2-8小时,四档调节,正常风,7片及以上,3级,遥控式,落地扇",落地扇,大松（TOSOT）电风扇落地扇遥控家用静音七叶电扇 平背机头FS-3005BG7
钻石牌（DIAMOND）五叶遥控落地扇/电风扇FSY-40I 一键智能带温度显示 黑色,钻石生活电器旗舰店,12036408934,,,70,94,60,2,2,None,安全节能 噪音很小 风扇不错 使用方便 安装方便,"钻石牌（DIAMOND）五叶遥控落地扇/电风扇FSY-40I 一键智能带温度显示 黑色,12036408934, ,7.0kg,中国大陆,2-8小时,四档调节,正常风、自然风、睡眠风,5片,2级,机械式,落地扇",落地扇,钻石牌（DIAMOND）五叶遥控落地扇/电风扇FSY-40I 一键智能带温度显示 黑色
艾美特 电风扇塔扇 FT47R-W 无叶风扇大厦风扇静音落地遥控家用香熏盒 黑色,台企名品馆—家电专营店,13670203568,,,100,95,90,3,2,None,质量不错 造型美观 底座很稳 颜色漂亮 风扇不错 风很柔和 风力很大 安装方便 适合宝宝 噪音很小,"艾美特 电风扇塔扇 FT47R-W 无叶风扇大厦风扇静音落地遥控家用香熏盒 黑色,13670203568, ,4.73kg,2-8小时,三档调节,正常风,无叶,无,遥控式,塔扇",塔扇,艾美特 电风扇塔扇 FT47R-W 无叶风扇大厦风扇静音落地遥控家用香熏盒 黑色
格力（GREE）KYS-3001B-WG遥控电风扇/家用静音五叶落地扇/转叶扇,格力TOSOT旗舰店,10246391723,,,200,94,100,10,3,None,使用方便 风很柔和 风扇不错 遥控方便 噪音很小 远程遥控 质量不错 扇网坚固 颜色漂亮 底座很稳,"格力（GREE）KYS-3001B-WG遥控电风扇/家用静音五叶落地扇/转叶扇,10246391723, ,5.1kg,中国大陆,KYS-3001B-WG,2-8小时,四档调节,正常风,5片,1级,遥控式,落地扇",落地扇,格力（GREE）KYS-3001B-WG遥控电风扇/家用静音五叶落地扇/转叶扇
美的（Midea）电风扇FZ10-17ARW遥控落地家用台式无叶静音立式塔扇,美的绿灯侠专卖店,12533409360,,,100,95,100,4,2,None,造型美观 广角送风 风扇不错 安装方便 睡眠风不错 远程遥控 噪音很小 遥控方便 颜色漂亮 底座很稳,"美的（Midea）电风扇FZ10-17ARW遥控落地家用台式无叶静音立式塔扇,12533409360, ,6.0kg,中国大陆,FZ10-17ARW,8小时以上,三档调节,正常风、自然风、睡眠风,无叶,1级,遥控式,塔扇",塔扇,美的（Midea）电风扇FZ10-17ARW遥控落地家用台式无叶静音立式塔扇
戴森(Dyson)无叶风扇 台式落地电风扇塔扇遥控/静音 AM06/07/08系列 欧版 AM08银白 自然风,跨境网专营店,1957431701,,,30,94,30,0,2,戴森(Dyson)无叶风扇 台式落地电风扇塔扇遥控/静音 AM06/07/08系列 欧版 AM08银白 自然风,质量不错 风很柔和 造型美观 睡眠风不错 颜色漂亮 遥控方便 安全节能 电机好 远程遥控 噪音很小 质量不错 风很柔和 睡眠风不错 颜色漂亮 睡眠风不错 易清洁 质量不错 噪音很小 遥控方便 安装方便 风很柔和 质量不错 风力很大 遥控方便 颜色漂亮 造型美观 风力很大 电机好 扇网坚固 造型美观 安全节能 适合宝宝 睡眠风不错 安全节能 颜色漂亮,"戴森(Dyson)无叶风扇 台式落地电风扇塔扇遥控/静音 AM06/07/08系列 欧版 AM08银白 自然风,1957431701, ,5.0kg,1000633,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,2级,遥控式,落地扇",落地扇,戴森(Dyson)无叶风扇 台式落地电风扇塔扇遥控/静音 AM06/07/08系列 欧版 AM08银白 自然风
欧洲进口dyson戴森AM09无叶风扇可遥控静音冷暖器家用 AM09黑色,海标洋行海外专营店,1961936951,,,20,100,20,0,0,欧洲进口dyson戴森AM09无叶风扇可遥控静音冷暖器家用 AM09黑色,电机好 风很柔和 风扇不错 底座很稳 遥控方便 安全节能 造型美观 遥控方便 使用方便 噪音很小 风很柔和 远程遥控 造型美观 风扇不错 使用方便 颜色漂亮 风扇不错 颜色漂亮 风很柔和 造型美观 遥控方便,"欧洲进口dyson戴森AM09无叶风扇可遥控静音冷暖器家用 AM09黑色,1961936951, ,4.0kg,8小时以上,四档调节,正常风、自然风、睡眠风,无叶,3级,遥控式,落地扇，塔扇，台扇，空气循环扇",落地扇，塔扇，台扇，空气循环扇,欧洲进口dyson戴森AM09无叶风扇可遥控静音冷暖器家用 AM09黑色
戴森（dyson）无叶风扇 台式落地电风扇智能遥控静音冷暖风扇AM06/AM07/AM08 AM08银白色,跨境网,1971402048,,,8,75,6,0,2,戴森（dyson）无叶风扇 台式落地电风扇智能遥控静音冷暖风扇AM06/AM07/AM08 AM08银白色,质量不错 风力很大 造型美观 风扇不错 电机好,"戴森（dyson）无叶风扇 台式落地电风扇智能遥控静音冷暖风扇AM06/AM07/AM08 AM08银白色,1971402048, ,2.5kg,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,1级,遥控式,落地扇",落地扇,戴森（dyson）无叶风扇 台式落地电风扇智能遥控静音冷暖风扇AM06/AM07/AM08 AM08银白色
艾美特(Airmate)FZ5610【全新升级】1.4米56寸电风扇吊扇 大风量电扇工程扇,艾美特旗舰店,10571133775,,,200,93,200,9,10,None,质量不错 风扇不错 风力很大 造型美观 安装方便 颜色漂亮 使用方便 底座很稳 电机好 噪音很小,"艾美特(Airmate)FZ5610【全新升级】1.4米56寸电风扇吊扇 大风量电扇工程扇,10571133775, ,5.26kg,FZ5610,无定时,无极变速,正常风,3片,3级,机械式,吊扇",吊扇,艾美特(Airmate)FZ5610【全新升级】1.4米56寸电风扇吊扇 大风量电扇工程扇
先创（XIANCHUANG）电风扇大/工业风扇/壁扇/牛角扇/壁挂扇 650标准款网罩68CM,先创旗舰店,10275308277,,,600,96,600,10,10,None,风力很大 安装方便 扇网坚固 风扇不错 噪音很小 底座很稳 造型美观 电机好 质量不错 使用方便 电机好 广角送风 扇网坚固 使用方便 质量不错 噪音很小 安装方便 风力很大 造型美观 扇网坚固 广角送风 安全节能,"先创（XIANCHUANG）电风扇大/工业风扇/壁扇/牛角扇/壁挂扇 650标准款网罩68CM,10275308277, ,10.0kg,无定时,三档调节,正常风,3片,3级,机械式,壁扇",壁扇,先创（XIANCHUANG）电风扇大/工业风扇/壁扇/牛角扇/壁挂扇 650标准款网罩68CM
格力（GREE）电风扇KYSI-30D转页扇鸿运扇落地扇立式升降五叶定时静音风扇 KYSI-30D机械五叶扇,格力欧楠专卖店,12678455507,,,400,96,400,10,3,None,风扇不错 使用方便 质量不错 安装方便 风很柔和 噪音很小 风力很大 安全节能 底座很稳 造型美观,"格力（GREE）电风扇KYSI-30D转页扇鸿运扇落地扇立式升降五叶定时静音风扇 KYSI-30D机械五叶扇,12678455507, ,4.0kg,中国大陆,KYSI-30D,2小时以下,三档调节,正常风,5片,2级,机械式,落地扇，转页扇，台扇",落地扇，转页扇，台扇,格力（GREE）电风扇KYSI-30D转页扇鸿运扇落地扇立式升降五叶定时静音风扇 KYSI-30D机械五叶扇
戴森（Dyson） 无叶电风扇am06/07/08 家用塔式风扇落地扇 静音强劲气流 银白色AM07凉风扇,跨境网家电旗舰店,1958667664,,,10,81,10,1,2,戴森（Dyson） 无叶电风扇am06/07/08 家用塔式风扇落地扇 静音强劲气流 银白色AM07凉风扇,颜色漂亮 质量不错 风扇不错 颜色漂亮 质量不错 风扇不错 适合宝宝 风很柔和 风力很大 适合宝宝 风力很大 颜色漂亮 遥控方便 噪音很小 适合宝宝 安装方便 遥控方便 造型美观 安全节能 遥控方便 颜色漂亮,"戴森（Dyson） 无叶电风扇am06/07/08 家用塔式风扇落地扇 静音强劲气流 银白色AM07凉风扇,1958667664, ,2.85kg,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,1级,遥控式,落地扇",落地扇,戴森（Dyson） 无叶电风扇am06/07/08 家用塔式风扇落地扇 静音强劲气流 银白色AM07凉风扇
Gree/格力风扇 KYT-2501 学生电风扇家用转页扇灰色鸿运扇静音小台扇,格力小家电专营店,1564365433,,,2800,96,2700,60,40,None,噪音很小 质量不错 风很柔和 风扇不错 使用方便 睡眠风不错 造型美观 风力很大 底座很稳 电机好 风很柔和 质量不错 使用方便 电机好 质量不错 噪音很小 风力很大,"Gree/格力风扇 KYT-2501 学生电风扇家用转页扇灰色鸿运扇静音小台扇,1564365433, ,2.15kg,KYT-2501,2小时以下,四档调节,正常风,5片,2级,机械式,台扇",台扇,Gree/格力风扇 KYT-2501 学生电风扇家用转页扇灰色鸿运扇静音小台扇
戴森(DYSON)AM09 无叶风扇 电风扇 取暖器电暖气 冷暖两用 可遥控 黑色,FI海外专营店,1976585164,,,30,97,30,1,0,戴森(DYSON)AM09 无叶风扇 电风扇 取暖器电暖气 冷暖两用 可遥控 黑色,电机好 远程遥控 风扇不错,"戴森(DYSON)AM09 无叶风扇 电风扇 取暖器电暖气 冷暖两用 可遥控 黑色,1976585164, ,4.0kg,8小时以上,五档调节,正常风、自然风、睡眠风,无叶,1级,遥控式,落地扇",落地扇,戴森(DYSON)AM09 无叶风扇 电风扇 取暖器电暖气 冷暖两用 可遥控 黑色
【京东配送】乐途塔扇大厦扇电风扇静音风扇办公室家用风扇立式落地扇无页风扇 38寸遥控款黑色,乐途旗舰店,11520123005,,,500,96,400,10,9,None,风很柔和 造型美观 风扇不错 使用方便 遥控方便 噪音很小 远程遥控 颜色漂亮 安装方便 安全节能 安全节能 风很柔和 安装方便 使用方便 造型美观 风很柔和 颜色漂亮 遥控方便,"【京东配送】乐途塔扇大厦扇电风扇静音风扇办公室家用风扇立式落地扇无页风扇 38寸遥控款黑色,11520123005, ,3.2kg,中国大陆,2-8小时,四档调节,正常风、自然风、睡眠风,7片及以上,1级,遥控式,塔扇",塔扇,【京东配送】乐途塔扇大厦扇电风扇静音风扇办公室家用风扇立式落地扇无页风扇 38寸遥控款黑色
无印良品无,无印良品MUJI京东全球购自营专区,4784218,,,8,87,7,0,1,无印良品无,,"无印良品无,4784218, ,3.92kg,日本,4548076319948,无定时,三档调节,正常风、自然风,3片,2级,机械式,台扇，空气循环扇",台扇，空气循环扇,无印良品无
凯迪电器 大型落地电风扇工业落地扇牛角扇 标准款650,凯迪电器旗舰店,11690380510,,,200,84,200,10,30,None,底座很稳 风力很大 安全节能 广角送风 安装方便 扇网坚固 造型美观 颜色漂亮 远程遥控 安全节能 风力很大 风扇不错 质量不错 安全节能 安装方便 底座很稳 广角送风 风力很大,"凯迪电器 大型落地电风扇工业落地扇牛角扇 标准款650,11690380510, ,8.3kg,中国大陆,工业落地扇,无定时,三档调节,正常风,3片,5级,机械式,工业扇",工业扇,凯迪电器 大型落地电风扇工业落地扇牛角扇 标准款650
格力（GREE）KYT-2501灰色家用床头静音小台扇台式转页扇 迷你办公室学生宿舍电风扇,格力鼎格专卖店,12109625802,,,500,97,500,9,3,None,噪音很小 使用方便 风扇不错 风很柔和 安全节能 造型美观 质量不错 遥控方便 底座很稳 睡眠风不错 风扇不错 扇网坚固 电机好 远程遥控 底座很稳,"格力（GREE）KYT-2501灰色家用床头静音小台扇台式转页扇 迷你办公室学生宿舍电风扇,12109625802, ,2.52kg,中国大陆,KYT-2501,无定时,四档调节,正常风,5片,2级,机械式,转页扇，台扇",转页扇，台扇,格力（GREE）KYT-2501灰色家用床头静音小台扇台式转页扇 迷你办公室学生宿舍电风扇
DYSON 戴森  Pure Cool Link/Cool+Hot  空气净化风扇 德国版 AM09 冷暖风扇 黑色(不带净化功能),壹品环球精品全球购专营店,1989682105,,,10,100,10,0,0,DYSON 戴森  Pure Cool Link/Cool+Hot  空气净化风扇 德国版 AM09 冷暖风扇 黑色(不带净化功能),质量不错 使用方便 风力很大 遥控方便 安装方便 风扇不错,"DYSON 戴森  Pure Cool Link/Cool+Hot  空气净化风扇 德国版 AM09 冷暖风扇 黑色(不带净化功能),1989682105, ,3.2kg,马来西亚,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,1级,APP控制,落地扇",落地扇,DYSON 戴森  Pure Cool Link/Cool+Hot  空气净化风扇 德国版 AM09 冷暖风扇 黑色(不带净化功能)
天骏小天使（TIJUMP）风扇灯吊扇灯风扇吊灯电扇灯吊灯扇带灯吊扇白色四叶简约时尚LED吊灯SF60-4Y1L-91,天骏小天使官方旗舰店,4609888,,,40,98,40,0,1,None,安全节能 风力很大 品牌好 很好用 风扇不错 安装方便 遥控方便 扇网坚固 质量不错 造型美观 电机好 安全节能 造型美观 电机好 安全节能,"天骏小天使SF60-4Y1L-91,4609888,7.2kg,中国大陆,三档调节,正常风,4片,无,遥控式,吊扇",吊扇,天骏小天使SF60-4Y1L-91
艾美特(Airmate)壁扇 电风扇 宿舍静音 节能家用 墙壁扇12吋,艾美特子云专卖店,10561698549,,,20,100,20,0,0,None,质量不错 安全节能 远程遥控 电机好 质量不错 安全节能 远程遥控 质量不错 电机好,"艾美特(Airmate)壁扇 电风扇 宿舍静音 节能家用 墙壁扇12吋,10561698549, ,4.2kg,中国大陆,W329A,无定时,二档调节,正常风,3片,1级,机械式,壁扇",壁扇,艾美特(Airmate)壁扇 电风扇 宿舍静音 节能家用 墙壁扇12吋
志高（CHIGO）FC-30A 电风扇/复古典雅吊扇,盛世昌业专营店,11285286232,,,7,100,7,0,0,None,,"志高（CHIGO）FC-30A 电风扇/复古典雅吊扇,11285286232, ,10.06kg,FC-30A ,无定时,五档调节,正常风,5片,3级,机械式,吊扇",吊扇,志高（CHIGO）FC-30A 电风扇/复古典雅吊扇
格力（GREE）KYS-3001B-WG遥控电风扇家用静音五叶落地扇学生宿舍转叶扇,格力清力专卖店,11778321390,,,600,96,600,20,8,None,遥控方便 风很柔和 颜色漂亮 质量不错 造型美观 安全节能 远程遥控 底座很稳 电机好 风力很大 风扇不错 风扇不错 噪音很小 安装方便,"格力（GREE）KYS-3001B-WG遥控电风扇家用静音五叶落地扇学生宿舍转叶扇,11778321390, ,4.31kg,中国大陆,KYS-3001B-WG,2-8小时,四档调节,正常风,5片,1级,遥控式,落地扇",落地扇,格力（GREE）KYS-3001B-WG遥控电风扇家用静音五叶落地扇学生宿舍转叶扇
TCL 吊扇/吊顶扇/循环扇/ 电风扇/风扇,盛世昌业专营店,11546419334,,,80,97,80,1,2,None,电机好 质量不错 电机好 质量不错,"TCL 吊扇/吊顶扇/循环扇/ 电风扇/风扇,11546419334, ,5.15kg,FC-20T,无定时,五档调节,正常风,3片,3级,机械式,吊扇，空气循环扇",吊扇，空气循环扇,TCL 吊扇/吊顶扇/循环扇/ 电风扇/风扇
格力（GREE）电风扇新款智能七叶遥控风扇/触屏控制落地扇FD-4041Bg7-wg,格力TOSOT旗舰店,10279333012,,,90,97,90,1,2,None,造型美观 噪音很小 遥控方便 风很柔和 安全节能 睡眠风不错 底座很稳 风扇不错 颜色漂亮 使用方便 安全节能 遥控方便 睡眠风不错,"格力（GREE）电风扇新款智能七叶遥控风扇/触屏控制落地扇FD-4041Bg7-wg,10279333012, ,10.96kg,FD-4041BG7-WG,2-8小时,四档调节,正常风,7片及以上,1级,遥控式,落地扇",落地扇,格力（GREE）电风扇新款智能七叶遥控风扇/触屏控制落地扇FD-4041Bg7-wg
奥德尔 壁扇挂壁式电风扇FW40-A4S壁扇宿舍静音家用电风扇墙壁扇 清凉12寸,奥德尔官方旗舰店,12063095885,,,400,94,300,10,9,None,质量不错 使用方便 安装方便 造型美观 风扇不错 噪音很小 风很柔和 扇网坚固 底座很稳 安全节能 质量不错 风扇不错 底座很稳 造型美观,"奥德尔 壁扇挂壁式电风扇FW40-A4S壁扇宿舍静音家用电风扇墙壁扇 清凉12寸,12063095885, ,5.0kg,中国大陆,无定时,三档调节,正常风,5片,2级,机械式,壁扇",壁扇,奥德尔 壁扇挂壁式电风扇FW40-A4S壁扇宿舍静音家用电风扇墙壁扇 清凉12寸
【京东配送】IRIS/爱丽思空气循环扇电风扇家用台式扇遥控定时静音摇头扇PCF-C18C,爱丽思幸辉国际专卖店,1646215823,,,900,95,800,30,10,None,造型美观 风扇不错 遥控方便 质量不错 风很柔和 使用方便 底座很稳 远程遥控 噪音很小 电机好,"【京东配送】IRIS/爱丽思空气循环扇电风扇家用台式扇遥控定时静音摇头扇PCF-C18C,1646215823, ,3.5kg,2-8小时,五档以上,正常风、自然风,3片,无,遥控式,台扇，空气循环扇",台扇，空气循环扇,【京东配送】IRIS/爱丽思空气循环扇电风扇家用台式扇遥控定时静音摇头扇PCF-C18C
迷你夹子小风扇 宿舍旅行办公室小型电风扇 风扇电扇,通仙专营店,12529699459,,,900,89,800,50,50,None,风扇不错 使用方便 噪音很小 安装方便 造型美观 质量不错 风很柔和 颜色漂亮 风力很大 底座很稳 风力很大,"迷你夹子小风扇 宿舍旅行办公室小型电风扇 风扇电扇,12529699459, ,1.1kg,无定时,二档调节,正常风、自然风、睡眠风,3片,2级,机械式,转页扇，台扇，壁扇",转页扇，台扇，壁扇,迷你夹子小风扇 宿舍旅行办公室小型电风扇 风扇电扇
钻石牌（DIAMOND）FSY-40五叶遥控落地扇/电风扇静音,钻石生活电器旗舰店,11555617380,,,100,92,100,6,10,None,风扇不错 质量不错 造型美观 噪音很小 风力很大 安装方便 底座很稳 电机好 遥控方便 使用方便 安全节能 广角送风 遥控方便 广角送风,"钻石牌（DIAMOND）FSY-40五叶遥控落地扇/电风扇静音,11555617380, ,7.0kg,中国大陆,6937710400940,2-8小时,三档调节,正常风、自然风、睡眠风,5片,2级,遥控式,落地扇",落地扇,钻石牌（DIAMOND）FSY-40五叶遥控落地扇/电风扇静音
先创（XIANCHUANG)落地扇/雾化工业水雾风扇/喷雾风扇加湿降温黑色款 750喷雾扇（高1.85米  网罩直径80CM）,先创旗舰店,10269172296,,,50,96,50,0,2,None,风力很大 安装方便 安全节能 颜色漂亮 电机好 噪音很小 风扇不错 扇网坚固 质量不错 远程遥控 风扇不错 噪音很小 安装方便 质量不错 风力很大 质量不错 电机好 安全节能 安装方便 底座很稳 风扇不错 使用方便 扇网坚固 安装方便 风力很大 噪音很小 安装方便 安全节能,"先创（XIANCHUANG)落地扇/雾化工业水雾风扇/喷雾风扇加湿降温黑色款 750喷雾扇（高1.85米  网罩直径80CM）,10269172296, ,30.0kg,无定时,三档调节,正常风,3片,3级,机械式,工业扇",工业扇,先创（XIANCHUANG)落地扇/雾化工业水雾风扇/喷雾风扇加湿降温黑色款 750喷雾扇（高1.85米  网罩直径80CM）
水田FSQ-MF01电风扇迷你台式家用 学生宿舍小风扇 静音 电取暖器 PTC上下调整风向 FSQ-MF01-蓝色,水田旗舰店,1588586414,,,2200,95,2100,50,30,None,风扇不错 风力很大 噪音很小 使用方便 风很柔和 质量不错 造型美观 颜色漂亮 底座很稳 电机好 广角送风 质量不错 底座很稳 使用方便 颜色漂亮,"水田FSQ-MF01电风扇迷你台式家用 学生宿舍小风扇 静音 电取暖器 PTC上下调整风向 FSQ-MF01-蓝色,1588586414, ,1.4kg,FSQ-MF01,无定时,二档调节,正常风,无叶,3级,机械式,塔扇，转页扇，台扇",塔扇，转页扇，台扇,水田FSQ-MF01电风扇迷你台式家用 学生宿舍小风扇 静音 电取暖器 PTC上下调整风向 FSQ-MF01-蓝色
格力（GREE)FD-4012-WG电风扇家用落地扇/风扇办公室静音电扇 黑色,格力泽居专卖店,12653876707,,,10,88,10,1,1,None,遥控方便 安全节能 睡眠风不错 遥控方便 安全节能 睡眠风不错,"格力（GREE)FD-4012-WG电风扇家用落地扇/风扇办公室静音电扇 黑色,12653876707, ,6.8kg,中国大陆,2小时以下,五档调节,正常风,3片,1级,机械式,落地扇",落地扇,格力（GREE)FD-4012-WG电风扇家用落地扇/风扇办公室静音电扇 黑色
节能电风扇涡轮VORNADO沃拿多循环扇 涡流空气循环机530B台式 黑色,沃拿多旗舰店,10285309529,,,20,100,20,0,0,None,使用方便 电机好 安装方便 造型美观 风力很大 安全节能 风力很大 电机好 安装方便,"节能电风扇涡轮VORNADO沃拿多循环扇 涡流空气循环机530B台式 黑色,10285309529, ,1.0kg,530B,无定时,二档调节,正常风,无叶,1级,机械式,台扇",台扇,节能电风扇涡轮VORNADO沃拿多循环扇 涡流空气循环机530B台式 黑色
海纳斯（HANASS）风扇 电风扇 家用 办公落地扇 定时立式大风量机械非遥控节能静音电扇 黑红,海纳斯官方旗舰店,13333477405,,,70,87,60,7,2,None,使用方便 质量不错,"海纳斯（HANASS）风扇 电风扇 家用 办公落地扇 定时立式大风量机械非遥控节能静音电扇 黑红,13333477405, ,5.87kg,2小时以下,三档调节,正常风、自然风、睡眠风,5片,3级,机械式,落地扇",落地扇,海纳斯（HANASS）风扇 电风扇 家用 办公落地扇 定时立式大风量机械非遥控节能静音电扇 黑红
艾美特（AIRMATE）【到手799】FS40101R七叶变频落地扇 家用遥控风扇,艾美特旗舰店,13160450089,,,6,100,6,0,0,None,,"艾美特（AIRMATE）【到手799】FS40101R七叶变频落地扇 家用遥控风扇,13160450089, ,8.76kg,FS40101R,8小时以上,五档以上,正常风,7片及以上,1级,遥控式,落地扇",落地扇,艾美特（AIRMATE）【到手799】FS40101R七叶变频落地扇 家用遥控风扇
