p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,capacity,X_name
虎牌（Tiger）PDH-A22C电热水瓶 驼色,虎牌厨电旗舰店,2407630,1099.00,599.00,1500,98,1500,10,10,虎牌（TIGER）,使用方便 东西不错 保温功能好 水壶不错 烧水声音小 外观漂亮 没有异味 速度快 烧水时间短 还可以吧 外观漂亮 东西不错 使用方便,"虎牌PDH-A22C,2407630,3.18kg,中国大陆,电热水瓶",none,2.0升以上,虎牌PDH-A22C
奥林格（AOLINGE） 电热水壶 304不锈钢家用电水壶 烧水壶 自动断电 天蓝色,中国特产·廉江馆,11692217713,99.00,39.90,4900,97,4800,100,60,奥林格（AOLINGE）,外观漂亮 水壶不错 使用方便 还可以吧 烧水时间短 没有异味 东西不错 容量大 不锈钢很好 保温功能好,"奥林格（AOLINGE） 电热水壶 304不锈钢家用电水壶 烧水壶 自动断电 天蓝色,11692217713, ,1.2kg,中国大陆,电热水壶,防干烧,1.8L以上,外塑内钢",防干烧,1.6-2.0升,奥林格（AOLINGE） 电热水壶 304不锈钢家用电水壶 烧水壶 自动断电 天蓝色
苏泊尔（SUPOR）电水瓶电热水瓶SWF50E50B,苏泊尔官方旗舰店,3059761,399.00,299.00,600,92,600,30,10,苏泊尔（SUPOR）,容量大 外观漂亮 使用方便 保温功能好 东西不错 还可以吧 烧水声音小 水壶不错 没有异味 不锈钢很好 容量大 不锈钢很好,"苏泊尔SWF50E50B,3059761,3.7kg,中国大陆,电热水瓶,自动断电，防干烧，除氯，保温,1.8L以上",自动断电，防干烧，除氯，保温,2.0升以上,苏泊尔SWF50E50B
摩飞电器（Morphyrichards） MR7456电水壶 304不锈钢电热水壶 柠檬黄,摩飞MORPHY RICHARDS旗舰店,1703977103,788.00,399.00,400,99,400,5,2,摩飞电器（Morphyrichards）,使用方便 外观漂亮 烧水声音小 烧水时间短 速度快 水壶不错 不锈钢很好 保温功能好 容量大 没有异味 使用方便 水壶不错 烧水声音小 烧水时间短 烧水时间短,"摩飞电器（Morphyrichards） MR7456电水壶 304不锈钢电热水壶 柠檬黄,1703977103, ,2.4kg,电热水壶,自动断电,1.5L,单层不锈钢",自动断电,1.2-1.5升,摩飞电器（Morphyrichards） MR7456电水壶 304不锈钢电热水壶 柠檬黄
奥克斯(AUX)电热水瓶烧水壶12段温控电热水壶 水胀内胆电水壶5L容量 HX-8511,奥克斯厨房电器旗舰店,4052391,599.00,269.00,500,97,500,10,7,奥克斯（AUX）,容量大 使用方便 保温功能好 烧水声音小 烧水时间短 水壶不错 东西不错 外观漂亮 没有异味 速度快 烧水时间短 保温功能好 速度快 容量大 水壶不错 东西不错 外观漂亮,"奥克斯HX-8511,4052391,3.15kg,广东佛山,防干烧，电动出水，除氯，保温，显示水温",防干烧，电动出水，除氯，保温，显示水温,2.0升以上,奥克斯HX-8511
苏泊尔（SUPOR） 电水壶电热水壶烧水壶双层防烫大容量1.8L 304食品级不锈钢,苏泊尔鹏程专卖店,10221294446,299.00,129.00,2000,96,1900,30,40,苏泊尔（SUPOR）,外观漂亮 水壶不错 容量大 不锈钢很好 使用方便 速度快 东西不错 保温功能好 没有异味 烧水声音小 不锈钢很好 水壶不错 使用方便 烧水时间短 没有异味 速度快 容量大 外观漂亮 不锈钢很好 烧水声音小 容量大 外观漂亮 速度快,"苏泊尔（SUPOR） 电水壶电热水壶烧水壶双层防烫大容量1.8L 304食品级不锈钢,10221294446, ,1.5kg,电热水壶,过热保护，自动断电，防干烧,1.8L,双层不锈钢",过热保护，自动断电，防干烧,1.6-2.0升,苏泊尔（SUPOR） 电水壶电热水壶烧水壶双层防烫大容量1.8L 304食品级不锈钢
美的（Midea） 电热水瓶 5升304不锈钢家用 5段温控电热水壶PF703-50T,美的小家电精品专卖店,11185895522,499.00,299.00,300,96,300,9,8,美的（Midea）,使用方便 水壶不错 东西不错 没有异味 保温功能好 外观漂亮 烧水时间短 速度快 容量大 烧水声音小 没有异味 烧水声音小 保温功能好 使用方便,"美的（Midea） 电热水瓶 5升304不锈钢家用 5段温控电热水壶PF703-50T,11185895522, ,3.1kg,电热水瓶,过热保护，自动断电，防干烧，电动出水，保温,1.8L以上,双层不锈钢",过热保护，自动断电，防干烧，电动出水，保温,2.0升以上,美的（Midea） 电热水瓶 5升304不锈钢家用 5段温控电热水壶PF703-50T
九阳（Joyoung） JYK-50P02家用不锈钢烧水壶5L保温电热水瓶 咖啡色,九阳西式厨电旗舰店,1625268647,599.00,259.00,700,95,700,10,20,九阳（Joyoung）,水壶不错 容量大 使用方便 保温功能好 外观漂亮 烧水声音小 不锈钢很好 东西不错 没有异味 一般,"九阳（Joyoung） JYK-50P02家用不锈钢烧水壶5L保温电热水瓶 咖啡色,1625268647, ,3.1kg,JYK-50P02,电热水瓶,保温,1.8L以上,外塑内钢",保温,其它,九阳（Joyoung） JYK-50P02家用不锈钢烧水壶5L保温电热水瓶 咖啡色
新功（SEKO） 新功 f92智能全自动断电上水电热水壶泡茶炉玻璃茶具不锈钢烧水壶,新功SEKO官方旗舰店,1478185858,1000.00,473.00,600,97,600,8,10,新功（SEKO）,外观漂亮 使用方便 东西不错 水壶不错 速度快 容量大 没有异味 烧水时间短 烧水声音小 不锈钢很好,"新功（SEKO） 新功 f92智能全自动断电上水电热水壶泡茶炉玻璃茶具不锈钢烧水壶,1478185858, ,5.0kg,中国大陆,F92,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，保温，自动上水，预设水温，显示水温，智能续水,1.2L,耐高温玻璃",过热保护，自动断电，防干烧，防倾倒防溢，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,新功（SEKO） 新功 f92智能全自动断电上水电热水壶泡茶炉玻璃茶具不锈钢烧水壶
英国bargaim 大容量电水壶304不锈钢 电热水壶烧水壶保温 1.7L 零塑料 米白色,bargaim旗舰店,15903398598,399.00,348.00,200,99,200,2,0,bargain,外观漂亮 保温功能好 没有异味 烧水时间短 水壶不错 不锈钢很好 容量大 使用方便 烧水声音小 速度快 速度快 保温功能好 外观漂亮 不锈钢很好 烧水时间短,"bargain 英国bargaim 大容量电水壶304不锈钢 电热水壶烧水壶保温 零塑料 米白色,15903398598, ,1.3kg,电热水壶,过热保护，自动断电，防干烧，保温,1.7L,单层不锈钢",过热保护，自动断电，防干烧，保温,1.6-2.0升,bargain 英国bargaim 大容量电水壶304不锈钢 电热水壶烧水壶保温 零塑料 米白色
乐扣乐扣（LOCK&LOCK）电热水壶玻璃1.7L蓝光EJK317BLK,乐扣乐扣厨电旗舰店,4064130,568.00,179.00,200,96,200,7,4,乐扣乐扣（LOCK&amp;LOCK）,外观漂亮 烧水时间短 容量大 水壶不错 没有异味 烧水声音小 东西不错 不锈钢很好 速度快 使用方便 保温功能好 不锈钢很好 速度快 水壶不错 烧水时间短,"乐扣乐扣电水壶,4064130,1.455kg,江苏",none,1.6-2.0升,乐扣乐扣电水壶
【黑茶煮茶器】华迅仕MD-315玻璃电热水壶玻璃电水壶养生电茶壶烧水壶,华迅仕官方旗舰店,10218626135,378.00,99.00,1700,98,1700,10,10,华迅仕（Fxunshi）,使用方便 外观漂亮 水壶不错 东西不错 容量大 速度快 烧水时间短 没有异味 烧水声音小 不锈钢很好,"【黑茶煮茶器】华迅仕MD-315玻璃电热水壶玻璃电水壶养生电茶壶烧水壶,10218626135, ,1.7kg,MD-315,煮茶器,自动断电，防干烧，过滤，保温,1.7L,耐高温玻璃",自动断电，防干烧，过滤，保温,1.6-2.0升,【黑茶煮茶器】华迅仕MD-315玻璃电热水壶玻璃电水壶养生电茶壶烧水壶
志高（CHIGO） 电水壶304不锈钢1.8L烧水壶708G8 银色,志高生活电器旗舰店,10657305771,98.00,45.00,2500,95,2400,60,40,志高（CHIGO）,水壶不错 烧水时间短 使用方便 东西不错 速度快 外观漂亮 还可以吧 容量大 不锈钢很好 烧水声音小,"志高（CHIGO） 电水壶304不锈钢1.8L烧水壶708G8 银色,10657305771, ,1.1kg,中国大陆,电热水壶,自动断电,1.8L以上,外塑内钢",自动断电,1.6-2.0升,志高（CHIGO） 电水壶304不锈钢1.8L烧水壶708G8 银色
英国摩飞（Morphyrichards）MR7076A电水壶 304不锈钢电热水壶 米白色,摩飞官方旗舰店,3564409,899.00,399.00,300,98,200,4,3,摩飞电器（Morphyrichards）,外观漂亮 烧水声音小 容量大 东西不错 烧水时间短 水壶不错 没有异味 使用方便 还可以吧 不锈钢很好,"摩飞电器MR7076A,3564409,2.4kg,中国大陆,单层不锈钢,自动断电，防干烧,1.5L",自动断电，防干烧,1.6-2.0升,摩飞电器MR7076A
飞利浦（PHILIPS）电水壶 HD9348/08  304不锈钢 双层防烫,none,5171444,300.00,259.00,100,98,100,1,1,飞利浦（PHILIPS）,使用方便 不锈钢很好 东西不错 外观漂亮 水壶不错 没有异味 烧水时间短 烧水声音小 速度快 容量大 东西不错 使用方便 烧水声音小 速度快 不锈钢很好,"飞利浦HD9348/08,5171444,1.35kg,中国,电热水壶,过热保护，防干烧",过热保护，防干烧,飞利浦HD9348/08,飞利浦HD9348/08
美的（Midea） 电热水壶  1.5L 智能手柄控温 家用烧水壶 HE1506b,美的厨房家电专卖店,11928975483,299.00,239.00,200,100,200,1,1,美的（Midea）,不锈钢很好 外观漂亮 使用方便 速度快 没有异味 烧水时间短 保温功能好 烧水声音小 东西不错 容量大 烧水声音小 不锈钢很好 速度快 烧水时间短 保温功能好,"美的（Midea） 电热水壶  1.5L 智能手柄控温 家用烧水壶 HE1506b,11928975483, ,1.62kg,电热水壶,自动断电，防干烧,1.5L,外塑内钢",自动断电，防干烧,1.2-1.5升,美的（Midea） 电热水壶  1.5L 智能手柄控温 家用烧水壶 HE1506b
九阳（Joyoung）电水壶真空保温电热水壶进口品牌温控器JYK-15K01,九阳厨房电器旗舰店,2171947,699.00,199.00,600,92,500,30,20,九阳（Joyoung）,保温功能好 东西不错 外观漂亮 水壶不错 烧水声音小 使用方便 不锈钢很好 没有异味 速度快 烧水时间短 不锈钢很好 烧水声音小 水壶不错 保温功能好 没有异味 速度快 烧水声音小 东西不错 烧水时间短 烧水声音小 保温功能好 没有异味,"九阳JYK-15K01,2171947,2.04kg,中国大陆,电热水壶,保温,1.5L",保温,1.2-1.5升,九阳JYK-15K01
龙的（longde） 热水壶烧水壶 电热水壶快壶开水壶高硼硅玻璃食品级不锈钢发热盘 白色,龙的旗舰店,13540049083,178.00,55.00,2600,97,2500,40,30,龙的（longde）,使用方便 东西不错 水壶不错 外观漂亮 速度快 没有异味 烧水时间短 容量大 烧水声音小 不锈钢很好,"龙的（longde） 热水壶烧水壶 电热水壶快壶开水壶高硼硅玻璃食品级不锈钢发热盘 白色,13540049083, ,1.25kg,中国大陆,170A,电热水壶,自动断电，防干烧,1.7L,耐高温玻璃",自动断电，防干烧,1.6-2.0升,龙的（longde） 热水壶烧水壶 电热水壶快壶开水壶高硼硅玻璃食品级不锈钢发热盘 白色
惠当家系列安博尔 HB-3035J不锈钢套装电热水壶 保温电水壶 茶壶,惠当家电器旗舰店,1557392096,599.00,208.00,60,100,60,0,0,惠当家（Hui Dang Jia）,使用方便 水壶不错 保温功能好 东西不错 烧水声音小 不锈钢很好 容量大 外观漂亮 速度快 烧水时间短 水壶不错 容量大 不锈钢很好 使用方便 外观漂亮 烧水声音小 水壶不错 不锈钢很好 外观漂亮,"惠当家系列安博尔 HB-3035J不锈钢套装电热水壶 保温电水壶 茶壶,1557392096, ,2.3kg,电热水壶,自动断电，防干烧,1.5L,单层不锈钢",自动断电，防干烧,1.2-1.5升,惠当家系列安博尔 HB-3035J不锈钢套装电热水壶 保温电水壶 茶壶
长虹（CHANGHONG） 电水壶1.8L大容量电开水壶304不锈钢电热水壶 紫色,长虹金骏专卖店,13934952414,59.00,49.90,11000,98,11000,90,60,长虹（CHANGHONG）,外观漂亮 水壶不错 容量大 使用方便 没有异味 东西不错 不锈钢很好 保温功能好 烧水时间短 速度快,"长虹（CHANGHONG） 电水壶1.8L大容量电开水壶304不锈钢电热水壶 紫色,13934952414, ,1.15kg,中国大陆,电热水壶,过热保护，自动断电，防干烧，防倾倒防溢,1.8L,外塑内钢",过热保护，自动断电，防干烧，防倾倒防溢,1.6-2.0升,长虹（CHANGHONG） 电水壶1.8L大容量电开水壶304不锈钢电热水壶 紫色
SKG 电热水壶玻璃 食品级304不锈钢烧水壶家用电水壶8082 白色,SKG旗舰店,11620908790,499.00,169.00,100,97,100,1,3,SKG,外观漂亮 容量大 没有异味 使用方便 水壶不错 烧水声音小 不锈钢很好 还可以吧 保温功能好 烧水时间短,"SKG 电热水壶玻璃 食品级304不锈钢烧水壶家用电水壶8082 白色,11620908790, ,1.5kg,中国大陆,电热水壶,过热保护，防干烧,1.7L,耐高温玻璃",过热保护，防干烧,1.6-2.0升,SKG 电热水壶玻璃 食品级304不锈钢烧水壶家用电水壶8082 白色
拓璞 旅行电热水壶便携式 烧水壶迷你保温温控电水壶小容量0.5L DK342 红色,继阳电器专营店,11803957796,699.00,398.00,700,100,700,3,2,拓璞,保温功能好 烧水声音小 水壶不错 使用方便 没有异味 东西不错 速度快 容量大 外观漂亮 不锈钢很好 外观漂亮,"拓璞 旅行电热水壶便携式 烧水壶迷你保温温控电水壶小容量0.5L DK342 红色,11803957796, ,1.3kg,中国大陆,DK342,电热水壶,自动断电，防干烧，保温，预设水温,1L以下,外塑内钢",自动断电，防干烧，保温，预设水温,1.1升以下,拓璞 旅行电热水壶便携式 烧水壶迷你保温温控电水壶小容量0.5L DK342 红色
乐扣乐扣（LOCK&LOCK）EJK583BEG电热开水瓶5L 保温水瓶304不锈钢内胆,乐扣乐扣厨电旗舰店,2742449,899.00,438.00,600,97,600,10,5,乐扣乐扣（LOCK&amp;LOCK）,容量大 外观漂亮 保温功能好 水壶不错 东西不错 使用方便 没有异味 烧水声音小 不锈钢很好 速度快 没有异味 外观漂亮 烧水声音小 不锈钢很好 容量大 水壶不错 外观漂亮 烧水声音小 容量大 不锈钢很好 水壶不错 外观漂亮 使用方便 容量大 不锈钢很好,"乐扣乐扣EJK583BEG,2742449,4.5kg,中国大陆,保温",保温,2.0升以上,乐扣乐扣EJK583BEG
澳柯玛（AUCMA）ADK-1350H28 304不锈钢自动上水电水壶茶具套装,澳柯玛厨电旗舰店,1334511,499.00,239.00,800,96,700,20,10,澳柯玛（AUCMA）,东西不错 外观漂亮 水壶不错 烧水时间短 使用方便 速度快 不锈钢很好 烧水声音小 没有异味 还可以吧 保温功能好 外观漂亮 水壶不错 烧水声音小 没有异味 外观漂亮,"澳柯玛ADK-1350H28,1334511,3.39kg,中国大陆",none,1.1升以下,澳柯玛ADK-1350H28
SKG 电热开水瓶4.5L四段保温不锈钢保温电热水壶1112,SKG旗舰店,1578896146,1018.00,299.00,200,95,200,2,9,SKG,使用方便 水壶不错 容量大 外观漂亮 保温功能好 烧水时间短 烧水声音小 还可以吧 速度快 东西不错,"SKG 电热开水瓶4.5L四段保温不锈钢保温电热水壶1112,1578896146, ,4.2kg,中国大陆,电热水瓶,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，除氯，保温，预设水温,1.8L以上,双层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，除氯，保温，预设水温,2.0升以上,SKG 电热开水瓶4.5L四段保温不锈钢保温电热水壶1112
飞利浦（PHILIPS） 电水壶 食品级304不锈钢烧水壶 保温电热水壶 开水壶 煮水壶 HD9316/03,麦思岛电器专营店,12277051034,299.00,269.00,200,97,200,8,1,飞利浦（PHILIPS）,容量大 水壶不错 速度快 没有异味 外观漂亮 东西不错 不锈钢很好 一般 烧水时间短 保温功能好,"飞利浦（PHILIPS） 电水壶 食品级304不锈钢烧水壶 保温电热水壶 开水壶 煮水壶 HD9316/03,12277051034, ,1.1kg,中国大陆,HD9316/03,电热水壶,过热保护，自动断电，防干烧，过滤，保温,1.7L,双层不锈钢",过热保护，自动断电，防干烧，过滤，保温,1.6-2.0升,飞利浦（PHILIPS） 电水壶 食品级304不锈钢烧水壶 保温电热水壶 开水壶 煮水壶 HD9316/03
象印（ZO JIRUSHI） CD-WBH30C-TS 电热水瓶 银棕色,象印电器旗舰店,2008619,1249.00,649.00,7900,98,7700,100,50,象印（ZO JIRUSHI）,烧水声音小 保温功能好 水壶不错 外观漂亮 使用方便 东西不错 没有异味 速度快 不锈钢很好 烧水时间短 烧水时间短 没有异味 水壶不错 烧水声音小 保温功能好 外观漂亮 烧水声音小 使用方便 保温功能好 东西不错,"象印CD-WBH30C-TS,2008619,2.9kg,深圳",none,象印CD-WBH30C-TS,象印CD-WBH30C-TS
意大利阿里亚特（Ariete）热水壶 2877 不锈钢家用电热水壶 1.7L 自动断电 绿色,阿里亚特旗舰店,12698034531,698.00,388.00,100,99,100,1,0,阿里亚特（Ariete）,,"意大利阿里亚特（Ariete）热水壶 2877 不锈钢家用电热水壶 1.7L 自动断电 绿色,12698034531, ,1.86kg,电热水壶,自动断电，防干烧,1.7L,单层不锈钢",自动断电，防干烧,1.7L,意大利阿里亚特（Ariete）热水壶 2877 不锈钢家用电热水壶 1.7L 自动断电 绿色
金灶（KAMJOVE）电水壶 304不锈钢烧水壶 2L大容量不锈钢电茶壶 T-190,金灶电水壶旗舰店,1593761590,150.00,95.00,1800,97,1800,20,20,金灶（KAMJOVE）,容量大 水壶不错 使用方便 不锈钢很好 速度快 外观漂亮 没有异味 东西不错 烧水时间短 烧水声音小,"金灶（KAMJOVE）电水壶 304不锈钢烧水壶 2L大容量不锈钢电茶壶 T-190,1593761590, ,1.29kg,电热水壶,自动断电，防干烧,1.8L以上,单层不锈钢",自动断电，防干烧,1.6-2.0升,金灶（KAMJOVE）电水壶 304不锈钢烧水壶 2L大容量不锈钢电茶壶 T-190
金灶（KAMJOVE）自动上水电热水壶 抽水加水器电茶烧水壶泡 茶具 T-15A,金灶电水壶旗舰店,1595718495,210.00,136.00,1600,96,1600,30,30,金灶（KAMJOVE）,水壶不错 东西不错 使用方便 不锈钢很好 外观漂亮 烧水时间短 速度快 没有异味 还可以吧 烧水声音小 烧水时间短 东西不错 使用方便,"金灶（KAMJOVE）自动上水电热水壶 抽水加水器电茶烧水壶泡 茶具 T-15A,1595718495, ,1.28kg,中国大陆,电茶炉,过热保护，自动断电，防干烧，电动出水，自动上水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，电动出水，自动上水,1.1升以下,金灶（KAMJOVE）自动上水电热水壶 抽水加水器电茶烧水壶泡 茶具 T-15A
苏泊尔（SUPOR）电水壶  304不锈钢电热水壶烧水壶开水壶1.7L 中秋节礼品 象牙白 1.5L SW-15T66C,赢丰家电馆,11611223371,299.00,89.00,2100,98,2100,10,10,苏泊尔（SUPOR）,外观漂亮 东西不错 水壶不错 使用方便 不锈钢很好 容量大 保温功能好 烧水声音小 速度快 烧水时间短,"苏泊尔（SUPOR）电水壶  304不锈钢电热水壶烧水壶开水壶1.7L 中秋节礼品 象牙白 1.5L SW-15T66C,11611223371, ,1.45kg,中国大陆,SW-15T666C,电热水壶,自动断电，防干烧，保温,1.7L,外塑内钢",自动断电，防干烧，保温,1.6-2.0升,苏泊尔（SUPOR）电水壶  304不锈钢电热水壶烧水壶开水壶1.7L 中秋节礼品 象牙白 1.5L SW-15T66C
金灶（KAMJOVE） 茶具 自动上水电热水壶智能煮茶壶304不锈钢烧水壶泡茶机电茶炉 金灶K9  37*20CM,潇拓家居专营店,12514900320,499.00,298.00,200,98,200,2,2,金灶（KAMJOVE）,外观漂亮 没有异味 使用方便 水壶不错 速度快 烧水时间短 东西不错 烧水声音小 不锈钢很好 一般,"金灶（KAMJOVE） 茶具 自动上水电热水壶智能煮茶壶304不锈钢烧水壶泡茶机电茶炉 金灶K9  37*20CM,12514900320, ,4.0kg,中国大陆,K系列,电茶炉,过热保护，自动断电，防干烧，保温，自动上水，显示水温,1L以下,单层不锈钢",过热保护，自动断电，防干烧，保温，自动上水，显示水温,其它,金灶（KAMJOVE） 茶具 自动上水电热水壶智能煮茶壶304不锈钢烧水壶泡茶机电茶炉 金灶K9  37*20CM
华迅仕（Fxunshi） MD-3000自动上水电热水壶玻璃电水壶茶具茶盘套装烧水电茶壶,华迅仕官方旗舰店,10163664993,736.00,368.00,500,99,500,2,7,华迅仕（Fxunshi）,使用方便 东西不错 容量大 外观漂亮 水壶不错 速度快 烧水时间短 不锈钢很好 烧水声音小 没有异味 没有异味,"华迅仕（Fxunshi） 自动上水电热水壶玻璃电热水瓶蓝光烧水壶保温电茶壶黑茶套装煮茶器,10163664993, ,5.6kg,中国大陆,MD-3000,电热水壶,过热保护，自动断电，防干烧，电动出水，保温，自动上水,1.7L,耐高温玻璃",过热保护，自动断电，防干烧，电动出水，保温，自动上水,1.6-2.0升,华迅仕（Fxunshi） 自动上水电热水壶玻璃电热水瓶蓝光烧水壶保温电茶壶黑茶套装煮茶器
象印（ZOJIRUSHI） 电热水瓶  家用微电脑多功能可定时电热水壶3L/4L CD-WBH30C-CT粉棕-3.0L,象印旗舰店,1666961384,1499.00,699.00,3300,98,3200,40,40,象印（ZOJIRUSHI）,水壶不错 保温功能好 外观漂亮 使用方便 东西不错 烧水声音小 没有异味 容量大 速度快 烧水时间短 东西不错 水壶不错 不锈钢很好 烧水声音小 容量大 没有异味 保温功能好 水壶不错 保温功能好 外观漂亮,"象印（ZOJIRUSHI） 电热水瓶  家用微电脑多功能可定时电热水壶3L/4L CD-WBH30C-CT粉棕-3.0L,1666961384, ,2.3kg,CD-WBH30C/40C,电热水瓶,防干烧，电动出水，除氯，预约烧水，预设水温,1.8L以上,外塑内钢",防干烧，电动出水，除氯，预约烧水，预设水温,2.0升以上,象印（ZOJIRUSHI） 电热水瓶  家用微电脑多功能可定时电热水壶3L/4L CD-WBH30C-CT粉棕-3.0L
格来德（Grelide）电水壶 电热水壶304不锈钢 三段选温双层数显格莱德D1703EK 白色 1.7L,格来德旗舰店,10258524902,299.00,139.00,1400,97,1300,20,9,格来德（Grelide）,,"格来德（Grelide）电水壶 电热水壶304不锈钢 三段选温双层数显格莱德D1703EK 白色 1.7L,10258524902, ,1.5kg,电热水壶,自动断电，保温,1.7L,外塑内钢",自动断电，保温,1.6-2.0升,格来德（Grelide）电水壶 电热水壶304不锈钢 三段选温双层数显格莱德D1703EK 白色 1.7L
象印（ZOJIRUSHI） 电热水瓶  家用微电脑多功能可定时电热水壶3L/4L CD-WBH40C-TS银棕-4L,象印旗舰店,1706856924,1499.00,699.00,3300,98,3200,40,40,象印（ZOJIRUSHI）,容量大 保温功能好 使用方便 东西不错 烧水声音小 水壶不错 外观漂亮 没有异味 速度快 不锈钢很好 东西不错 不锈钢很好 烧水声音小 容量大 没有异味 保温功能好 水壶不错,"象印（ZOJIRUSHI） 电热水瓶  家用微电脑多功能可定时电热水壶3L/4L CD-WBH40C-TS银棕-4L,1706856924, ,2.3kg,CD-WBH30C/40C,电热水瓶,防干烧，电动出水，除氯，预约烧水，预设水温,1.8L以上,外塑内钢",防干烧，电动出水，除氯，预约烧水，预设水温,2.0升以上,象印（ZOJIRUSHI） 电热水瓶  家用微电脑多功能可定时电热水壶3L/4L CD-WBH40C-TS银棕-4L
德龙KBOV2001.GR,德龙集团官方海外旗舰店,4868788,499.00,439.00,80,100,80,0,0,德龙KBOV2001.GR,不锈钢很好 水壶不错 使用方便 一般 烧水声音小 容量大 没有异味 外观漂亮 东西不错 还可以吧 容量大 不锈钢很好 烧水声音小 水壶不错 使用方便,"德龙KBOV2001.GR,4868788, ,6.23kg,中国大陆,自动断电",自动断电,德龙KBOV2001.GR,德龙KBOV2001.GR
现代（HYUNDAI）电水壶电热水瓶5L保温QC-KS3083,现代厨电旗舰店,3571441,1799.00,369.00,100,95,100,7,2,HYUNDAI,水壶不错 容量大 外观漂亮 不锈钢很好 东西不错 使用方便 保温功能好 烧水时间短 速度快 没有异味 容量大 外观漂亮 使用方便 水壶不错 不锈钢很好,"现代QC-KS3083,3571441,4.15kg,中国大陆,外塑内钢,过热保护，自动断电，防干烧，电动出水，除氯，保温，预约烧水，预设水温，显示水温,电热水瓶",过热保护，自动断电，防干烧，电动出水，除氯，保温，预约烧水，预设水温，显示水温,现代QC-KS3083,现代QC-KS3083
美的（Midea）电水壶VJ1901a 304不锈钢电热水壶 1.9L容量 双层防烫 防溢防倾倒烧水壶,美的生活电器自营官方旗舰店,2574619,999.00,499.00,400,96,300,10,9,美的（Midea）,容量大 使用方便 外观漂亮 水壶不错 东西不错 速度快 保温功能好 烧水声音小 烧水时间短 不锈钢很好,"美的VJ1901a,2574619,1.88kg,中国大陆,自动断电，防干烧",自动断电，防干烧,美的VJ1901a,美的VJ1901a
北鼎(BUYDEEM)多功能养生壶 保温玻璃煎药中药煮茶壶 K105,北鼎官方旗舰店,1271302184,1098.00,798.00,1700,98,1700,10,10,北鼎（Buydeem）,外观漂亮 使用方便 烧水声音小 没有异味 速度快 水壶不错 东西不错 保温功能好 不锈钢很好 容量大,"北鼎(BUYDEEM)多功能养生壶 保温玻璃煎药中药煮茶壶 K105,1271302184, ,1.79kg,K105,1-2人,分体式,无,微电脑式,玻璃,1.2(含)L-1.5(含)L,养生壶,液晶,煮，中药，保温，火力调节",煮，中药，保温，火力调节,1.2(含)L-1.5(含)L,北鼎(BUYDEEM)多功能养生壶 保温玻璃煎药中药煮茶壶 K105
百乐富KG17T02FW全自动玻璃蒸汽茶壶普洱黑茶煮茶器蒸汽养生壶蒸茶壶多功能养生壶电热水,百乐富专营店,10267232180,599.00,299.00,400,98,400,6,5,百乐富（BAILEFU）,外观漂亮 保温功能好 烧水时间短 速度快 水壶不错 烧水声音小 东西不错 使用方便 不锈钢很好 容量大 外观漂亮 保温功能好,"百乐富KG17T02FW全自动玻璃蒸汽茶壶普洱黑茶煮茶器养生壶蒸茶壶多功能蒸茶器电热水壶,10267232180, ,1.52kg,KG17T02FW全新电子式蒸茶壶不锈钢喷嘴款,电热水壶,保温,1.7L,耐高温玻璃",保温,1.6-2.0升,百乐富KG17T02FW全自动玻璃蒸汽茶壶普洱黑茶煮茶器养生壶蒸茶壶多功能蒸茶器电热水壶
苏泊尔（SUPOR） 电热水瓶304不锈钢家用保温大容量电热水壶SWF45E52A 玫瑰金色,苏泊尔芙和专卖店,12859851842,869.00,239.00,100,97,100,4,1,苏泊尔（SUPOR）,外观漂亮 容量大 使用方便 还可以吧 东西不错 保温功能好 一般 没有异味 水壶不错 烧水时间短 没有异味,"苏泊尔（SUPOR） 电热水瓶304不锈钢家用保温大容量电热水壶SWF45E52A 玫瑰金色,12859851842, ,3.14kg,SWF45E52A,电热水瓶,自动断电，防干烧，过滤，除氯，保温,1.8L以上,双层不锈钢",自动断电，防干烧，过滤，除氯，保温,1.8L以上,苏泊尔（SUPOR） 电热水瓶304不锈钢家用保温大容量电热水壶SWF45E52A 玫瑰金色
格来德（Grelide）电水壶304不锈钢PTC保温双层防烫1.5升WWK-D1507B,格来德官方旗舰店,942885,199.00,89.00,16000,96,15000,500,100,格来德 （Grelide）,外观漂亮 水壶不错 保温功能好 使用方便 烧水时间短 东西不错 速度快 没有异味 不锈钢很好 容量大 东西不错 使用方便 烧水声音小 没有异味,"格来德WWK-D1507B,942885,1.41kg,广东佛山,电热水壶,自动断电，保温",自动断电，保温,格来德WWK-D1507B,格来德WWK-D1507B
