p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,capacity,X_name
东菱（Donlim）CM-4198AB全自动煮茶器 黑茶蒸汽电煮茶壶 玻璃泡茶机电水壶,网赢电器专营店,10860980158,599.00,188.00,200,92,200,10,6,东菱（Donlim）,容量大 水壶不错 外观漂亮 使用方便 东西不错 速度快 烧水声音小 烧水时间短 保温功能好 还可以吧 外观漂亮 使用方便 容量大 烧水声音小,"东菱（Donlim）CM-4198AB全自动煮茶器 黑茶蒸汽电煮茶壶 玻璃泡茶机电水壶,10860980158, ,2.9kg,东菱CM-4198AB煮茶器,煮茶器,自动断电，防干烧，防倾倒防溢，过滤，除氯，保温，预约烧水，智能续水,1.5L,外塑内钢",自动断电，防干烧，防倾倒防溢，过滤，除氯，保温，预约烧水，智能续水,1.2-1.5升,东菱（Donlim）CM-4198AB全自动煮茶器 黑茶蒸汽电煮茶壶 玻璃泡茶机电水壶
美的（Midea） 电水壶食品级304不锈钢水壶 便捷式家用防烫烧水壶WHJ1510b,美的小家电精品专卖店,10763897640,299.00,179.00,200,99,200,3,1,美的（Midea）,水壶不错 外观漂亮 不锈钢很好 烧水时间短 速度快 没有异味 使用方便 东西不错 保温功能好 容量大 烧水时间短 速度快 外观漂亮 保温功能好 没有异味 不锈钢很好 烧水时间短 使用方便 容量大,"美的（Midea） 电水壶食品级304不锈钢水壶 便捷式家用防烫烧水壶WHJ1510b,10763897640, ,1.8kg,中国大陆,电热水壶,过热保护，自动断电，防干烧,1.5L,双层不锈钢",过热保护，自动断电，防干烧,1.2-1.5升,美的（Midea） 电水壶食品级304不锈钢水壶 便捷式家用防烫烧水壶WHJ1510b
容声（Ronshen） 电水壶自动上水电热水壶高硼硅玻璃烧水壶保温电茶炉T03A,地中海电器专营店,11718228481,269.00,199.00,100,86,100,3,10,容声（Ronshen）,烧水时间短 一般 使用方便 速度快 保温功能好 外观漂亮 容量大 烧水声音小 东西不错 还可以吧,"容声（Ronshen） 电水壶自动上水电热水壶高硼硅玻璃烧水壶保温电茶炉T03A,11718228481, ,3.5kg,中国大陆,容声-T03A,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L,耐高温玻璃",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,容声（Ronshen） 电水壶自动上水电热水壶高硼硅玻璃烧水壶保温电茶炉T03A
半球（Peskoe）电水壶食品级304不锈钢1.8L双层防烫电热水壶WZD715,半球厨电旗舰店,1038639,168.00,49.00,9700,97,9500,100,80,半球（Peskoe）,外观漂亮 水壶不错 使用方便 东西不错 容量大 速度快 没有异味 烧水时间短 不锈钢很好 保温功能好,"半球AN-182Y,1038639,1.03kg,中国大陆,WZD715,电热水壶,过热保护，自动断电，防干烧,1.8L,外塑内钢",过热保护，自动断电，防干烧,1.6-2.0升,半球AN-182Y
SKG电水壶304不锈钢电热水壶1.7L 8041 红色,SKG旗舰店,1561850909,499.00,139.00,100,98,100,3,0,SKG,容量大 没有异味 烧水时间短 水壶不错 外观漂亮 速度快 东西不错 保温功能好 还可以吧 烧水声音小,"SKG 电水壶304不锈钢电热水壶1.7L 8041 红色,1561850909, ,1.73kg,中国大陆,电热水壶,过热保护，自动断电，防干烧，防倾倒防溢，过滤，保温，显示水温,1.8L,外塑内钢",过热保护，自动断电，防干烧，防倾倒防溢，过滤，保温，显示水温,1.6-2.0升,SKG 电水壶304不锈钢电热水壶1.7L 8041 红色
苏泊尔（SUPOR）除氯电热水壶烧水家用保温304不锈钢1.7L SWF17E16A,苏泊尔鹏程专卖店,12965551299,398.00,179.00,100,93,90,3,4,苏泊尔（SUPOR）,水壶不错 保温功能好 外观漂亮 东西不错 使用方便 速度快 烧水时间短 容量大 一般 烧水声音小,"苏泊尔（SUPOR） 除氯电热水壶烧水家用保温304不锈钢1.7L SWF17E16A,12965551299, ,5.0kg,SWF17E16A,电热水壶,过热保护，自动断电，防干烧，除氯，保温，显示水温,1.7L,双层不锈钢",过热保护，自动断电，防干烧，除氯，保温，显示水温,1.6-2.0升,苏泊尔（SUPOR） 除氯电热水壶烧水家用保温304不锈钢1.7L SWF17E16A
苏泊尔（SUPOR）电水壶电热水壶SWF15E19D双层防烫保温,苏泊尔官方旗舰店,4224106,199.00,69.00,6500,97,6300,100,50,苏泊尔（SUPOR）,水壶不错 外观漂亮 使用方便 东西不错 速度快 没有异味 烧水时间短 不锈钢很好 保温功能好 容量大,"苏泊尔SWF15E19D,4224106,1.29kg,中国大陆,电热水壶,自动断电，防干烧,1.5L,外塑内钢",自动断电，防干烧,1.2-1.5升,苏泊尔SWF15E19D
美的（Midea）电水壶HJ1508a 304不锈钢电热水壶 1.5L容量 无缝一体内胆 双层防烫烧水壶,美的生活电器自营官方旗舰店,3011732,299.00,129.00,6700,97,6600,100,70,美的（Midea）,外观漂亮 水壶不错 使用方便 东西不错 速度快 烧水时间短 不锈钢很好 没有异味 容量大 烧水声音小,"美的HJ1508a,3011732,1.4kg,中国大陆,外塑内钢,自动断电，防干烧",自动断电，防干烧,1.2-1.5升,美的HJ1508a
格来德（Grelide）电水壶304不锈钢水开鸣笛4.2升4201M,格来德官方旗舰店,2434031,258.00,159.00,1000,99,1000,10,4,格来德 （Grelide）,容量大 使用方便 水壶不错 不锈钢很好 外观漂亮 速度快 烧水时间短 东西不错 没有异味 烧水声音小 水壶不错 外观漂亮 使用方便 东西不错 烧水时间短 速度快 水壶不错,"格来德4201M,2434031,1.94kg,江苏淮安,自动断电，防干烧，过滤",自动断电，防干烧，过滤,none,格来德4201M
【京仓发货】志高（CHIGO）电热水壶 304不锈钢热水壶 烧水壶1.8L电水壶 深紫色,志高厨房电器旗舰店,10329595874,94.00,39.90,23000,96,22000,500,400,志高（CHIGO）,外观漂亮 水壶不错 使用方便 东西不错 速度快 不锈钢很好 没有异味 烧水时间短 还可以吧 烧水声音小,"志高（CHIGO） 【京仓发货】电热水壶 304不锈钢热水壶 烧水壶1.8L电水壶 深紫色,10329595874, ,1.08kg,中国大陆,ZJ18A,电热水壶,过热保护，自动断电，防干烧，除氯，保温,1.8L,外塑内钢",过热保护，自动断电，防干烧，除氯，保温,1.6-2.0升,志高（CHIGO） 【京仓发货】电热水壶 304不锈钢热水壶 烧水壶1.8L电水壶 深紫色
美的（Midea） 电热水瓶PF701-50T 304不锈钢 5L容量 4段温控电热水壶 金色,美的精品电器旗舰店,14494624151,399.00,219.00,50,92,50,2,3,美的（Midea）,外观漂亮 没有异味 还可以吧 速度快 水壶不错 东西不错 使用方便 保温功能好 烧水声音小 不锈钢很好 外观漂亮 烧水声音小 外观漂亮,"美的（Midea） 电热水瓶PF701-50T 304不锈钢 5L容量 4段温控电热水壶 金色,14494624151, ,3.1kg,PF701-50T,电热水瓶,过热保护，自动断电，防干烧，电动出水，保温,1.8L以上,双层不锈钢",过热保护，自动断电，防干烧，电动出水，保温,2.0升以上,美的（Midea） 电热水瓶PF701-50T 304不锈钢 5L容量 4段温控电热水壶 金色
飞利浦（PHILIPS）电水壶 304不锈钢带PTC保温功能1.7L大容量 HD9331/60,飞利浦厨房电器旗舰店,1786566,399.00,299.00,9500,98,9300,100,70,飞利浦（PHILIPS）,外观漂亮 水壶不错 东西不错 使用方便 不锈钢很好 保温功能好 容量大 速度快 没有异味 烧水时间短 外观漂亮 保温功能好 容量大 速度快 外观漂亮 烧水时间短,"飞利浦HD9331/60,1786566,1.48kg,中国大陆,自动断电，防干烧，保温",自动断电，防干烧，保温,1.6-2.0升,飞利浦HD9331/60
飞利浦电热水壶HD9316 不锈钢烧水壶 1.7升 304不锈钢大容量恒定保温技术,飞利浦京汇专卖店,10920684500,266.00,168.00,200,96,200,4,4,飞利浦（PHILIPS）,东西不错 水壶不错 不锈钢很好 外观漂亮 烧水时间短 容量大 保温功能好 使用方便 一般 速度快,"飞利浦电热水壶HD9316 不锈钢烧水壶 1.7升 304不锈钢大容量恒定保温技术,10920684500, ,2.0kg,中国大陆,电热水壶,自动断电，保温,1.7L,单层不锈钢",自动断电，保温,1.6-2.0升,飞利浦电热水壶HD9316 不锈钢烧水壶 1.7升 304不锈钢大容量恒定保温技术
金灶（KAMJOVE）全智能自动上水电热水壶  泡茶电茶壶全自动电茶炉 V9,金灶电水壶旗舰店,1587780514,450.00,386.00,2800,98,2700,40,30,金灶（KAMJOVE）,使用方便 外观漂亮 水壶不错 东西不错 不锈钢很好 速度快 烧水时间短 没有异味 保温功能好 烧水声音小,"金灶（KAMJOVE）全智能自动上水电热水壶  泡茶电茶壶全自动电茶炉 V9,1587780514, ,3.3kg,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,金灶（KAMJOVE）全智能自动上水电热水壶  泡茶电茶壶全自动电茶炉 V9
SKG 玻璃电水壶高硼硅热水壶玻璃电热水壶烧水壶 8082 白色,SKG祖玛专卖店,16501245807,399.00,199.00,30,100,30,0,0,SKG,外观漂亮 使用方便 水壶不错 东西不错 烧水声音小 速度快 没有异味 烧水时间短 不锈钢很好 容量大 使用方便,"SKG 玻璃电水壶高硼硅热水壶玻璃电热水壶烧水壶 8082 白色,16501245807, ,1.5kg,电热水壶,过热保护，防干烧,1.7L,耐高温玻璃",过热保护，防干烧,1.6-2.0升,SKG 玻璃电水壶高硼硅热水壶玻璃电热水壶烧水壶 8082 白色
北欧欧慕（nathome）电热水壶家用折叠水壶旅行便携可加热水壶 NSH0603 白绿色,北欧欧慕官方旗舰店,15238836384,399.00,199.00,200,99,200,3,0,北欧欧慕（nathome）,东西不错 水壶不错 保温功能好 使用方便 容量大 没有异味 烧水时间短 烧水声音小 外观漂亮 不锈钢很好 不锈钢很好 烧水时间短 没有异味,"北欧欧慕（nathome）电热水壶家用折叠水壶旅行便携可加热水壶 NSH0603 白绿色,15238836384, ,0.86kg,中国大陆,NSH0603,电热水壶,防干烧，保温,1L以下,单层不锈钢",防干烧，保温,1.1升以下,北欧欧慕（nathome）电热水壶家用折叠水壶旅行便携可加热水壶 NSH0603 白绿色
艾美特(Airmate)电水壶CS2041家用电热水瓶即热式速热电热水壶一键自动断电开水壶 黑色,艾美特佰事佳专卖店,12994276547,269.00,189.00,100,97,90,3,0,艾美特,东西不错 水壶不错 外观漂亮 不锈钢很好 使用方便 速度快 保温功能好 烧水时间短 没有异味 容量大 烧水时间短 外观漂亮 水壶不错 保温功能好 烧水声音小 速度快 东西不错,"艾美特 Airmate电水壶CS2041家用电热水瓶即热式速热电热水壶一键自动断电开水壶 黑色,12994276547, ,2.1kg,中国大陆,S2041J,电热水壶,过热保护，自动断电，防干烧，防倾倒防溢，保温，智能续水,1.8L以上,外塑内钢",过热保护，自动断电，防干烧，防倾倒防溢，保温，智能续水,1.6-2.0升,艾美特 Airmate电水壶CS2041家用电热水瓶即热式速热电热水壶一键自动断电开水壶 黑色
飞利浦（PHILIPS）电水壶 304不锈钢带保温功能1.7L大容量 HD9333/21,飞利浦厨房电器旗舰店,1421970,399.00,299.00,8900,98,8700,100,80,飞利浦（PHILIPS）,外观漂亮 水壶不错 保温功能好 东西不错 使用方便 不锈钢很好 容量大 速度快 烧水时间短 没有异味 咖啡机不错 东西不错 外观漂亮 可以打奶泡 外观漂亮 速度快 很方便,"飞利浦HD9333/21,1421970,1.56kg,广东佛山,自动断电，防干烧，保温",自动断电，防干烧，保温,1.6-2.0升,飞利浦HD9333/21
格来德（Grelide）电水壶304不锈钢PTC保温双层防烫1.7升D1701K1（淡蓝）,格来德官方旗舰店,3262435,199.00,79.00,20000,98,20000,200,100,格来德 （Grelide）,外观漂亮 水壶不错 东西不错 容量大 使用方便 保温功能好 不锈钢很好 速度快 烧水时间短 没有异味,"格来德D1701K1,3262435,1.35kg,江苏淮安,自动断电，防干烧，过滤，保温",自动断电，防干烧，过滤，保温,none,格来德D1701K1
奥克斯（AUX）电开水瓶304不锈钢电水壶 四段温控烧水壶 双层彩钢电热水壶 5L容量 HX-8501,奥克斯厨房电器旗舰店,4664146,299.00,229.00,100,95,100,5,4,奥克斯（AUX）,使用方便 还可以吧 水壶不错 保温功能好 容量大 一般 烧水声音小 不锈钢很好 东西不错 外观漂亮 东西不错 使用方便 一般,"奥克斯HX-8501,4664146,3.05kg,中国大陆,自动断电，防干烧，过滤，保温",自动断电，防干烧，过滤，保温,2.0升以上,奥克斯HX-8501
苏泊尔（SUPOR）电水壶热水壶电热水壶 1.5L全钢无缝 SWF15E13A,苏泊尔官方旗舰店,2154141,249.00,109.00,29000,97,28000,600,300,苏泊尔（SUPOR）,外观漂亮 水壶不错 不锈钢很好 东西不错 使用方便 速度快 烧水时间短 没有异味 保温功能好 烧水声音小 不锈钢很好 没有异味 使用方便,"苏泊尔SWF15E13A,2154141,1.46kg,中国大陆,电热水壶,自动断电，防干烧,1.5L",自动断电，防干烧,1.2-1.5升,苏泊尔SWF15E13A
荣事达（Royalstar）自动抽水壶电热水壶304不锈钢GM08A,荣事达小家电官方旗舰店,3180071,219.00,169.00,500,98,500,5,5,荣事达（Royalstar）,使用方便 水壶不错 速度快 东西不错 烧水时间短 没有异味 不锈钢很好 烧水声音小 外观漂亮 容量大,"荣事达GM08A,3180071,2.44kg,中国大陆,防干烧",防干烧,1.1升以下,荣事达GM08A
志高（CHIGO）电热水瓶5L 电热水瓶保温 5段温控开水瓶 三层防烫开水瓶9504,志高金杞专卖店,10540453474,268.00,178.00,200,95,100,5,6,志高（CHIGO）,水壶不错 使用方便 容量大 保温功能好 外观漂亮 速度快 烧水声音小 东西不错 没有异味 不锈钢很好 外观漂亮 容量大 水壶不错 不锈钢很好 不锈钢很好 外观漂亮 使用方便 没有异味 保温功能好 水壶不错 没有异味,"志高（CHIGO）电热水瓶5L 电热水瓶保温 5段温控开水瓶 三层防烫开水瓶9504,10540453474, ,2.3kg,中国大陆,9504,电热水瓶,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，除氯，保温，预约烧水，预设水温，显示水温,1.8L以上,双层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，除氯，保温，预约烧水，预设水温，显示水温,2.0升以上,志高（CHIGO）电热水瓶5L 电热水瓶保温 5段温控开水瓶 三层防烫开水瓶9504
美的（Midea）电水壶HE1506b 304不锈钢电热水壶 1.5L容量 智能手柄控温 双层防烫烧水壶,美的生活电器自营官方旗舰店,4234830,599.00,259.00,1900,96,1900,40,30,美的（Midea）,外观漂亮 水壶不错 使用方便 速度快 烧水时间短 保温功能好 烧水声音小 东西不错 不锈钢很好 没有异味 容量大 使用方便 烧水时间短 外观漂亮 保温功能好 不锈钢很好 保温功能好 速度快 东西不错,"美的HE1506b,4234830,1.62kg,中国大陆,外塑内钢,自动断电，防干烧，保温",自动断电，防干烧，保温,1.2-1.5升,美的HE1506b
虎牌（Tiger） PFY-A08C 电水壶,虎牌厨电旗舰店,1080661,699.00,408.00,2300,98,2300,20,10,虎牌（TIGER）,烧水声音小 外观漂亮 烧水时间短 水壶不错 使用方便 没有异味 速度快 东西不错 保温功能好 不锈钢很好 速度快 使用方便 外观漂亮 没有异味,"虎牌PFY-A08C,1080661,1.74kg,中国大陆",none,1.1升以下,虎牌PFY-A08C
飞利浦（PHILIPS）电水壶 食品级304不锈钢1.7L大容量保温型 HD9330/50,飞利浦厨房电器旗舰店,1786579,399.00,299.00,6200,99,6100,80,20,飞利浦（PHILIPS）,外观漂亮 水壶不错 速度快 使用方便 保温功能好 不锈钢很好 烧水时间短 东西不错 容量大 没有异味 没有异味 不锈钢很好,"飞利浦HD9330/50,1786579,1.46kg,中国大陆,自动断电，防干烧，保温",自动断电，防干烧，保温,1.6-2.0升,飞利浦HD9330/50
九阳（Joyoung）电水壶1.3L电热水壶全钢内胆JYK-13F05A,九阳厨房电器旗舰店,880516,199.00,79.00,77000,96,73000,2300,800,九阳（Joyoung）,外观漂亮 水壶不错 使用方便 速度快 烧水时间短 东西不错 不锈钢很好 没有异味 保温功能好 烧水声音小,"九阳JYK-13F05A,880516,1.24kg,中国大陆",none,none,九阳JYK-13F05A
现代(HYUNDAI)养生壶煎药壶玻璃电水壶BD-YS1801白,现代厨电旗舰店,788934,798.00,99.00,55000,97,54000,1100,500,HYUNDAI,水壶不错 速度快 没有异味 烧水时间短 烧水声音小 保温功能好 不锈钢很好 使用方便 东西不错 一般,"HYUNDAIBD-YS1801,788934,2.1kg,中国大陆,2-4人,分体式,无,微电脑式,玻璃,1.2(含)L-1.5(含)L,养生壶,数码，指示灯,蒸，煮，炖，熬，涮，中药，甜品，保温，预约，火力调节",蒸，煮，炖，熬，涮，中药，甜品，保温，预约，火力调节,1.2(含)L-1.5(含)L,HYUNDAIBD-YS1801
【京仓发货】华生玻璃自动上水壶电茶盘保温电热水壶电子茶盘泡茶机茶具套装上水机烧水壶S17 棕色,华生家派专卖店,12045227203,499.00,199.00,300,96,300,6,7,华生（washon）,外观漂亮 烧水声音小 没有异味 东西不错 烧水时间短 水壶不错 速度快 还可以吧 使用方便,"【京仓发货】华生玻璃自动上水壶电茶盘保温电热水壶电子茶盘泡茶机茶具套装上水机烧水壶S17 棕色,12045227203, ,3.0kg,中国大陆,WS-S17,电茶炉,过热保护，自动断电，防干烧，电动出水，过滤，保温，自动上水，预设水温，显示水温,1L,耐高温玻璃",过热保护，自动断电，防干烧，电动出水，过滤，保温，自动上水，预设水温，显示水温,1.1升以下,【京仓发货】华生玻璃自动上水壶电茶盘保温电热水壶电子茶盘泡茶机茶具套装上水机烧水壶S17 棕色
金灶（KAMJOVE）全自动煮茶器 电茶炉黑茶电水壶养生壶 玻璃壶 A-99,金灶电水壶旗舰店,1676156851,300.00,265.00,2100,98,2100,20,20,金灶（KAMJOVE）,外观漂亮 水壶不错 使用方便 东西不错 没有异味 速度快 容量大 保温功能好 不锈钢很好 还可以吧,"金灶（KAMJOVE）全自动煮茶器 电茶炉黑茶电水壶养生壶 玻璃壶 A-99,1676156851, ,1.6kg,煮茶器,过热保护，自动断电，防干烧，过滤，保温，预设水温，显示水温,1L以下,耐高温玻璃",过热保护，自动断电，防干烧，过滤，保温，预设水温，显示水温,1.1升以下,金灶（KAMJOVE）全自动煮茶器 电茶炉黑茶电水壶养生壶 玻璃壶 A-99
金灶（KAMJOVE）全智能自动上水电热水壶泡茶电茶壶 全自动电茶炉 V7,none,1587774830,380.00,285.00,2300,97,2300,20,40,None,使用方便 水壶不错 外观漂亮 东西不错 速度快 烧水时间短 不锈钢很好 没有异味 烧水声音小 保温功能好 东西不错 保温功能好,,none,none,none
苏泊尔（SUPOR)电水壶SWF17E18B双层防烫保温,苏泊尔官方旗舰店,1801460,299.00,89.00,34000,97,33000,500,200,苏泊尔（SUPOR）,外观漂亮 水壶不错 容量大 使用方便 速度快 东西不错 不锈钢很好 烧水时间短 没有异味 保温功能好 外观漂亮 容量大 不锈钢很好 外观漂亮 不锈钢很好 烧水时间短 速度快 烧水声音小,"苏泊尔SWF17E18B,1801460,1.4kg,中国大陆,电热水壶,自动断电，防干烧,1.7L,外塑内钢",自动断电，防干烧,1.6-2.0升,苏泊尔SWF17E18B
苏泊尔（SUPOR)电水壶电热水壶SWF15P1S-150,none,1285328,139.00,89.00,20000,96,19000,500,200,None,水壶不错 使用方便 不锈钢很好 速度快 东西不错 外观漂亮 没有异味 烧水时间短 烧水声音小 还可以吧 水壶不错 还可以吧,,none,none,none
新功（SEKO） 全自动上水电热水壶304不锈钢电水壶热水壶烧水壶自动上水电茶炉F90,地中海生活电器专营店,1549543888,468.00,284.00,2400,98,2300,20,20,新功（SEKO）,使用方便 水壶不错 东西不错 外观漂亮 速度快 不锈钢很好 烧水时间短 烧水声音小 没有异味 保温功能好 使用方便 烧水时间短 速度快 使用方便 东西不错,"新功（SEKO） 全自动上水电热水壶304不锈钢电水壶热水壶烧水壶自动上水电茶炉F90,1549543888, ,3.4kg,中国大陆,新功F90,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,新功（SEKO） 全自动上水电热水壶304不锈钢电水壶热水壶烧水壶自动上水电茶炉F90
利仁（Liven）电热水瓶3.6L 304不锈钢电水壶家用保温电热水壶烧水壶SP-A3600,利仁电器旗舰店,4245949,369.00,179.00,100,98,100,1,1,利仁（Liven）,使用方便 速度快 外观漂亮 容量大 保温功能好 烧水时间短 不锈钢很好 水壶不错 没有异味 烧水声音小 保温功能好 容量大 使用方便 外观漂亮 外观漂亮 烧水时间短 没有异味 水壶不错,"利仁SP-A3600,4245949,3.15kg,中国大陆,外塑内钢,防干烧，电动出水，保温,电热水瓶",防干烧，电动出水，保温,2.0升以上,利仁SP-A3600
金灶（KAMJOVE）智能温控茶艺炉电茶壶 自动加水器茶具烧水壶 T-300A,金灶电水壶旗舰店,1595218514,288.00,223.00,1200,97,1100,20,10,金灶（KAMJOVE）,外观漂亮 使用方便 水壶不错 东西不错 烧水时间短 速度快 没有异味 不锈钢很好 还可以吧 烧水声音小 不锈钢很好 烧水时间短 东西不错 外观漂亮 烧水声音小 速度快 不锈钢很好 东西不错 使用方便 没有异味 东西不错 外观漂亮,"金灶（KAMJOVE）智能温控茶艺炉电茶壶 自动加水器茶具烧水壶 T-300A,1595218514, ,3.0kg,自动断电",自动断电,1.1升以下,金灶（KAMJOVE）智能温控茶艺炉电茶壶 自动加水器茶具烧水壶 T-300A
卓朗 美国ZoomlandF-649B进口温控电水壶304不锈钢烧水壶 1.7L电热水壶 粉色甜蜜少女心电水壶F-649P,卓朗厨具旗舰店,12263691051,698.00,199.00,500,98,500,6,6,卓朗,外观漂亮 烧水时间短 没有异味 水壶不错 东西不错 烧水声音小 速度快 使用方便 不锈钢很好 还可以吧 水壶不错 烧水声音小 外观漂亮 烧水时间短,"卓朗 美国ZoomlandF-649B进口温控电水壶304不锈钢烧水壶 1.7L电热水壶 粉色甜蜜少女心电水壶F-649P,12263691051, ,1.8kg,中国大陆,F-649B,电热水壶,过热保护，自动断电，防干烧,1.7L,单层不锈钢",过热保护，自动断电，防干烧,1.6-2.0升,卓朗 美国ZoomlandF-649B进口温控电水壶304不锈钢烧水壶 1.7L电热水壶 粉色甜蜜少女心电水壶F-649P
奥克斯（AUX）电水壶304不锈钢电热水壶烧水壶双层防烫1.8升 HX-128K1,奥克斯厨房电器旗舰店,943378,288.00,66.00,34000,96,33000,800,300,奥克斯（AUX）,外观漂亮 容量大 水壶不错 速度快 东西不错 使用方便 烧水时间短 没有异味 不锈钢很好 烧水声音小 水壶不错 没有异味 隔热效果好,"奥克斯HX-128K1,943378,1.45kg,广东佛山,外塑内钢,自动断电，防干烧",自动断电，防干烧,1.6-2.0升,奥克斯HX-128K1
【京仓发货】志高（CHIGO）电热水壶 304不锈钢热水壶 烧水壶1.8L电水壶 淡蓝色,志高厨房电器旗舰店,10529543939,94.00,39.90,23000,96,23000,500,400,志高（CHIGO）,水壶不错 外观漂亮 东西不错 使用方便 烧水时间短 没有异味 容量大 还可以吧 不锈钢很好 速度快,"志高（CHIGO） 【京仓发货】电热水壶 304不锈钢热水壶 烧水壶1.8L电水壶 淡蓝色,10529543939, ,1.08kg,中国大陆,ZJ18A,电热水壶,过热保护，自动断电，防干烧，除氯，保温,1.8L,外塑内钢",过热保护，自动断电，防干烧，除氯，保温,1.6-2.0升,志高（CHIGO） 【京仓发货】电热水壶 304不锈钢热水壶 烧水壶1.8L电水壶 淡蓝色
奔腾（POVOS）电水壶1.5L食品级304不锈钢快速加热PK1598T,奔腾厨电官方旗舰店,404422,239.00,59.00,260000,96,250000,8900,2500,奔腾（POVOS）,水壶不错 速度快 使用方便 东西不错 烧水时间短 不锈钢很好 外观漂亮 没有异味 还可以吧 容量大 容量大 速度快 使用方便 没有异味 东西不错,"奔腾PK1598T,404422,1.04kg,上海,电热水壶,过热保护，自动断电，防干烧，过滤,1.5L,单层不锈钢",过热保护，自动断电，防干烧，过滤,1.2-1.5升,奔腾PK1598T
九阳（Joyoung）电水壶进口品牌温控器电热水壶无缝内胆K17-F618,九阳厨房电器旗舰店,4776124,199.00,99.00,3500,97,3400,50,40,九阳（Joyoung）,容量大 水壶不错 外观漂亮 速度快 没有异味 烧水时间短 使用方便 不锈钢很好 东西不错 保温功能好 一般,"九阳K17-F618,4776124,1.48kg,中国大陆,电热水壶",none,1.6-2.0升,九阳K17-F618
金灶（KAMJOVE）感应式电热茶炉 电茶壶自动抽水功夫茶具 T-800A,金灶电水壶旗舰店,1595445860,270.00,238.00,3600,97,3500,60,50,金灶（KAMJOVE）,水壶不错 东西不错 使用方便 外观漂亮 速度快 不锈钢很好 没有异味 烧水时间短 烧水声音小 还可以吧 使用方便 外观漂亮,"金灶（KAMJOVE）感应式电热茶炉 电茶壶自动抽水功夫茶具 T-800A,1595445860, ,3.45kg,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，显示水温,1L以下,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，显示水温,1.1升以下,金灶（KAMJOVE）感应式电热茶炉 电茶壶自动抽水功夫茶具 T-800A
金灶（KAMJOVE）全智能自动上水电热水壶 全自动电茶炉 玻璃茶艺壶 G9 香槟金,金灶电水壶旗舰店,10513732512,490.00,475.00,1400,96,1300,20,20,金灶（KAMJOVE）,外观漂亮 使用方便 水壶不错 东西不错 速度快 烧水时间短 容量大 没有异味 烧水声音小 保温功能好 保温功能好 水壶不错 使用方便 没有异味 外观漂亮,"金灶（KAMJOVE）全智能自动上水电热水壶 全自动电茶炉 玻璃茶艺壶 G9 香槟金,10513732512, ,3.2kg,中国大陆,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L以下,耐高温玻璃",过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,金灶（KAMJOVE）全智能自动上水电热水壶 全自动电茶炉 玻璃茶艺壶 G9 香槟金
新功（SEKO） 电磁茶炉自动上水茶具套装 泡茶电磁炉三合一 电热水壶烧水壶K15,新功SEKO官方旗舰店,1117668850,598.00,261.00,2700,91,2500,100,100,新功（SEKO）,水壶不错 外观漂亮 使用方便 东西不错 速度快 不锈钢很好 没有异味 烧水时间短 还可以吧 烧水声音小 不锈钢很好 外观漂亮 使用方便 没有异味 不锈钢很好 烧水声音小 水壶不错,"新功（SEKO） 电磁茶炉自动上水茶具套装 泡茶电磁炉三合一 电热水壶烧水壶K15,1117668850, ,5.0kg,K15,电茶炉,过热保护，自动断电，防倾倒防溢，保温，自动上水,1L以下,单层不锈钢",过热保护，自动断电，防倾倒防溢，保温，自动上水,1.1升以下,新功（SEKO） 电磁茶炉自动上水茶具套装 泡茶电磁炉三合一 电热水壶烧水壶K15
美的（Midea）电水壶HE1504a 304不锈钢电热水壶 1.5L容量 智能手柄控温 双层全钢烧水壶,美的生活电器自营官方旗舰店,3980624,999.00,339.00,1200,96,1100,30,10,美的（Midea）,外观漂亮 水壶不错 速度快 不锈钢很好 烧水声音小 烧水时间短 使用方便 东西不错 没有异味 保温功能好 外观漂亮 烧水声音小 速度快 不锈钢很好 东西不错 没有异味 不锈钢很好 外观漂亮 烧水声音小 东西不错 保温功能好 使用方便 容量大 烧水时间短 不锈钢很好,"美的HE1504a,3980624,1.8kg,中国大陆,HE1504a,自动断电，防干烧，保温",自动断电，防干烧，保温,none,美的HE1504a
