p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,capacity,X_name
飞利浦（PHILIPS）电水壶 304不锈钢1.2L容量带自动断电功能 HD9303/19,none,729168,249.00,139.00,17000,97,17000,300,100,飞利浦（PHILIPS）,水壶不错 使用方便 东西不错 不锈钢很好 速度快 外观漂亮 烧水时间短 没有异味 烧水声音小 还可以吧 保温功能好 东西不错 速度快 不锈钢很好,"飞利浦HD9303/19,729168,0.98kg,中国大陆",none,none,飞利浦HD9303/19
拓璞 创造TOPCREAT电水壶  迷你旅行电热水壶 304不锈钢保温烧水壶DK397 曜石黑,拓璞电器旗舰店,12337247699,399.00,319.00,900,98,900,8,6,拓璞,外观漂亮 烧水声音小 水壶不错 不锈钢很好 使用方便 速度快 没有异味 东西不错 烧水时间短 保温功能好,"拓璞 创造TOPCREAT电水壶  迷你旅行电热水壶 304不锈钢保温烧水壶DK397 曜石黑,12337247699, ,1.5kg,电热水壶,过热保护，自动断电，防干烧，保温,1L以下,外塑内钢",过热保护，自动断电，防干烧，保温,1.1升以下,拓璞 创造TOPCREAT电水壶  迷你旅行电热水壶 304不锈钢保温烧水壶DK397 曜石黑
美的（Midea）  电水壶 1.5L 不锈钢砂光 家用烧茶水壶 MK-TM1502,美的瑞博华海专卖店,10389510656,249.00,79.00,4500,96,4300,80,80,美的（Midea）,外观漂亮 水壶不错 东西不错 使用方便 不锈钢很好 速度快 容量大 烧水时间短 没有异味 还可以吧,"美的（Midea）  电水壶 1.5L 不锈钢砂光 家用烧茶水壶 MK-TM1502,10389510656, ,1.1kg,电热水壶,自动断电,1.5L,外塑内钢",自动断电,1.2-1.5升,美的（Midea）  电水壶 1.5L 不锈钢砂光 家用烧茶水壶 MK-TM1502
苏泊尔（SUPOR） 电水壶电热水壶烧水壶开水壶1.7L304不锈钢 进口控温器,苏泊尔鹏程专卖店,10433666531,139.00,109.00,6000,95,5700,100,100,苏泊尔（SUPOR）,水壶不错 不锈钢很好 使用方便 东西不错 外观漂亮 容量大 没有异味 速度快 烧水时间短 保温功能好 速度快 不锈钢很好 容量大 水壶不错,"苏泊尔（SUPOR） 电水壶电热水壶烧水壶开水壶1.7L 304不锈钢 进口控温器,10433666531, ,1.45kg,中国大陆,SWF17E20C,电热水壶,自动断电，防干烧，防倾倒防溢,1.7L,外塑内钢",自动断电，防干烧，防倾倒防溢,1.6-2.0升,苏泊尔（SUPOR） 电水壶电热水壶烧水壶开水壶1.7L 304不锈钢 进口控温器
dostyle电水壶304不锈钢发热盘英国温控器玻璃电热水壶EK201（1.7L）,dostyle小家电旗舰店,1140624,259.00,139.00,3600,97,3500,50,20,dostyle,外观漂亮 水壶不错 烧水时间短 东西不错 使用方便 容量大 没有异味 速度快 烧水声音小 不锈钢很好 容量大 烧水时间短 东西不错 水壶不错 烧水声音小,"dostyleEK201,1140624,1.82kg,中国大陆,自动断电，防干烧",自动断电，防干烧,1.6-2.0升,dostyleEK201
奥林格（AOLINGE） 电热水壶 304不锈钢家用电水壶 防干烧烧水壶BQ-200GB,中国特产·廉江馆,11573390378,68.00,34.80,6600,95,6300,200,100,奥林格（AOLINGE）,水壶不错 使用方便 东西不错 容量大 外观漂亮 速度快 还可以吧 烧水时间短 没有异味 不锈钢很好,"奥林格（AOLINGE） 电热水壶 304不锈钢家用电水壶 防干烧烧水壶BQ-200GB ,11573390378, ,1.2kg,中国大陆,电热水壶,过热保护，自动断电，防干烧,1.8L以上,单层不锈钢",过热保护，自动断电，防干烧,1.6-2.0升,奥林格（AOLINGE） 电热水壶 304不锈钢家用电水壶 防干烧烧水壶BQ-200GB 
龙的（longde） 3L大容量电热水壶304不锈钢烧水壶欧式电水壶SH3001橙色,龙的电子鱼专卖店,10118327900,258.00,99.00,3300,98,3200,50,10,龙的（longde）,容量大 外观漂亮 水壶不错 使用方便 东西不错 烧水时间短 速度快 没有异味 不锈钢很好 烧水声音小,"龙的（longde） 3L大容量电热水壶304不锈钢烧水壶欧式电水壶SH3001橙色,10118327900, ,3.0kg,NK-SH3001,欧式电水壶,自动断电,1.8L以上,单层不锈钢",自动断电,2.0升以上,龙的（longde） 3L大容量电热水壶304不锈钢烧水壶欧式电水壶SH3001橙色
松下（Panasonic）NC-PHU301 电热水壶保温壶电热水瓶3L 备长炭涂层内胆,松下厨房电器旗舰店,279568,1493.00,999.00,3000,97,2900,50,30,松下（Panasonic）,,"松下NC-PHU301,279568,3.71kg,中国大陆",none,none,松下NC-PHU301
龙的（longde） 热水壶烧水壶 电热水壶开水壶快壶高硼硅玻璃带蓝光不锈钢机身189A,龙的旗舰店,10402995355,168.00,98.00,6800,97,6600,100,70,龙的（longde）,外观漂亮 水壶不错 使用方便 容量大 东西不错 烧水时间短 速度快 没有异味 烧水声音小 不锈钢很好,"龙的（longde） 热水壶烧水壶 电热水壶开水壶快壶高硼硅玻璃带蓝光不锈钢机身189A,10402995355, ,1.5kg,中国大陆,189A白色,电热水壶,自动断电，防干烧,1.8L,耐高温玻璃",自动断电，防干烧,1.6-2.0升,龙的（longde） 热水壶烧水壶 电热水壶开水壶快壶高硼硅玻璃带蓝光不锈钢机身189A
苏泊尔（SUPOR）电水壶 电热水壶304不锈钢 烧水壶SWF17E18D 1.7L,苏泊尔专卖店,10038546722,199.00,89.00,9000,95,8600,200,100,苏泊尔（SUPOR）,外观漂亮 水壶不错 使用方便 速度快 东西不错 不锈钢很好 容量大 没有异味 烧水时间短 烧水声音小,"苏泊尔（SUPOR）电水壶 电热水壶304不锈钢 烧水壶SWF17E18D 1.7L,10038546722, ,2.0kg,中国大陆,SWF17E18D,电热水壶,自动断电,1.7L,外塑内钢",自动断电,1.6-2.0升,苏泊尔（SUPOR）电水壶 电热水壶304不锈钢 烧水壶SWF17E18D 1.7L
容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 天蓝色,容信厨房小电旗舰店,10809292971,79.00,39.80,9900,98,9700,100,50,容信,外观漂亮 东西不错 使用方便 水壶不错 没有异味 不锈钢很好 容量大 速度快 烧水时间短 烧水声音小,"容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 天蓝色,10809292971, ,1.5kg,中国大陆,XD-985H/ZX-200B6,电热水壶,自动断电，防干烧,1.8L以上,外塑内钢",自动断电，防干烧,1.6-2.0升,容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 天蓝色
美的（Midea）电热水瓶 5升 304不锈钢 童锁保温 电热水壶 PF701-50T,美的厨房家电专卖店,10403641642,399.00,219.00,1300,95,1200,30,30,美的（Midea）,水壶不错 容量大 外观漂亮 保温功能好 使用方便 不锈钢很好 东西不错 烧水声音小 没有异味 还可以吧 外观漂亮 使用方便 水壶不错 容量大 外观漂亮,"美的（Midea） 电热水瓶 5升 304不锈钢 童锁保温 电热水壶 PF701-50T,10403641642, ,3.1kg,电热水瓶,防干烧，除氯，保温,1.8L以上,双层不锈钢",防干烧，除氯，保温,2.0升以上,美的（Midea） 电热水瓶 5升 304不锈钢 童锁保温 电热水壶 PF701-50T
Yoice/优益 自动上水电热水壶304不锈钢烧水壶泡茶机电抽水壶茶具套装电茶炉电水壶 YC-105,优益电器旗舰店,10076013927,398.00,99.00,9800,97,9500,100,100,优益（Yoice）,使用方便 水壶不错 烧水时间短 不锈钢很好 外观漂亮 速度快 东西不错 烧水声音小 没有异味 容量大 烧水时间短 东西不错 不锈钢很好 速度快 没有异味 使用方便 没有异味 使用方便 保温功能好 烧水声音小 使用方便 外观漂亮 不锈钢很好 使用方便 水壶不错 没有异味,"Yoice/优益 自动上水电热水壶304不锈钢烧水壶泡茶机电抽水壶茶具套装电茶炉电水壶 YC-105,10076013927, ,2.2kg,中国大陆,YC-105,电茶炉,过热保护，自动断电，防干烧，电动出水，自动上水，预设水温，显示水温,1L,单层不锈钢",过热保护，自动断电，防干烧，电动出水，自动上水，预设水温，显示水温,1.1升以下,Yoice/优益 自动上水电热水壶304不锈钢烧水壶泡茶机电抽水壶茶具套装电茶炉电水壶 YC-105
【京仓发货】志高（CHIGO）电热水壶 304不锈钢热水壶 烧水壶1.8L电水壶 深紫色+志高毛球器,志高厨房电器旗舰店,10529543938,94.00,58.00,26000,96,25000,500,400,志高（CHIGO）,水壶不错 外观漂亮 使用方便 容量大 东西不错 还可以吧 不锈钢很好 没有异味 烧水声音小 烧水时间短,"志高（CHIGO） 【京仓发货】电热水壶 304不锈钢热水壶 烧水壶1.8L电水壶 深紫色+志高毛球器,10529543938, ,1.08kg,中国大陆,ZJ18A,电热水壶,过热保护，自动断电，防干烧，除氯，保温,1.8L,外塑内钢",过热保护，自动断电，防干烧，除氯，保温,1.6-2.0升,志高（CHIGO） 【京仓发货】电热水壶 304不锈钢热水壶 烧水壶1.8L电水壶 深紫色+志高毛球器
松下（Panasonic）NC-BC3000 电子保温热水瓶3L 备长炭内胆,松下厨房电器旗舰店,3701797,1299.00,799.00,400,99,400,6,1,松下（Panasonic）,,"松下NC-BC3000,3701797,2.58kg,中国大陆,防干烧，过滤，保温",防干烧，过滤，保温,2.0升以上,松下NC-BC3000
立客（LIKE）LK-S2011电水壶不锈钢电热水壶烧水壶2.0升,立客官方旗舰店,10807386967,69.00,36.90,5500,96,5200,100,100,立客（LIKE）,东西不错 使用方便 容量大 水壶不错 速度快 外观漂亮 还可以吧 不锈钢很好 没有异味 烧水时间短 保温功能好 外观漂亮 不锈钢很好 还可以吧 烧水声音小,"立客（LIKE）LK-S2011电水壶不锈钢电热水壶烧水壶2.0升,10807386967, ,0.87kg,电热水壶,自动断电，防干烧,1.8L以上,单层不锈钢",自动断电，防干烧,1.6-2.0升,立客（LIKE）LK-S2011电水壶不锈钢电热水壶烧水壶2.0升
九阳(Joyoung)电水壶1.7L 304不锈钢家用防烫热水壶K17-F66 白色,九阳西式厨电旗舰店,1649104686,399.00,89.00,3000,96,2800,50,60,九阳（Joyoung）,东西不错 外观漂亮 水壶不错 使用方便 不锈钢很好 没有异味 烧水时间短 速度快 容量大 烧水声音小,"九阳(Joyoung)电水壶1.7L 304不锈钢家用防烫热水壶K17-F66 白色,1649104686, ,1.5kg,K17-F66,电热水壶,过热保护,1.7L,双层不锈钢",过热保护,1.6-2.0升,九阳(Joyoung)电水壶1.7L 304不锈钢家用防烫热水壶K17-F66 白色
象印（ZO JIRUSHI）CD-WBH40C-TS 电热水瓶 银棕色,象印电器旗舰店,2123492,1398.00,699.00,7900,98,7700,100,50,象印（ZO JIRUSHI）,保温功能好 使用方便 水壶不错 外观漂亮 烧水声音小 容量大 没有异味 东西不错 速度快 烧水时间短 还可以吧 外观漂亮 烧水时间短 烧水声音小,"象印CD-WBH40C-TS,2123492,3.3kg,深圳",none,none,象印CD-WBH40C-TS
英国一特（EnTech）进口304不锈钢电热水壶家用高品质1.7L烧水壶ET801 奶油白,一特旗舰店,10559231407,299.00,189.00,1600,98,1600,20,2,一特（EnTech）,外观漂亮 使用方便 水壶不错 烧水时间短 东西不错 不锈钢很好 容量大 烧水声音小 速度快 没有异味 使用方便 外观漂亮 水壶不错 不锈钢很好 东西不错 外观漂亮 烧水时间短 没有异味,"英国一特（EnTech）进口304不锈钢电热水壶家用高品质1.7L烧水壶ET801 奶油白,10559231407, ,1.82kg,中国大陆,801,欧式电水壶,自动断电，防干烧,1.7L,单层不锈钢",自动断电，防干烧,1.6-2.0升,英国一特（EnTech）进口304不锈钢电热水壶家用高品质1.7L烧水壶ET801 奶油白
佰宝(Babol)电茶炉电茶壶 玻璃电水壶 自动上水 自动断电 烧水壶 煮茶器 电热水壶 DCH-909,佰宝电器旗舰店,10674393195,1299.00,549.00,600,99,600,1,5,佰宝（Babol）,外观漂亮 使用方便 保温功能好 东西不错 速度快 烧水声音小 烧水时间短 水壶不错 没有异味 容量大,"佰宝(Babol)电茶炉电茶壶 玻璃电水壶 自动上水 自动断电 烧水壶 煮茶器 电热水壶 DCH-909,10674393195, ,4.0kg,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，预约烧水，自动上水，预设水温，显示水温，智能续水,1L,耐高温玻璃",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，预约烧水，自动上水，预设水温，显示水温，智能续水,1.1升以下,佰宝(Babol)电茶炉电茶壶 玻璃电水壶 自动上水 自动断电 烧水壶 煮茶器 电热水壶 DCH-909
科立泰( QLT)自动抽水壶上水壶电茶盘304不锈钢电热水壶电子茶盘茶具套装QLT-T1210H,科立泰厨电旗舰店,2756508,299.00,99.90,17000,96,16000,400,200,科立泰（QLT）,外观漂亮 使用方便 烧水时间短 东西不错 水壶不错 速度快 不锈钢很好 没有异味 烧水声音小 还可以吧,"科立泰QLT-T1210H,2756508,1.95kg,中国大陆,防干烧，过滤",防干烧，过滤,1.1升以下,科立泰QLT-T1210H
现代(HYUNDAI)电水壶 即热式烧水壶 可调温电热水壶 电热水瓶4LQC-KS3042 1机配1芯,现代生活电器旗舰店,10367523222,2699.00,599.00,2700,95,2600,70,60,现代（HYUNDAI）,使用方便 外观漂亮 速度快 东西不错 烧水时间短 容量大 没有异味 水壶不错 烧水声音小 保温功能好,"现代（HYUNDAI） 电水壶 即热式烧水壶 可调温电热水壶 电热水瓶QC-KS3042 1机配1芯,10367523222, ,3.3kg,中国大陆,电热水瓶,过热保护，自动断电，防干烧，电动出水，过滤,1.8L以上,单层不锈钢",过热保护，自动断电，防干烧，电动出水，过滤,2.0升以上,现代（HYUNDAI） 电水壶 即热式烧水壶 可调温电热水壶 电热水瓶QC-KS3042 1机配1芯
瑞典北欧欧慕（nathome）NCL002 304不锈钢多功能泡茶器 活动式茶包 创意泡茶器 茶叶过滤器 滤茶网,北欧欧慕厨电旗舰店,1515504,29.00,19.00,7400,97,7100,100,100,北欧欧慕（nathome）,,"北欧欧慕NCL002,1515504,20.00g,中国 广东 阳江,其他",none,none,北欧欧慕NCL002
科顺（KESUN）C105 自动抽水壶电水壶上水壶电热水壶电子茶盘泡茶机茶具套装,科顺旗舰店,3268186,199.00,99.00,3400,96,3300,70,50,科顺（Kesun）,使用方便 速度快 水壶不错 东西不错 外观漂亮 烧水时间短 不锈钢很好 没有异味 烧水声音小 还可以吧,"科顺C105,3268186,1.9kg,中国大陆,自动断电，防干烧",自动断电，防干烧,1.1升以下,科顺C105
拓璞 创造TOPCREAT电水壶  迷你旅行电热水壶 304不锈钢保温烧水壶DK397 珍珠白,拓璞电器旗舰店,11275546832,399.00,319.00,900,98,900,8,6,拓璞,使用方便 外观漂亮 保温功能好 烧水声音小 不锈钢很好 没有异味 速度快 烧水时间短 水壶不错 还可以吧,"拓璞 创造TOPCREAT电水壶  迷你旅行电热水壶 304不锈钢保温烧水壶DK397 珍珠白,11275546832, ,1.5kg,电热水壶,过热保护，自动断电，防干烧，保温,1L以下,外塑内钢",过热保护，自动断电，防干烧，保温,1.1升以下,拓璞 创造TOPCREAT电水壶  迷你旅行电热水壶 304不锈钢保温烧水壶DK397 珍珠白
奥林格（AOLINGE） 电热水壶 304不锈钢家用电水壶 烧水壶 自动断电 紫色,中国特产·廉江馆,11692217715,99.00,39.90,4900,97,4700,100,60,奥林格（AOLINGE）,使用方便 水壶不错 外观漂亮 容量大 东西不错 烧水时间短 速度快 不锈钢很好 烧水声音小 保温功能好,"奥林格（AOLINGE） 电热水壶 304不锈钢家用电水壶 烧水壶 自动断电 紫色,11692217715, ,1.2kg,中国大陆,电热水壶,防干烧,1.8L以上,外塑内钢",防干烧,1.6-2.0升,奥林格（AOLINGE） 电热水壶 304不锈钢家用电水壶 烧水壶 自动断电 紫色
惠当家系列安博尔 HB-3035J不锈钢套装电热水壶 保温电水壶 茶壶,惠当家电器旗舰店,1557392096,599.00,208.00,60,100,60,0,0,惠当家（Hui Dang Jia）,使用方便 水壶不错 保温功能好 东西不错 烧水声音小 容量大 不锈钢很好 外观漂亮 速度快 烧水时间短 水壶不错 容量大 不锈钢很好 使用方便 外观漂亮 烧水声音小 水壶不错 不锈钢很好 外观漂亮,"惠当家系列安博尔 HB-3035J不锈钢套装电热水壶 保温电水壶 茶壶,1557392096, ,2.3kg,电热水壶,自动断电，防干烧,1.5L,单层不锈钢",自动断电，防干烧,1.2-1.5升,惠当家系列安博尔 HB-3035J不锈钢套装电热水壶 保温电水壶 茶壶
新功（SEKO） 全自动上水电热水壶 智能304钢电水壶电泡茶炉烧水壶电茶具F98,新功SEKO官方旗舰店,1331344572,695.00,316.00,900,95,900,20,10,新功（SEKO）,使用方便 外观漂亮 烧水时间短 水壶不错 速度快 东西不错 烧水声音小 没有异味 不锈钢很好 容量大 使用方便 烧水声音小 烧水时间短 不锈钢很好 速度快 烧水时间短 外观漂亮 速度快 使用方便 烧水声音小,"新功（SEKO） 全自动上水电热水壶 智能304钢电水壶电泡茶炉烧水壶电茶具F98,1331344572, ,5.0kg,F98,电茶炉,自动断电，防干烧，防倾倒防溢，保温，自动上水，预设水温，显示水温,1L,单层不锈钢",自动断电，防干烧，防倾倒防溢，保温，自动上水，预设水温，显示水温,1.1升以下,新功（SEKO） 全自动上水电热水壶 智能304钢电水壶电泡茶炉烧水壶电茶具F98
荣事达（Royalstar）电水壶304不锈钢电热水壶1.8L双层防烫保温RSD-8063,荣事达小家电官方旗舰店,2915202,129.00,79.00,5600,97,5400,90,40,荣事达（Royalstar）,外观漂亮 容量大 速度快 水壶不错 东西不错 使用方便 没有异味 烧水时间短 不锈钢很好 保温功能好 速度快 水壶不错 容量大 没有异味,"荣事达RSD-8063,2915202,1.41kg,中国大陆,防干烧",防干烧,1.6-2.0升,荣事达RSD-8063
【京仓发货】华生（washon）自动上水电热水壶 电茶炉抽水壶上水壶电茶壶茶具套装S19,华生家派专卖店,10694906119,299.00,129.00,2400,97,2300,50,20,华生（washon）,使用方便 东西不错 水壶不错 外观漂亮 不锈钢很好 没有异味 烧水时间短 速度快 还可以吧 烧水声音小,"【京仓发货】华生（washon）自动上水电热水壶 电茶炉抽水壶上水壶电茶壶茶具套装S19,10694906119, ,2.5kg,中国大陆,LF-S19,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，显示水温,1L,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，显示水温,1.1升以下,【京仓发货】华生（washon）自动上水电热水壶 电茶炉抽水壶上水壶电茶壶茶具套装S19
容声（Ronshen） 电水壶自动上水电热水壶304不锈钢烧水壶电茶壶电茶炉A02 容声A02白色,地中海电器专营店,10530524147,399.00,99.00,6000,94,5600,200,100,容声（Ronshen）,东西不错 水壶不错 使用方便 外观漂亮 速度快 烧水时间短 还可以吧 不锈钢很好 没有异味 烧水声音小 外观漂亮 水壶不错 烧水声音小 速度快 东西不错 使用方便,"容声（Ronshen） 电水壶自动上水电热水壶304不锈钢烧水壶电茶壶电茶炉A02 容声A02白色,10530524147, ,2.8kg,中国大陆,容声A02,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温,1L以下,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温,1.1升以下,容声（Ronshen） 电水壶自动上水电热水壶304不锈钢烧水壶电茶壶电茶炉A02 容声A02白色
奥克斯 (AUX )电水壶304不锈钢电热水壶烧水壶1.7L HX-A6108,奥克斯厨房电器旗舰店,3911206,99.00,59.00,2800,97,2700,50,30,奥克斯（AUX）,,"奥克斯HX-A6108,3911206,1.2kg,广东佛山,自动断电，防干烧",自动断电，防干烧,1.6-2.0升,奥克斯HX-A6108
奥林格（AOLINGE） 电热水壶 304不锈钢家用 电水壶 烧水壶 2L ZX200B6,中国特产·廉江馆,10544826467,99.00,39.90,5200,95,5000,100,90,奥林格（AOLINGE）,外观漂亮 水壶不错 使用方便 容量大 东西不错 不锈钢很好 烧水时间短 还可以吧 速度快 烧水声音小 外观漂亮 东西不错 保温功能好 烧水声音小 没有异味 外观漂亮 水壶不错 烧水时间短 使用方便,"奥林格（AOLINGE） 电热水壶 304不锈钢家用 电水壶 烧水壶2L ZX200B6,10544826467, ,1.2kg,中国大陆,电热水壶,自动断电，防干烧,1.8L以上,外塑内钢",自动断电，防干烧,1.6-2.0升,奥林格（AOLINGE） 电热水壶 304不锈钢家用 电水壶 烧水壶2L ZX200B6
奥克斯(AUX)电水壶304不锈钢烧水壶大容量煲水壶6L AK-15N60,奥克斯厨房电器旗舰店,4664136,399.00,111.10,2100,97,2100,30,10,奥克斯（AUX）,容量大 水壶不错 使用方便 不锈钢很好 外观漂亮 东西不错 烧水声音小 烧水时间短 没有异味 速度快,"奥克斯AK-15N60,4664136,1.55kg,广东佛山,自动断电，防干烧，保温",自动断电，防干烧，保温,2.0升以上,奥克斯AK-15N60
金灶（KAMJOVE） 全自动煮茶器 煮黑茶普洱 电热水壶 煮水玻璃壶 A-55 香槟金,金灶电水壶旗舰店,10843074161,300.00,235.00,700,96,700,10,10,金灶（KAMJOVE）,水壶不错 外观漂亮 东西不错 使用方便 容量大 速度快 保温功能好 烧水声音小 烧水时间短 没有异味 速度快 使用方便 烧水时间短 容量大 没有异味,"金灶（KAMJOVE） 全自动煮茶器 煮黑茶普洱 电热水壶 煮水玻璃壶 A-55 香槟金,10843074161, ,0.9kg,中国大陆,煮茶器,过热保护，自动断电，防干烧，过滤，保温,1L以下,耐高温玻璃",过热保护，自动断电，防干烧，过滤，保温,1.1升以下,金灶（KAMJOVE） 全自动煮茶器 煮黑茶普洱 电热水壶 煮水玻璃壶 A-55 香槟金
志高（CHIGO） 电水壶 全自动上水电热水壶 高硼硅防爆玻璃 自动上水电热水壶套装,志高金杞专卖店,10345639197,368.00,258.00,900,95,800,20,20,志高（CHIGO）,外观漂亮 水壶不错 东西不错 烧水时间短 不锈钢很好 使用方便 没有异味 速度快 烧水声音小 还可以吧 外观漂亮 不锈钢很好 使用方便 水壶不错,"志高（CHIGO） 电水壶 全自动上水电热水壶 高硼硅防爆玻璃 自动上水电热水壶套装 ,10345639197, ,3.2kg,中国大陆,T3,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，显示水温,1.2L,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，显示水温,1.2-1.5升,志高（CHIGO） 电水壶 全自动上水电热水壶 高硼硅防爆玻璃 自动上水电热水壶套装 
金灶（KAMJOVE）电茶壶 全智能自动上水电热水壶 电热水壶 茶具电茶盘 K8,金灶电水壶旗舰店,10053238903,320.00,309.00,700,97,700,4,10,金灶（KAMJOVE）,水壶不错 外观漂亮 使用方便 不锈钢很好 东西不错 速度快 烧水声音小 烧水时间短 没有异味 还可以吧 没有异味 还可以吧,"金灶（KAMJOVE）电茶壶 全智能自动上水电热水壶 电热水壶 茶具电茶盘 K8,10053238903, ,3.0kg,中国大陆,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,金灶（KAMJOVE）电茶壶 全智能自动上水电热水壶 电热水壶 茶具电茶盘 K8
科顺（KESUN）C105 自动抽水壶电水壶上水壶电热水壶电子茶盘泡茶机茶具套装珠光白,科顺旗舰店,3282592,199.00,99.00,2100,97,2000,40,10,科顺（Kesun）,使用方便 东西不错 水壶不错 速度快 外观漂亮 烧水时间短 不锈钢很好 没有异味 还可以吧 烧水声音小 一般 水壶不错 不锈钢很好 东西不错 外观漂亮,"科顺C105,3282592,1.9kg,中国大陆,自动断电，防干烧",自动断电，防干烧,1.1升以下,科顺C105
金灶（KAMJOVE）全智能电茶壶自动加水茶具 电热水壶玻璃电热茶炉 G7 香槟金,金灶电水壶旗舰店,10533048030,380.00,360.00,600,98,600,6,6,金灶（KAMJOVE）,水壶不错 外观漂亮 东西不错 使用方便 烧水时间短 烧水声音小 容量大 速度快 没有异味 还可以吧 水壶不错 外观漂亮,"金灶（KAMJOVE）全智能电茶壶自动加水茶具 电热水壶玻璃电热茶炉 G7 香槟金,10533048030, ,2.2kg,中国大陆,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L以下,耐高温玻璃",过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,金灶（KAMJOVE）全智能电茶壶自动加水茶具 电热水壶玻璃电热茶炉 G7 香槟金
金灶电水壶 D330 电热水壶 自动加水热水壶 官方标配,金灶电器专卖店,10043032684,339.00,290.00,800,98,700,10,9,金灶（KAMJOVE）,外观漂亮 不锈钢很好 使用方便 烧水时间短 速度快 烧水声音小 东西不错 水壶不错 保温功能好 没有异味 东西不错 使用方便 外观漂亮 烧水时间短 烧水声音小 速度快 使用方便 容量大 东西不错 烧水声音小 不锈钢很好 外观漂亮 速度快 没有异味 容量大 烧水时间短 没有异味 速度快 东西不错 速度快 水壶不错 烧水时间短 不锈钢很好 烧水声音小 没有异味 烧水时间短 速度快 没有异味 东西不错 容量大 烧水时间短,"金灶电水壶 D330 电热水壶 自动加水热水壶 官方标配,10043032684, ,2.2kg",none,1.1升以下,金灶电水壶 D330 电热水壶 自动加水热水壶 官方标配
乐扣乐扣（LOCK&LOCK）EJK573BEG电热开水瓶4L 保温水瓶304不锈钢内胆,乐扣乐扣厨电旗舰店,2817882,799.00,468.00,800,98,800,10,6,乐扣乐扣（LOCK&amp;LOCK）,水壶不错 外观漂亮 使用方便 容量大 烧水声音小 不锈钢很好 保温功能好 东西不错 速度快 没有异味 烧水声音小 不锈钢很好,"乐扣乐扣EJK573BEG,2817882,4.22kg,中国大陆,保温",保温,2.0升以上,乐扣乐扣EJK573BEG
九阳（Joyoung）电水壶电热水瓶5L三段保温双重出水JYK-50P03,九阳厨房电器旗舰店,3569821,399.00,249.00,600,96,600,10,10,九阳（Joyoung）,容量大 水壶不错 使用方便 速度快 保温功能好 烧水声音小 外观漂亮 不锈钢很好 东西不错 还可以吧 烧水时间短 使用方便 水壶不错 容量大 保温功能好,"九阳JYK-50P03,3569821,3.22kg,中国大陆,防干烧，保温",防干烧，保温,none,九阳JYK-50P03
虎牌（Tiger）PDH-A22C电热水瓶 驼色,虎牌厨电旗舰店,2407630,1099.00,699.00,1500,98,1500,10,10,虎牌（TIGER）,使用方便 东西不错 保温功能好 水壶不错 烧水声音小 外观漂亮 没有异味 速度快 烧水时间短 还可以吧 外观漂亮 东西不错 使用方便,"虎牌PDH-A22C,2407630,3.18kg,中国大陆,电热水瓶",none,2.0升以上,虎牌PDH-A22C
拓璞 创造DK342电水壶304不锈钢电热水壶保温迷你烧水壶多功能养生壶旅行壶0.5L 白色,拓璞电器旗舰店,1504044967,598.00,398.00,2000,98,1900,20,10,拓璞,使用方便 外观漂亮 保温功能好 水壶不错 不锈钢很好 没有异味 东西不错 烧水时间短 烧水声音小 速度快 没有异味 使用方便 不锈钢很好 外观漂亮 外观漂亮 烧水时间短 水壶不错 保温功能好 外观漂亮 烧水时间短 没有异味 不锈钢很好,"拓璞 创造DK342电水壶304不锈钢电热水壶保温迷你烧水壶多功能养生壶旅行壶0.5L 白色,1504044967, ,1.3kg,电热水壶,自动断电，保温,1L以下,外塑内钢",自动断电，保温,1.1升以下,拓璞 创造DK342电水壶304不锈钢电热水壶保温迷你烧水壶多功能养生壶旅行壶0.5L 白色
