title,ask,answer,content,time_now,user,href
,,可是哪也装不上去呀 大家都怎么装的呀,我直接塞PVC管的，口径好像25？记不清了,2016/11/8 19:48,Scrooge,
,,,我也遇到这个问题了，和楼主选择的垃圾处理器下水管都是一个牌子，现在就这么看着它俩,2016/11/29 16:10,dulunche,
,,,各位最后怎么装的啊，我马上要装了,2017/3/20 11:28,kfzm214,
,,,太专业了，很有用,2015/4/4 9:14,丢丢毛,
,,,似乎现在这个论坛说洗碗机的少了。,2015/4/4 10:56,bbbbex,
,,,"看第一段就是废话,洗碗机只要一点,大",2015/4/4 19:09,Scrooge,
,,割到什么位置啊 全割掉的话就变细了 塞进去 不会漏水或者掉出来吧,简单的要命,2017/3/20 12:27,南昌雪军,
九阳X5免安装全自动家用洗碗机 1990包邮,"超值购,手机扫一扫下载app（安卓版），随时逛随时抢,友情提醒，如果pc端领不了移动券的话先登录一下就可以领取优惠券了",,,2017/3/17 1:10,超值购czgou.cn,https://www.jdbbs.com/thread-8282065-1-1.html
,,"看第一段就是废话,洗碗机只要一点,大",俺不同意……或者说，不理解这种选择的逻辑。我过去不考虑洗碗机，就是因为许久以前用的嵌入式的，都非常大，乃至于除非三代同堂者，小家庭哪怕两三顿积累的八、九个碗盘，也感觉挺浪费水电的。后来在淘宝看到松下那款小小的，感觉才比较实用了，可以每天晚餐后，近满负荷运行一次，而后无需取出洗净的碗盘筷勺等，第二天三餐时，逐一取出使用，晚餐时刚好用尽，然后又一次再清洗。……如果是一个大大的洗碗机，就没法这么用了。,2015/4/5 21:12,vatech,
,,,至于要楼主的帖子的实用性么，属于卖洗碗机或装修公司（而非真正使用过洗碗机的人）的讨论。对市场启蒙，意义不大。,2015/4/5 21:15,vatech,
,,,事实上，在美国家庭里，这种嵌入式大洗碗机，利用率也是非常低。多数人家，也是多日用一次，或者来客后用一次。所以，俺那个感受颇深。,2015/4/5 21:21,vatech,
,,,,2017/3/17 13:46,超值购czgou.cn,
,,,,2017/3/17 16:54,超值购czgou.cn,
,,,,2017/3/17 22:26,超值购czgou.cn,
,,,哎哟，刚发现“丢丢毛”比俺资历还深呀，也还是个新手！ 而比俺资历深一个多月的bbbbex同学，也跟俺一样，刚混个初级会员！,2015/4/5 21:25,vatech,
,,俺不同意……或者说，不理解这种选择的逻辑。我过去不考虑洗碗机，就是因为许久以前用的嵌入式的，都非常 ...,"你都不懂洗碗机的原理,就来发表评论有意思么,自己去看西门子官方的数据,最省水省电的，不是容积最小的6套机，也不是台下嵌入式的8套机，更不是比600小了150的9套机,而是容积最大的12+1套,洗碗机的原理是进一次水，然后靠水泵在里面喷，循环几次后排掉，再进一次,所以内容及实际上对耗水量影响是不大的。,而大部分时候就拿我来说，3口之家，9套用的很紧张...烤盘塞进去还必须平放，要放烤盘就等于一层直接浪费掉...其他东西都不能放,另外最讨厌这种不懂装懂的，还来什么美国家庭XX家庭,这么说吧...自从买了洗碗机，我那个就没停过...,吃饭总归有6个碗2个碟子 2个大锅的...这是最少最少最少的...,开一次比手洗省水多了",2015/4/6 10:15,Scrooge,
,,,"另外你不要说松下那个,洗碗机，一个20寸的汤锅要洗吧？,一个20寸以上的炒锅要洗吧？,双立人平底锅24寸的，中式超过都是28寸以上的,松下那个台上式的玩具放得下？,包括西门子那个台上式的玩具也放不下...,我不是成天用我会告诉你 比洗碗机越大越好的道理么？",2015/4/6 10:18,Scrooge,
揭秘！洗碗机为什么会出现洗不干净的情况,"随着人们生活质量的提高，人们对于智能厨房的憧憬越来越大，因此，有更多的消费者会购买智能厨电。近几年，洗碗机的上市解决了很多懒虫以及一些不会做家务的上班族，使用非常方便。但在使用过程中经常会出现洗不干净的现象，那么可能会有一下几个原因：,1、洗碗用水温度过低;,2、水压低引起注水不够或漂洗不充分;,3、因堵塞排水不畅;,4、喷水口和水管堵塞;,5、水质较硬引起矿物沉积;,6、所用洗净剂不适当;,7、洗净剂的量不适当;,8、机内食物残渣被甩到餐具上而漂洗不足;,9、餐具挡住了漂洗喷雾;,10、污物干结在餐具上。,排除的方法：,1、正常洗碗水温应在60--70摄氏度，调整热水器出口水温约70摄氏度，以补偿进水管路中的热损失。,2、将原机定时注水改为压力控制注水或水位控制注水，也可加设水泵。,3、疏通进水管路，清理排水口栅格及排水管，检查并清除堵塞物。,4、利用洗净剂调节水的硬度。,5、将餐具放入洗碗机，按正常洗涤、漂清，先不烘干。取1/4杯氯化漂白剂放进洗碗机下部格架子的杯子里，再取两汤匙水质处理剂放进洗碗机底部，开机重复洗涤程序。然后将两杯醋酸倒入碗里，放在下部格架上，使机器完成漂清与烘干程序。,6、只能使用自动洗碗机的专用洗净剂。一般洗净剂的泡沫会妨碍洗碗机的洗净与漂清。使用洗净剂不要过量，过量也会产生污斑。洗净剂容器如果潮湿，应扫净晾干。",,,2017/2/22 10:46,小家电编辑,https://www.jdbbs.com/thread-8273441-1-1.html
,,"你都不懂洗碗机的原理,就来发表评论有意思么,自己去看西门子官方的数据","本帖最后由 vatech 于 2015-4-6 17:57 编辑,在卢刚强同学那个新风机vs空净器楼里，第一次见到你与别人的没完没了地诡辩，就觉得你这人很讨厌。但这里算是再次见识到了：俺本是友好地插入，谈谈俺的体会，却不知捅了你哪儿了，上来就无礼地一通教训。你以为你谁呀？……洗碗机的原理，我绝不会比你懂得少哪怕一丁点儿。实用经验，估计也不比你少。……既然你也是根据实用经验而言（姑且相信你之所言），那只能说，俺们各自观点不同、只能是各取所需、各说各话、agree to disagree啦。",2015/4/6 13:50,vatech,
,,"另外你不要说松下那个,洗碗机，一个20寸的汤锅要洗吧？,一个20寸以上的炒锅要洗吧？","本帖最后由 vatech 于 2015-4-6 17:58 编辑,你以为是洗衣机呀，越大越好？谁告诉你，洗碗机就必须能用来洗中式炒菜锅的？你不会还要求洗碗机给你洗和面板、竹蒸笼吧？,用你的无礼口气回敬你一句：我最讨厌你这种半桶水咣当当的自负XX了。不需要调查，我就可以肯定，俺在知识深度、广度、以及人生阅历上，都拉下你几十里地！,你家的使用经验（姑信之），只能代表你自己一家。我说的美国家庭的使用情况，是我自己的十来年经历，代表性起码比你一家的要强。",2015/4/6 13:51,vatech,
,,你以为是洗衣机呀，越大越好？谁告诉你，洗碗机就必须能用来洗中式炒菜锅的？你不会还要求洗碗机给你洗和 ...,"哈哈哈，又毛了一个,别说，gangqiang最近和我关系不错,问题是，你洋洋洒洒那那么毛的一堆话,一点意义都没有,来，要么你说说看，洗碗机越小越好的好处，或者你拿证据来啊,越大越好的好处我说过了，节水节能，我拿数据说话。博西官网就是如此，最省水的就是12套+1的。,剩下，如果要说人生，要说知识，要说经历,简单，你学gangqiang嘛，银行卡，证券卡，什么的，直接论坛上一拍，不就行了么,否则，你说的都是废话。,误人子弟而已",2015/4/6 19:13,Scrooge,
joyoung/九阳X5免安装家用台式洗碗机券后1999,"今日上新,—,领券优惠直播,—,超级人气榜,—,特卖精选,joyoung/九阳X5免安装家用台式洗碗机券后1999,链接地址",,,2017/2/19 11:49,秒米折,https://www.jdbbs.com/thread-8272358-1-1.html
,,在卢刚强同学那个新风机vs空净器楼里，第一次见到你与别人的没完没了地诡辩，就觉得你这人很讨厌。但这里 ...,"本帖最后由 Scrooge 于 2015-4-11 11:04 编辑,别说什么，gangqiang比你强,gangqiang在坚持自己道理的时候，虽然有时候会有歪轮,但是gangqiang喜欢论证，就算gangqiang要证明自己的时候，gangqiang也不是嘴上说的,这点我自认为不如gangqiang,最后，这样子，我问你一个问题,你现在使用的洗碗机的型号，然后你每天使用的频率,放入多少个碗，多少个碟,一周过去了，既然没回答，那么看起来你也不过是拼自己的想法在臆测而已。,然后又习惯性的拿出美国家庭之类的来给自己根本站不住脚的理论做衬托而已。,所以...依然讨厌你这种...装就装吧...少拿什么外国家庭说事",2015/4/6 19:20,Scrooge,
,,"别说什么，gangqiang比你强,gangqiang在坚持自己道理的时候，虽然有时候会有歪轮,但是gangqiang喜欢论 ...",我没你这么无聊，一天到晚在坛子里找存在感。现在有空来扯扯蛋，我感觉，既然我讨厌你，扯淡也应该回避你。上次是我错了，不该招惹你（说过了，本来是善意，意在改善我对你的厌恶感）。,2015/4/11 13:40,vatech,
,,,,2017/2/19 15:50,秒米折,
,,,,2017/2/19 23:25,秒米折,
TCL车载双星定位仪 89包邮，九阳全自动洗碗机 1999包邮,"更多优惠商品请访问,超值购,手机扫一扫下载app（安卓版），随时逛随时抢",,,2017/2/13 14:14,超值购czgou.cn,https://www.jdbbs.com/thread-8270446-1-1.html
,,我没你这么无聊，一天到晚在坛子里找存在感。现在有空来扯扯蛋，我感觉，既然我讨厌你，扯淡也应该回避你 ...,"得了吧...,乖乖收回自己的话就行了,和招惹没什么关系,有意义的讨论到哪都好,完全站不住脚的臆想，只有被打脸的份",2015/4/11 22:23,Scrooge,
,,,,2017/2/13 16:00,超值购czgou.cn,
,,,,2017/2/13 20:04,超值购czgou.cn,
,,我没你这么无聊，一天到晚在坛子里找存在感。现在有空来扯扯蛋，我感觉，既然我讨厌你，扯淡也应该回避你 ...,"本帖最后由 Scrooge 于 2015-4-11 22:40 编辑,以及，我被咬一口，然后你居然先装无辜了。2楼是谁噼里啪啦一顿乱说还一定非要拿出什么美国家庭的言论,说白了，还是那句话，你要说自己是经验之谈就拿出经验来,不要自己看看网页觉得这个好那个差，就来论坛一顿乱说,讲话是要负责任的",2015/4/11 22:23,Scrooge,
热水器、洗碗机，烤箱、软水的选择,"马上要装修了，在坛子里发现好多好东西，很想偿试一下，请大家给点意见,1、林内燃气热水器16升,准备安装在厨房，一厨两卫，在淘宝上看到有强制平衡和强排两种，选哪种更合适？有人推荐,2、西门子洗碗机,SN53E531TI嵌入式洗碗机，这个可以吗？还有其他推荐吗？经济实用就好，嵌入式的，有好的购买渠道推荐吗？,3、长帝烤箱,有人说这个是国内专做烤箱的，不太懂这个，能推荐个型号吗？经济实用，3至5口人，嵌入式感觉更美观,4、奔泰软水机,S08怎么样？我厨房因为墙壁少，高柜不太好做，地柜放不下，有人推荐S04-Z03F，看介绍适合1-2人用，商家说5口人不同时用没问题，要看机器最大流量，大家有什么好意见？,有好的购买渠道告诉一下，谢谢了",,,2015/5/4 15:35,菊与刀,https://www.jdbbs.com/thread-5499276-1-1.html
,,,,2017/2/13 22:08,超值购czgou.cn,
橱柜没有预留洗碗机位置，只能折腾上了方太Q3水槽洗碗机,"定橱柜方案时拍脑门说不用洗碗机，到橱柜都加工好上门安装的前两天又改了主意，无奈已经晚了，水槽边最近的地柜是不到45的单门柜，连最窄的45cm宽嵌入式也安不了，60cm款的可以放到燃气灶下面，但安全起见还是不敢，最远的一个地柜倒是可以放进60*60的嵌入式，但两扇门得去掉一扇，另一扇割掉一半… 还要三米左右的进排水管，然后发现了方太Q3水槽洗碗机（左侧水槽，右侧洗碗机），只要改下水槽位置就行了（橱柜送的便宜水槽龙头不心疼），方太这个送科勒的便宜龙头。,预约方太看了下水槽位置，设计的方案是石英台面扩到850*450，因为扩槽左边挨着燃气管，整体开孔又往右移动了2cm，然后洗碗机下方就被地柜的右侧板卡住了，于是右侧板也要挖出来一个450宽的深槽。于是洗碗机安装没问题，但因为地柜的右侧门板是靠阻尼铰链固定在右侧板上的，开了450宽的深槽以后，右侧板上方挂铰链的位置就挂不住了，下方还能挂，设计告诉我右侧门可能就得想办法固定死，上方没法挂铰链。,自己晚上找淘宝看看有没有小些尺寸的铰链，看了半天，所谓的烟斗铰链大概能装上，但是上下铰链不一致的话估计门开关还是会歪，全换成小铰链因为上下方侧板宽度不匹配，开关门受力也可能不均，此方案不是很好。突然想到家里装了一个拉篮，可以把这个门板用拉篮的滑轨来实现开关，于是找了个适合这个门板的拉篮滑轨。,今天师傅上门安装，卸掉门板，切割台面和侧板，我在地柜和门板上安装拉篮滑轨安装件，最终效果如下：",,,2016/10/18 21:40,yqowen,https://www.jdbbs.com/thread-7858101-1-1.html
,,,虽然预算很有限，这些东西还是想偿试一下，就选性价比高些，实惠些的，当然如果为了长远考虑，有些东西也要考虑一步到位，可以适当提高购买预算，毕竟要用好多年，恳请大家给点意见，提供一下购买渠道，谢谢,2015/5/4 15:39,菊与刀,
,,,"软水，3M有一种直接接到冷水主进水路的东西，阻垢器，非常方便型号 SF18-S,食品级，某宝有卖。我已安装，直接接到前置过滤器之后（一个内丝一个外丝，刚刚好配对）,软水机就不用了，这样对特别用电热水器的东西非常好,美亚也很多--美国人用电热水器居多。搜scale inhibition",2015/5/4 16:50,rockroll,
,,,，记得上使用报告。,2016/10/19 6:16,ttbble,
,,,那么小，能洗多少？,2016/10/19 10:56,shuoshu,
,,"软水，3M有一种直接接到冷水主进水路的东西，阻垢器，非常方便型号 SF18-S,食品级，某宝有卖。我已安装，直 ...",阻垢器管用吗？用过给说说,2015/5/4 18:40,laoyangshu,
,,,洗碗机就西门子13套的吧，x宝的价格可以了，如果去58同城，赶集网看看本地有没有转让的，也可以,2015/5/4 19:20,scqgw,
,,，记得上使用报告。,等入住的，一定。,2016/10/19 20:30,yqowen,
,,那么小，能洗多少？,锅不能洗，碗碟号称八套。,2016/10/19 20:30,yqowen,
,,,烤箱是用来吃灰的,2015/5/4 19:55,PCJoker,
,,"软水，3M有一种直接接到冷水主进水路的东西，阻垢器，非常方便型号 SF18-S,食品级，某宝有卖。我已安装，直 ...",谢谢建议，想问下，阻垢器和软水是一回事吗？听说过软水对电热水器不好，好像会腐蚀加热镁棒什么的，我准备上燃气热水器了，听说软水洗澡洗衣服非常好，对洗衣机，花洒龙头都好，阻垢器有这个作用吗？我们这里水质硬，水碱很大,2015/5/5 9:30,菊与刀,
,,,这个可以洗洗蔬菜水果之类的，洗碗就算了。洗锅碗还得洗碗机。,2016/10/19 21:35,lupduz,
日本本土洗碗机 松下的。开箱照,终于到了。,,,2016/11/18 22:52,蓝翎,https://www.jdbbs.com/thread-7983331-1-1.html
,,,SF18-S ，这个和软水机，是不是不一样的东西啊？？？,2015/5/5 10:21,rabbitxyb,
,,烤箱是用来吃灰的,你是说平时用的不多吧？我也考虑这个问题了，就是想试试，而且，媳妇想要嵌入式，显的高大上，可能以后有了烤箱，争取多用用,2015/5/5 10:45,菊与刀,
,,洗碗机就西门子13套的吧，x宝的价格可以了，如果去58同城，赶集网看看本地有没有转让的，也可以,SN53E531TI嵌入式洗碗机，这个型号怎么样？,2015/5/5 10:46,菊与刀,
,,,这个家伙应该要变压器吧？,2016/11/20 0:02,shjfy知己,
,,,怎么还没开包吗好想看看本土机啥样子,2016/11/20 10:29,纯公鸡,
,,,版主哪里买的，用的哪家转运啊,2016/11/20 12:18,jadezhang,
,,SN53E531TI嵌入式洗碗机，这个型号怎么样？,还可以，西门子的都行，差不多，就是新型号功耗上小一点，省水，省电,2015/5/5 14:24,scqgw,
,,还可以，西门子的都行，差不多，就是新型号功耗上小一点，省水，省电,我准备入手这款SN56V553TI，好像就比SN55M831TI多了一个预洗程序和省水省电一些，但是多了2000块，不知道值不值,2015/5/5 23:09,suhhai,
,,,松下的不好用，是槽式的，空间利用率太低,2016/11/20 14:58,scqgw,
,,松下的不好用，是槽式的，空间利用率太低,正准备搞一个呢，博世的好么,2016/11/20 15:41,jadezhang,
,,,松下的好太多不用弯腰,2016/11/20 15:57,纯公鸡,
,,,看你自己的定位了。我觉得不值，同样价格省，肯定值，多2000，你自己算算吧，西门子的洗碗机是很成熟的技术了，就是功耗的差别，洗净度什么的，基本上都一样,2015/5/5 23:16,scqgw,
,,谢谢建议，想问下，阻垢器和软水是一回事吗？听说过软水对电热水器不好，好像会腐蚀加热镁棒什么的，我准 ...,镁棒本来就是用来消耗的，3M那东西不管用，你看3M自己都有两款软水机，这两个产品是不一样的，软水效果是最好的。,2015/5/6 7:24,huang1914,
,,版主哪里买的，用的哪家转运啊,"给你个群号吧。 422189260,验证就是家电论坛",2016/11/20 17:38,蓝翎,
,,正准备搞一个呢，博世的好么,博世，西门子都可以，是一家,2016/11/20 17:42,scqgw,
,,,终于开箱了哪位朋友。,2016/11/20 21:11,蓝翎,
,,,阻垢器比软水机还强大？体积差不少啊,2015/5/7 16:38,doubak147,
洗碗机选购及嵌入式洗碗机是否可以裸用？,"看论坛达人们分享洗碗机，看来确实不错。我的问题是我的厨房比较小，做橱柜的空间本来就少，又看X东有人晒单的照片就是放在地上这么用了，所以问问它就可以这么裸着用？,还有，我有一个跟厨房连着的服务阳台，毛墙尺寸是1.7*1.07，长的一面有窗户，这悲催的地方，放不下冰箱，似乎也放不下洗碗机，因为没有开门空间……",,,2015/4/22 15:33,time322,https://www.jdbbs.com/thread-5492457-1-1.html
,,,这照片拍的,2016/11/21 11:33,水云无向,
,,,电压呢？需要加变压器不？,2016/11/21 15:08,黑猫中队长,
,,,直接买非嵌入式的不就行了，松下有一款，2000多，还不错。,2015/4/22 20:35,爱有天意2009,
,,直接买非嵌入式的不就行了，松下有一款，2000多，还不错。,感觉有点小啊。,2015/4/24 21:05,time322,
,,电压呢？需要加变压器不？,需要变压器,2016/11/21 20:07,蓝翎,
,,,没必要这么折腾吧，还不如买个西门子,2016/11/22 9:24,lonelyboy,
哈尔滨出售西门子洗碗机 全新，3300元,西门子(SIEMENS) 13套 德国进口 立嵌两用洗碗机 SN23E831TI，苏宁易购买入，全新没用，因尺寸问题转让，哈尔滨优先。微信、电话18612281677,,,2016/10/24 17:47,luguoyan,https://www.jdbbs.com/thread-7860744-1-1.html
,,,"西门子有非嵌入式的,600和450宽的都有,也有台上式，不过不建议买小尺寸的洗碗机",2015/4/24 21:16,Scrooge,
洗碗机是否需要高温烘干功能,最近在选择嵌入式洗碗机，品牌锁定西门子，有两种烘干方式，一种是余热冷凝，一种是高温烘干，后者要贵2000多，有必要花这些预算买这个功能么？,,,2015/3/26 23:20,houxiao721156,https://www.jdbbs.com/thread-5245176-1-1.html
为爱承诺，海尔小贝南京举办首届洗碗机节,"你负责貌美如花，我来洗碗当家。谁说出这样的情话？是海尔小贝！9月10日，在南京洗碗机节上，海尔小贝洗碗机许下告别洗碗的承诺——,高温杀菌还省水,小贝洗碗机360度旋喷系统彻底洗净大油污，高温洗涤有效杀死细菌病毒。用小贝洗碗，一年下来，比手洗碗节约近15吨水，什么都可以省就是不能省洗碗效果。,图片31.png,(150.45 KB, 下载次数: 3),下载附件,2016-9-23 15:05 上传,四口之家碗碟都装下,小贝洗碗机拥有34L的机身容量，足以应对中国家庭厨房的日常需求。一家四口，四菜一汤，小贝洗碗机轻易装下。,图片32.png,(134.85 KB, 下载次数: 2),下载附件,2016-9-23 15:05 上传,即买即装小厨房也不怕,小贝机身厚度仅为37cm，轻松能够放入中国90%以上的厨房，即买即装、即装即用。买一台送给TA，定能让TA喜笑颜开。,图片33.png,(141.96 KB, 下载次数: 1),下载附件,2016-9-23 15:05 上传,一万句我爱你，不如送一台小贝洗碗机。9月10日起，小贝洗碗机在339家苏宁门店同步首发，快来兑现不洗碗的承诺吧！,图片34.png,(126.38 KB, 下载次数: 2),下载附件,2016-9-23 15:05 上传",,,2016/9/23 15:05,小家电编辑,https://www.jdbbs.com/thread-7837459-1-1.html
,,,"没必要啊,余热冷凝就可以啦.",2015/3/27 11:18,liqx1558,
,,,西门子的冷凝很难烘干，特别是碗底,2015/3/29 11:52,ScorpionKaKa,
为爱承诺，海尔小贝南京举办首届洗碗机节,"你负责貌美如花，我来洗碗当家。谁说出这样的情话?是海尔小贝!9月10日，在南京洗碗机节上，海尔小贝洗碗机许下告别洗碗的承诺——,高温杀菌还省水,小贝洗碗机360度旋喷系统彻底洗净大油污，高温洗涤有效杀死细菌病毒。用小贝洗碗，一年下来，比手洗碗节约近15吨水，什么都可以省就是不能省洗碗效果。,20160910微信：为爱承诺，海尔小贝南京举办首届洗碗机节168.png,(154.52 KB, 下载次数: 3),下载附件,2016-9-14 12:37 上传,file:///C:/Users/LXS/AppData/Local/Temp/ksohtml/wps629F.tmp.png　　四口之家碗碟都装下,20160910微信：为爱承诺，海尔小贝南京举办首届洗碗机节179.png,(136.84 KB, 下载次数: 2),下载附件,2016-9-14 12:37 上传,file:///C:/Users/LXS/AppData/Local/Temp/ksohtml/wps62A0.tmp.png　　小贝洗碗机拥有34L的机身容量，足以应对中国家庭厨房的日常需求。一家四口，四菜一汤，小贝洗碗机轻易装下。,即买即装小厨房也不怕,小贝机身厚度仅为37cm，轻松能够放入中国90%以上的厨房，即买即装、即装即用。买一台送给TA，,20160910微信：为爱承诺，海尔小贝南京举办首届洗碗机节292.png,(145.46 KB, 下载次数: 3),下载附件,2016-9-14 12:37 上传,file:///C:/Users/LXS/AppData/Local/Temp/ksohtml/wps62A1.tmp.png　　定能让TA喜笑颜开。,一万句我爱你，不如送一台小贝洗碗机。9月10日起，小贝洗碗机在339家苏宁门店同步首发，快来兑现不洗碗的承诺吧!,file:///C:/Users/LXS/AppData/Local/Temp/ksohtml/wps62A2.tmp.png,20160910微信：为爱承诺，海尔小贝南京举办首届洗碗机节361.png,(131.78 KB, 下载次数: 2),下载附件,2016-9-14 12:37 上传,file:///C:/Users/LXS/AppData/Local/Temp/ksohtml/wps62A3.tmp.png",,,2016/9/14 12:37,手机版工,https://www.jdbbs.com/thread-7832772-1-1.html
想安装洗碗机，请教下水管道怎么走？,"今天刚在宜家定了整体厨房，在某宝买的西门子内嵌式洗碗机也到了型号是53E531T1, 但宜家不负责安装下水，也不提供下水用的配件。,请问这样的下水道需要配什么样的三通呢？我都不知道去哪里买这么一个配件。,e621405cfed836eb79b8280b89f8dfe4.png,(197.14 KB, 下载次数: 15),下载附件,2015-1-26 22:56 上传",,,2015/1/26 22:58,robon,https://www.jdbbs.com/thread-5211476-1-1.html
新家装修 需要买冰箱、洗衣机、洗碗机，求推荐,"冰箱要对开门的，之前自己在看西门子，不过好像很多人都在说不好。。。预算8K内,洗衣机要烘干一体的，南方部分地区，二八天气中午晒干的衣服，晚上会再湿掉。同样之前也是看西门子的。。。预算5K左右,洗碗机要大一点的，炒锅能放进去一起洗的那种，预算5K左右,抽油烟机，这个完全不懂，预算4000内，就知道斜面的好看,静水器，这个也完全不懂，不知道2k左右的能用吗",,,2016/9/13 19:18,糟菜干,https://www.jdbbs.com/thread-7832468-1-1.html
,,,留的下水口那么大，一般洗菜盆的下水口应该只有30-40mm左右吧，其实不用三通，直接把洗碗机的排水插进去就好了，另外如果安装了垃圾处理器，垃圾处理器上面带一个洗碗机排水接口的。多数情况下可以不用别的小配件了。实在要接，就用PVC管接吧，不过麻烦，占位置。,2015/1/27 10:18,cqmql01,
,,留的下水口那么大，一般洗菜盆的下水口应该只有30-40mm左右吧，其实不用三通，直接把洗碗机的排水插进去就 ...,那这样直接插进去不返臭么？水流会不会溢出来呢？,2015/1/28 11:38,robon,
,,,都没人吗   西门子02ti白色的冰箱有人用过吗,2016/9/14 11:49,糟菜干,
SIEMENS/西门子 SN678D16TC 洗碗机 怎么样？和SN25M831TI 区别大吗？,RT，请专家解答，谢谢。,,,2016/8/31 23:10,无页书,https://www.jdbbs.com/thread-7788881-1-1.html
,,,"直接量你管子的直径啊 你这个是50的吧 搜索PVC 50 斜三通,很多水槽下水管带盖子的 所以必须要用三通 同时插两个管子不可能",2015/1/28 11:52,tonyan,
,,,别说不可能，我已经这样用快1年了， 就是懒得改pvc管。当然我不是宣传这样好，这只是可用的方法而已，装三通当然就没有问题了，不过安装后台下空间非常小，维修或者安装别的设备会不方便，例如垃圾处理器，净水机等等，所以临时对付一下插进去比较方便。另外，从操作来讲，落水管道多半不是硬质的，稍微压一下就紧了，不会掉出来，洗碗机排水压力不大，不会漏水的，至于臭不臭就看你的管道本身了，如果臭那就只能安装三通，加防臭的套子了。,2015/1/28 13:21,cqmql01,
,,,有人知道吗？请指教。,2016/9/1 19:01,无页书,
,,,"说句不好听的，你眼睛不好使？,SN67是西门子的高端机，25是普及机型。,67的主要价值在于烘干方式、节水节电、洗碗程序、以及全嵌入比25逼格高多了。",2016/9/2 21:11,wushuangfans,
,,,根据你说的型号，估计是西门子的洗碗机。它的排水管比较细，大概22mm吧。出差在外面，记不清楚了，也不好拍照片发上来。但这种50mm或40mm的PVC下水管，需要接一个三通才可以，我用的三通见附图。我的三通使用的时候，底部的出水部分，我锯掉了，以防止堵。除了三通，还需要一些硅胶密封件、或者打中性胶等。我在网上找了很久，也买了几种，直到买 到这种，才算可以了。目前返味的问题解决了，下水也很顺畅。,2015/1/28 17:03,柴扉,
,,,我们的安装,2015/1/28 17:11,airspeed,
,,"说句不好听的，你眼睛不好使？,SN67是西门子的高端机，25是普及机型。,67的主要价值在于烘干方式、节水节 ...",请问 你用过SN678D16TC洗碗机吗？没用过就不要把资料上的东西拿过来BB。,2016/9/5 12:06,无页书,
99%的洗碗机只杀菌不消毒，海尔小贝是那1%！,"洗洁精冲不净，细菌残留多——手洗碗是会遇到这种问题。洗碗机的出现，不仅解放了双手，也似乎解决了“碗洗不净”的难题。,但是，你知道吗？市面上99%的洗碗机只杀菌不消毒，只有1%的实现洗碗消毒二合一，那就是海尔小贝洗碗机!,洗碗不仅要去污，更要杀菌消毒,让碗筷洁净健康需要两步走：第一要去污渍，第二要杀灭碗筷上的病毒细菌。,图片92.png,(158.73 KB, 下载次数: 1),下载附件,2016-9-2 14:54 上传,99%的洗碗机只杀菌不消毒,目前传统洗碗机在洗干净碗盘的基础上只有单纯“杀菌”功能，却不具有消毒功能。要想彻底把碗筷洗干净，洗碗机和消毒柜必须各置办1台。,图片93.png,(243.95 KB, 下载次数: 2),下载附件,2016-9-2 14:54 上传,小贝洗碗机=洗碗机+消毒柜,海尔小贝洗碗机实现洗碗、消毒二合一：大肠杆菌、金黄色葡萄球菌等细菌的除菌率达到99.99%，还能有效杀灭脊髓灰质炎等病毒，杀菌消毒能力能达到消毒柜行业的最高标准。,图片94.png,(171.56 KB, 下载次数: 2),下载附件,2016-9-2 14:54 上传,海尔小贝洗碗机，等于买1台洗碗机“送”1台消毒柜。,买这样的洗碗机是不是很合算？",,,2016/9/2 14:55,小家电编辑,https://www.jdbbs.com/thread-7827307-1-1.html
,,,"本帖最后由 Y_Y 于 2015-1-28 21:05 编辑,以前有个讨论，标准接法有两种，都不用担心返臭和水溢出的问题，见：,http://www.jd-bbs.com/thread-5128715-3-1.html,一种是接到台盆排水上留的接口上。,一种是接到垃圾处理机的接口上。",2015/1/28 21:02,Y_Y,
,,,现在的好多水槽结构和上述两种不一样。比如日韩系的水槽，密封水是在提篮下部，然后直接就接一个管子进下水管了。这种情况下，就无法接分路歧管，只好用三通。这时候要注意：洗碗机排水管由于是主动排水，会像洗衣机一样，要求排水管抬高后再排水。这保证了管内有一段密封水，也有防返味的效果。,2015/1/28 22:35,柴扉,
