title,ask,answer,content,time_now,user,href
日本八大金刚。中国八大金刚，韩国四大金刚，美国金刚,"日本十大金刚空调企业          中国金刚空调企业           韩国                                    美国,DAIKIN 大金                            格力  Gree                  三星  SAMSUNG                     开利,TOSHIBA 东芝                        美的 Midea                 乐金      LG                              约克,HITACHI 日立                         海信 Hisense              现代,hyundai               麦克维尔,SANYO  三洋                          海尔 Haier                  大宇,DAEWOO                    特灵,Panasonic 松下                      格兰仕 Galanz                                                            GE,SHARP 夏普                           AUX 奥克斯                                                              飞达仕,三菱电机                                春兰 Chunlan                                                            飞歌,三菱重工                                新科,SHINCO,FUJITSU 富士通                     科龙 KELON,CORONA,内田                  月兔 YUETU,志高  Chigo,长虹 CHANGHONG,王牌   TCL",,,2016-8-17 18:47,南昌雪军,https://www.jdbbs.com/thread-7734227-1-1.html
,,,日本还有个长府制作所，老海尔与曾经的安徽飞歌都是它的马甲。,2016-8-17 19:45,海带,
,,日本还有个长府制作所，老海尔与曾经的安徽飞歌都是它的马甲。,厉害 这都知道·,2016-8-17 22:11,南昌雪军,
,,日本还有个长府制作所，老海尔与曾经的安徽飞歌都是它的马甲。,"本帖最后由 linweiab 于 2016-8-18 22:34 编辑,好像是哦！我看到了大金空调在长府制作所里面的马甲，这机器好像就是URURU 7   连遥控器都一模一样！内外机 ，下进气",2016-8-18 22:32,linweiab,
,,,"老美的就算了，国内即使有都是马甲。,棒子部分产品还可以，空调就算了，三星 LG电视过得去，LG滚筒可以考虑。,日货相比棒子货总归是优选，空调是(仅部分品牌)，电视是，只有索尼大法了，冰箱相对也是，洗衣机倒是LG滚筒实在点，日货的太贵，波轮国产小天鹅也够了。,国货，便宜货的市场，2000多的海信科龙变频，小米乐视海信等电视满足一般看电视够了，冰箱海尔，洗衣机波轮小天鹅，海尔都可以。喜欢便宜货的尽管买。",2016-8-18 23:11,jesson,
,,,美系换成欧系才有点意义。,2016-8-18 23:13,jesson,
,,美系换成欧系才有点意义。,"欧洲，都是日系的天下·····,美的，和美国品牌。也在····,国产十大金刚，都是抢蛋糕吃·············",2016-8-18 23:45,南昌雪军,
,,,国产空调也就看格力、美的、海尔、海信、长虹。其他的没必要看了,2016-8-19 14:58,caoyi455,
,,"老美的就算了，国内即使有都是马甲。,棒子部分产品还可以，空调就算了，三星 LG电视过得去，LG滚筒可以考 ...",大法8500D和乐视s40飘过，这东西不能比，其实都还过得去,2016-8-19 15:31,shenrenrenren,
,,美系换成欧系才有点意义。,欧洲需要空调吗？我没去过不知道,2016-8-19 15:32,ego00,
,,国产空调也就看格力、美的、海尔、海信、长虹。其他的没必要看了,也是·······,2016-8-19 17:04,南昌雪军,
,,欧洲需要空调吗？我没去过不知道,"电视，冰洗总归要的。,欧洲发展的快，空气或许能自动调节温度，我也没去过。。。",2016-8-19 20:45,jesson,
日规大金URURU  40机器  低频测试,日规大金URURU40  机器低频测试，买了一个台湾版本支持100V的电表做了一些简单的测试 ，夜间室外30度 设定 全自动 减4  实际数据是房间24度 ，开启节能模式！一晚10个小时就一度电了？？？？   看来本土大金能效还是可以的啊！至少是低频还可以 ？  会是什么压缩机？单转子摆动压缩机  ？？？？一晚一直维持在 86   到 90W之间不停机！,,,2016-8-17 12:31,linweiab,https://www.jdbbs.com/thread-7734048-1-1.html
,,,,2016-8-17 12:42,无心道,
,,,牛机才配得上信仰。。。。。。。,2016-8-17 12:43,无心道,
,,,非常棒的机器,2016-8-17 14:18,John_Lotto,
,,,那些说温控和低频没关系的，打脸了,2016-8-17 14:36,S3G,
,,,舒适度有保证,2016-8-17 16:06,mxstrive,
,,,大概是两匹机用的双转子,2016-8-17 17:37,abcde@1234,
,,,探究精神值得学习。,2016-8-17 17:52,Pei'G,
,,大概是两匹机用的双转子,"双转子?大金有双转子压缩机?,来自:家电论坛Android客户端",2016-8-17 18:34,linweiab,
,,,双缸摆动压缩机哦。,2016-8-17 19:25,jybabe,
,,,本土旗舰还是有些功力的，这点核心科技之类的还是有不小差距的，缺少日系那种孤独求败的精神,2016-8-18 08:48,东芝飞视,
,,,我估计日系主流品牌的高端机，低频都可以稳定在100w左右，他们的技术水平应该相差不大。当然像东芝这种低频特别牛的，可以到50w,2016-8-18 13:51,S3G,
,,本土旗舰还是有些功力的，这点核心科技之类的还是有不小差距的，缺少日系那种孤独求败的精神,核心科技也有牛机啊！ 比如 以前的月亮女神，就是神机，低频好像也很棒！论坛里有介绍过 ，三洋双转子的！,2016-8-18 21:32,linweiab,
,,核心科技也有牛机啊！ 比如 以前的月亮女神，就是神机，低频好像也很棒！论坛里有介绍过 ，三洋双转子的 ...,月亮女神是三洋四季彩馆马甲，并不是格力的技术，格力自已最好的是双极压缩机，不过能效比一般般。。,2016-8-18 22:15,feifei83,
,,,牛机啊，真特么的，国内哪里有这样的机子,2016-8-18 23:27,veary,
,,那些说温控和低频没关系的，打脸了,"那句话是我说的啊,我原话可是,先做好温控，再去谈低频,而不是一个劲的鼓吹自己的低频，实际上温控却不好。（这种例子你可以用google 美的 温控 site:,www.jd-bbs.com,看看当年的老帖。）,两者又不矛盾。低频能低多少，一方面是硬件规格，另一方面是胆，有胆就敢下探到硬件规格之极限。,然而，温控数据要是正如被迫所言，if/then 的话，那么就是定频式温控而非变频了",2016-8-18 23:53,Scrooge,
,,月亮女神是三洋四季彩馆马甲，并不是格力的技术，格力自已最好的是双极压缩机，不过能效比一般般。。,"可惜国内那些马甲机不再玩了,毕竟格力之类的，渠道和售后够广啊",2016-8-18 23:54,Scrooge,
用了10年的大金变频35室内漏水。。。,"之前一点毛病都没有。约了周末来修，不知道是什么问题。。。,离上次移机也有6年了。",,,2016-8-3 14:57,arnoldjjj,https://www.jdbbs.com/thread-7725368-1-1.html
,,,可能排水管堵住了，我碰到过，到室外机的排水管口，用吸尘器对着吸，慢慢接近让水流出来,2016-8-3 15:13,maken79,
,,,也可能缺制冷液，,2016-8-3 15:39,chinacdj,
,,,多半是管子堵了，被迫刚修好自己的内机漏水。,2016-8-3 15:41,被迫生活,
,,,下水管插到落水管里，好像是落水管堵了。管子拔出来室内就不漏了,2016-8-5 09:46,arnoldjjj,
,,,"清洗过滤网和内机翅片,来自:家电论坛Android客户端",2016-8-5 13:33,发烧二十年,
,,,"清洗过滤网和翅片,来自:家电论坛Android客户端",2016-8-5 13:34,发烧二十年,
,,,用高压气吹，但是家里很难弄到， 小区如果有小型空压机可以借来用下,2016-8-5 15:13,maken79,
,,,"本帖最后由 诚诚电器 于 2016-8-5 15:17 编辑,直接上嘴吹吹。叫厂家100木有了.有冷是堵了，不冷没有药水",2016-8-5 15:16,诚诚电器,
大金空调问题求助,"家里一台5年的大金空调挂机，型号FTXG35。,昨天开始遇到一个问题：正常运行中自动关机且无故障灯闪烁，内外机都停止运行，内机导风板关闭。能用遥控器重新开机，但个把小时之后又回重新自动关机。,开机自检正常。,用遥控器检测故障代码显示U4，后来发现这个检测不靠谱，因为每按一次定时取消都会出现一个新代码。,希望内行网友帮忙分析下。",,,2016-7-30 14:29,ttbble,https://www.jdbbs.com/thread-7723800-1-1.html
,,,那个如果是滴一下 短音说明此代码没有问题，如果是滴--长音说明是此代码有问题。产生此代码对应的故障。如果长音在代码00上面，说明空调没有问题。,2016-7-30 17:03,GTRRAZ,
,,那个如果是滴一下 短音说明此代码没有问题，如果是滴--长音说明是此代码有问题。产生此代码对应的故障。如 ...,"第一次长按定时取消出现00有滴声,第二次短按定时取消出现U4且无滴声，第三次短按定时取消出现另一个代码无滴声，不断短按会不断出现新代码都无滴声。,请问，这个怎么理解。",2016-7-30 17:09,ttbble,
,,,今天遇到一个更奇葩的事，在空调断电情况下，遥控器拿到隔壁房间检测故障代码居然也能检测到，这是不是说是遥控器坏了？,2016-7-31 17:32,ttbble,
,,,大金自动关机基本是供电模块问题，我的也是碰到过这个问题，淘宝180元修外机板自己拆装。,2016-7-31 19:38,bangbing123123,
,,,"今天大金的售后人员来了，拿来了内外两块电脑板，但最终查到的故障点却是内机运行/停止开关的电路板有问题。由于FTXG35机型销量少，他们之前也不清楚有这块电路板的存在，甚至这块板不在大金的常用备件清单里。售后还要再订这块板，价格可能是大金备件里最便宜的之一了，才34元。,吐槽下大金售后，他们甚至没有某个拆螺丝的专用工具，只能使用破拆法，汗。",2016-8-2 19:54,ttbble,
柜机两款：大金空调FVXS272NC-N和三菱重工SRFGB72H1VBW,"柜机两款：,大金空调FVXS272NC-N,和,三菱重工SRFGB72H1VBW,求教各位大神，上面两款机型不知道哪个好点。我在大金官网上没有看见上述型号，13年的机型，后者是11年的机型？前者1.27万，后者1.43万，小白第一次发帖不知道能不能附链接，还是不附的好，麻烦各位帮忙参考一下。,第一次发帖主题都忘记勾选了。。。",,,2016-7-30 00:35,aloeq,https://www.jdbbs.com/thread-7723602-1-1.html
,,,我顶，大半夜发帖不容易。东西在苏宁上找。大神帮忙研究下,2016-7-30 10:40,aloeq,
,,,三菱重工SRFGB72H1VBW 优于 大金空调FVXS272NC-N。造型也是三菱重工耐看。,2016-7-30 11:08,junychen,
,,,顶一下吧,2016-7-30 12:15,aloeq,
柜机两款：大金空调FVXS272NC-N和三菱重工SRFGB72H1VBW,求教各位大神，上面两款机型不知道哪个好点。我在大金官网上没有看见上述型号，13年的机型，后者是11年的机型？前者1.27万，后者1.43万，小白第一次发帖不知道能不能附链接，还是不附的好，麻烦各位帮忙参考一下。,,,2016-7-30 00:30,aloeq,https://www.jdbbs.com/thread-7723599-1-1.html
大金最后的R22上墙,前几天客厅一台日立3P柜机罢工了 酷暑难耐   无奈之下将闲置了5年多的全新1.5P大金老冷媒挂机请出山 装在北向餐厅（南北对厅 日立柜机放南边）用了两天 不得不感慨姜是老的辣 正所谓老当益壮 不负当年神机之名,,,2016-7-18 19:07,cyrus,https://www.jdbbs.com/thread-7718546-1-1.html
,,,水晶面板,2016-7-18 20:03,abcde@1234,
,,,"还真有老货。,来自:家电论坛Android客户端",2016-7-18 20:19,发烧二十年,
,,,"http://www.jd-bbs.com/thread-5073192-1-1.html,当年差点卖掉 幸亏心有不舍 价格没松动 不然一代名姬就旁落了",2016-7-18 20:32,cyrus,
,,,"这机器，还有什么好说的。,棒棒棒，你最棒，向你学习好榜样······",2016-7-18 20:41,南昌雪军,
,,,"岂不是说这么多年的科技进步都把心思用在怎么偷工减料了？,文雅点说就是cost down",2016-7-18 20:48,thermal_mode,
,,,大金挂机从来没有过神机头衔。。。一直以来就是性能平平，唯一亮点就是静音稍好而已。,2016-7-18 21:03,被迫生活,
,,,卧槽，这不是e-max么fxtn35啥的,2016-7-18 21:55,veary,
,,,老冷媒最大的好处就是不用担心抽真空抽坏,2016-7-19 12:39,cyrus,
,,,这东西都有买了存货的！,2016-7-19 16:09,mxstrive,
,,,不错，我去日本的时候观察过，民用空调大金数量最多。也体验了日本本土的三菱电机和大金，我感觉大金在噪音、柔和程度上更胜一筹。下次买空调大金一定是我不二之选。,2016-7-19 17:11,woll,
,,,“UP-钛”光催化过滤网 这玩意还没装上 不知管不管用？！,2016-7-21 11:39,cyrus,
,,,"CZNOLAY要选对型号才行，好品牌 不选对型号一样垃圾到家！ 发表于 2016-7-21 13:18,嗯，你说的对。",2016-7-21 15:14,woll,
,,,现在新世纪都不卖电器了吧。,2016-7-21 18:29,luyuns,
,,,FTXD？ 爸妈家里两台07年的机器 照样运行正常！,2016-7-22 14:23,cutexuxu,
天热凑热闹，大金空调制冷测试,"天大热，空调开的欢啊，看大家测试制冷我也来报一下数据。,大金帕缔能    室外36度   室内30度  设定20度   10分钟后最大功率上到3400W   持续工作没有降过功率，因为根本不可能打到20度,提高设定温度到26度后，最低功率最终稳定在390W   不过多数时间是在600-1000W之间浮动。",,,2016-7-24 11:46,shiminpanweiyi,https://www.jdbbs.com/thread-7720907-1-1.html
,,,这个应该是3P组里的冠军了。牛！,2016-7-24 11:51,被迫生活,
,,,你这个大金有插头吗，我的没有插头，直接接电线的，没办法测试了。,2016-7-24 11:53,GTRRAZ,
,,,大金的这个空调用到现在感觉总体还行，制冷制热都不错，除了天冷雨天花霜频繁外，估计这个是室外机太小造成的。,2016-7-24 11:57,shiminpanweiyi,
,,你这个大金有插头吗，我的没有插头，直接接电线的，没办法测试了。,没有插头，直接接线的 ，但这个空调我单独接了一路线到电表箱里，装了一个电子功率表。,2016-7-24 17:44,shiminpanweiyi,
,,没有插头，直接接线的 ，但这个空调我单独接了一路线到电表箱里，装了一个电子功率表。,好的，明白了。谢谢,2016-7-24 20:33,GTRRAZ,
,,,"是的，冬天化霜太频繁了，差不多半个小时一次，室温20几度，化霜结束变成18度了。,浙江省。",2016-7-24 20:34,GTRRAZ,
,,"是的，冬天化霜太频繁了，差不多半个小时一次，室温20几度，化霜结束变成18度了。,浙江省。",我这里空调冬天也化霜厉害，应该是湿度太大,2016-7-25 10:06,shenrenrenren,
,,,关注帕蒂能,2016-7-25 10:11,Wangfannj,
,,,化霜太频繁就比较讨厌了。帕蒂能的外观是个大槽点。,2016-7-25 12:36,liaojiayi8767,
大金老空调功率上不去啥问题？,各位大神，06年的空调，最大功率1100瓦就死活不上去了，是不是缺氟利昂？而且设置26°，一般室内温度顶多到28°，就不下去了，郁闷，不如另外一个房间的科龙变频，最大能到1400瓦，完全能达到最大功率，而且温度很准，设置28°，房间基本就在28°左右。,,,2016-7-23 22:43,chinacdj,https://www.jdbbs.com/thread-7720768-1-1.html
,,,我的额定功率1450，强力制冷直接干到1580，直接北电报警,2016-7-23 22:46,John_Lotto,
,,我的额定功率1450，强力制冷直接干到1580，直接北电报警,我强力，没超过1150的,2016-7-23 22:47,chinacdj,
,,,"清洗两器 测测压力 有可能亏制冷剂。,来自:家电论坛Android客户端",2016-7-24 11:06,发烧二十年,
,,"清洗两器 测测压力 有可能亏制冷剂。,来自:家电论坛Android客户端",谢谢，准备买点氟利昂，加点，看看效果会不会变好,2016-7-24 12:29,chinacdj,
,,,外机管子接口有无结霜？一般结霜制冷剂漏光了大金会自动报警停机。如果不是，清洗外机翅片，关电源用清水冲洗。,2016-7-24 12:33,机车啊机车,
,,,基本缺氟。。。,2016-7-24 12:41,无心道,
败了个垃圾大金335,安装好后吹出来冷气感觉不冷，安装人员谁大金就这样，1.大金真这样吗，2开机一小时房间29度降至26，但不见冷凝水出来。开至除湿状态有冷凝水出来,,,2016-7-17 22:46,云横秦岭,https://www.jdbbs.com/thread-7718228-1-1.html
,,,装坏了吧，大金制冷还是可以的。,2016-7-17 23:14,bangbing123123,
,,,帕缔能开26度出风口冷的吃不消,2016-7-17 23:41,沉寂～光线,
,,,凝结水量与空气湿度有关系，撸主用一两天再看看。,2016-7-18 00:25,saratov,
,,,格力代工的型号吧,2016-7-18 00:49,abcde@1234,
,,,"室外气温几度？房子大小多少，是否密闭。我也正好买了大金。买了双头温度计 过几天测试一下数据给你看看。,我在浙江省 开26度风直吹是非常冷的，这几天外面大概是32度左右。",2016-7-18 01:53,GTRRAZ,
,,,在浙江省，这几天 帕蒂能3P机出水像下雨那样多。1.5P肯定少很多，但是冷凝水排水口 地上也明显是湿透了的。,2016-7-18 01:56,GTRRAZ,
,,,谢谢,2016-7-18 16:15,云横秦岭,
,,,"你是不是买了J系列，和苏宁专供机型AX系列,以及H 和,M系列,外机钣金是不是这样的",2016-7-18 16:25,南昌雪军,
,,,ftxm335nc,2016-7-18 19:26,云横秦岭,
,,,外机不是这样的,2016-7-18 19:28,云横秦岭,
大金FTZS235NC-W和FTXR236RCDW如何选择？,"卧室14平米，在大金FTZS235NC-W和FTXR236RCDW当中纠结，FTZS235NC-W，4500，FTXR236RCDW，5000,FTZS235NC-W老一点，FTXR236RCDW新款，求推荐哪个好一些？",,,2016-7-5 03:59,zhaomubo,https://www.jdbbs.com/thread-7654486-1-1.html
,,,"你看大金的 7 5 E-MAX,就知道了。,这个，怎么简单的问题。,没人，帮你。我帮你一把··········",2016-7-5 18:35,南昌雪军,
,,,"大金的型号，就知道谁好，不用看价格。,超级简单·······",2016-7-5 18:36,南昌雪军,
,,大金的型号，就知道谁好，不用看价格。,7 E-MAX比5要好吗？但是最好的F系列到现在也只是第一代E-MAX啊,2016-7-7 01:12,zhaomubo,
,,7 E-MAX比5要好吗？但是最好的F系列到现在也只是第一代E-MAX啊,7拿我，应该是三代的意思,2016-7-7 09:33,南昌雪军,
,,,现在的大金缩水太厉害的，貌似论坛现在的风向是合资贵的上三菱电机，便宜的上松下。国产直接上保修年限长的就行,2016-7-7 09:40,麦兜仔,
,,现在的大金缩水太厉害的，貌似论坛现在的风向是合资贵的上三菱电机，便宜的上松下。国产直接上保修年限长的 ...,"大金只是小挂的瓦外机重量降到松下富士通的水准，内机还是有9/10kg的。,关键是苏宁卖的价格太黑了！",2016-7-7 14:50,abcde@1234,
,,"大金只是小挂的瓦外机重量降到松下富士通的水准，内机还是有9/10kg的。,关键是苏宁卖的价格太黑了！",学军为什么被封了啊？,2016-7-8 23:08,麦兜仔,
,,"大金只是小挂的瓦外机重量降到松下富士通的水准，内机还是有9/10kg的。,关键是苏宁卖的价格太黑了！",外机不是还是35公斤吗？,2016-7-10 10:32,zhaomubo,
,,外机不是还是35公斤吗？,"EMAX-7的外机已不到30kg了。,老EMAX还有30多",2016-7-10 13:39,abcde@1234,
,,"EMAX-7的外机已不到30kg了。,老EMAX还有30多",最后还是买了FTZS235，外机35公斤，但是库存货，出厂日期14年12月,2016-7-11 06:24,zhaomubo,
,,最后还是买了FTZS235，外机35公斤，但是库存货，出厂日期14年12月,"库存货也不多便宜点,希望这重量真的会皮实",2016-7-11 12:14,abcde@1234,
,,"库存货也不多便宜点,希望这重量真的会皮实",哎，这型号现在都买不到了，好不容易在某宝一卖家那里讨价还价到4500,2016-7-12 08:27,zhaomubo,
,,大金的型号，就知道谁好，不用看价格。,通过性好怎么看，指点指点，,2016-7-14 12:22,scele,
,,学军为什么被封了啊？,我也不知道啊。。。。。。。。。,2016-7-14 17:31,南昌雪军,
喷气增焓的技术怎么市场很少见，三菱电机松下大金更少见到采用？,"喷气增焓的技术怎么市场很少见，三菱电机松下大金更少见到采用？,既然喷气增焓可以提高压缩机制热量，怎么还去搞什么室内电辅热，搞什么冷媒分流，搞什么室外机电热丝化霜，搞什么蓄热技术，直接喷气增焓，-25℃制热上来不就可以了吗？,空气能难以推广，全部上喷气增焓不就好了吗？再说了喷气增焓都很久很老的技术，都普及不了吗？",,,2016-7-2 10:34,junychen,https://www.jdbbs.com/thread-7653302-1-1.html
,,,"不说的牛叉点谁买？,参见一晚一度电、最低1Hz",2016-7-2 10:44,大棍,
,,"不说的牛叉点谁买？,参见一晚一度电、最低1Hz",问题空调厂商是用的很少,2016-7-2 11:10,junychen,
,,,"问题在于喷气增焓这种说法太科学了，没有一晚一度电、最低1Hz那样能一下子打动小白们的心。,市场范围也小。适合中纬度地区，再北，有大面积供暧，再南，体现不出优势，而且成本上去，性价比自然下降。,美的、奥克斯、TCL 海信都有喷气增焓机。格力有没有没有研究过。",2016-7-2 12:20,无心道,
,,,海信T921用了，不知道效果怎么样,2016-7-2 12:20,崂山茶,
,,,海尔也要推出增焓机了。,2016-7-2 12:26,无心道,
,,,家用中央空调里面，大多数品牌都有增焓系列机。,2016-7-2 12:28,无心道,
,,,"以前多了，定速都有补气增焓，没市场。长江中下游用不上，北方有供暖用不着,来自:家电论坛Android客户端",2016-7-2 14:04,江城隐士,
敢问下各位大大，当年很火的大金FTXD和FTXS系列放到现在相当于什么档次的机器？,"大金FTXD和FTXS系列是老的二级能效 EMAX的机器,放到现在相当于什么档次的机器？",,,2016-6-30 11:23,ycndonggua,https://www.jdbbs.com/thread-7652540-1-1.html
,,,同问 高手解惑!,2016-6-30 11:43,rz118,
,,,三菱的YGJ，松下的Re，je,2016-6-30 14:01,飞翔的荷兰人,
,,三菱的YGJ，松下的Re，je,连RFJ都不如吗？,2016-6-30 14:39,ycndonggua,
,,三菱的YGJ，松下的Re，je,连 RFJ 都不如吗？,2016-6-30 14:39,ycndonggua,
,,,rfj比ygj第一个级别,2016-6-30 14:59,飞翔的荷兰人,
,,rfj比ygj第一个级别,明白了 多谢,2016-6-30 17:12,ycndonggua,
现在房间的空调是大金变频，温度到了，湿度还是比较高,空调是已经很多年了，变频的，现在达到设定温度已经低速运转，但是人体感觉不适，我看了湿度计，主要是湿度比较高，对了我设定的温度是26度制冷,,,2016-6-22 18:41,nbxiaoxiao,https://www.jdbbs.com/thread-7431178-1-1.html
,,,"开除湿功能,来自:家电论坛Android客户端",2016-6-22 19:19,发烧二十年,
,,,室外是高温吗?看一下室外是否有制冷剂泄漏。,2016-6-22 19:56,机车啊机车,
,,,我空调制冷永远26度，制热永远20度。风量永远静音。,2016-6-22 20:05,lugangqiang,
,,我空调制冷永远26度，制热永远20度。风量永远静音。,请问你用的是什么空调，哪个牌子的温控效果好？,2016-6-22 20:07,以父之名309,
,,,请问大金空调温控效果怎么样，设定26度，室内实际温度也是26度吗，不是的话，误差有多大？,2016-6-22 20:08,以父之名309,
,,请问你用的是什么空调，哪个牌子的温控效果好？,富士通二级和三级。,2016-6-22 20:26,lugangqiang,
,,富士通二级和三级。,请问富士通的温控效果怎么样，设定温度26度，室内实际温度也是在26度左右吗，我之前买的美的，设定26度制冷，实际温度24.7度到25度。温差很大。,2016-6-22 20:32,以父之名309,
,,请问富士通的温控效果怎么样，设定温度26度，室内实际温度也是在26度左右吗，我之前买的美的，设定26度制 ...,对的,2016-6-22 20:57,lugangqiang,
,,对的,哦，谢谢，富士通温控效果这么好呀，大金空调温控呢？,2016-6-22 21:07,以父之名309,
,,哦，谢谢，富士通温控效果这么好呀，大金空调温控呢？,大金的中高端型号温控也不错，其实我感觉大金的品质比富士通将军的好些，也更好用些。,2016-6-23 07:54,机车啊机车,
,,,"科龙26二级机，设定25，空气净化器测温24.7-25多浮动(向上吹风式)，不过怎么感觉有压机不停，室外风扇停的情况。,来自:家电论坛Android客户端",2016-6-23 07:59,shenrenrenren,
,,哦，谢谢，富士通温控效果这么好呀，大金空调温控呢？,"不用那么惊讶的，冷空气往下走的，设置26度，房间保温好的，近地面温度一般肯定在26度附近的。,制热就不行了，设置20度，近地面温度能到18度，而且要长时间的打。",2016-6-23 08:12,lugangqiang,
,,科龙26二级机，设定25，空气净化器测温24.7-25多浮动(向上吹风式)，不过怎么感觉有压机不停，室外风扇停的 ...,科龙温控也这么好？变频空调压机应该不会停的，室外风扇停应该是正常的。,2016-6-23 09:59,以父之名309,
,,"不用那么惊讶的，冷空气往下走的，设置26度，房间保温好的，近地面温度一般肯定在26度附近的。,制热就 ...","广告合作一句话：简单来说就是不是你设定多少度，你感觉应该就是多少度。你记着：你设置的永远是进风温度。所以要26就要设置28。如果不信你可以拿温度计去测量进风温度就明白了。热空气在高处，冷空气在低处。空调认为你上面的空气还没达到设定值所以拼命工作，这种现象在西晒的房间尤其明显。,以上是论坛大神给我的回复，我知道谁说的对了，感觉都有道理，我测得就是进风口温度，也有不少误差",2016-6-23 10:01,以父之名309,
三菱电机日立大金为什么没有天猫店,看了松下好失望，天猫的mitusbis 电机不支持我这里发货 可是广东的三菱重工不喜欢，香港卖的是电机。,,,2016-6-28 07:12,小早川,https://www.jdbbs.com/thread-7651423-1-1.html
,,,电机是看不上网上的这点销量，在华东区的口碑第一，基本看重品质对价格不怎么敏感的首选电机。,2016-6-28 08:54,mxstrive,
,,,渠道 途径,2016-6-28 09:52,殷殷荒诞,
