p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,X_name
宝尔迈斯（POWERMAX) 4寸交流电迷你扇/电风扇/金属扇  螺旋网 FT-10A 黑色,宝尔迈斯旗舰店,10413639224,,,9,100,9,0,0,宝尔·迈斯（POWERMAX）,,"宝尔迈斯（POWERMAX) 4寸交流电迷你扇/电风扇/金属扇  螺旋网 FT-10A 黑色,10413639224, ,0.65kg,无定时,二档调节,正常风,5片,1级,台扇",台扇,宝尔迈斯（POWERMAX) 4寸交流电迷你扇/电风扇/金属扇  螺旋网 FT-10A 黑色
中联FG10-90迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色,网赢电器专营店,10269262846,,,200,86,100,10,10,中联（ZOLEE）,风很柔和 使用方便 风扇不错 噪音很小 安装方便 安全节能 广角送风 电机好 颜色漂亮 睡眠风不错 风很柔和 安装方便 风扇不错,"中联FG10-90迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色,10269262846, ,1.8kg,无定时,二档调节,正常风,5片,3级,机械式,转页扇，吊扇，风扇伴侣",转页扇，吊扇，风扇伴侣,中联FG10-90迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色
中联FG10-90迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色,欣系你电器专营店,14069865812,,,1,100,1,0,0,中联（ZOLEE）,使用方便 使用方便,"中联FG10-90迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色,14069865812, ,1.8kg,无定时,二档调节,正常风,5片,无,机械式,吊扇",吊扇,中联FG10-90迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色
中联 FG11-42吊扇 新款圆扇叶迷你微风静音小吊扇学生宿舍蚊帐小风扇省电电风扇 风扇+4.5M延长线,佳豪专营店,10237921013,,,400,91,300,20,10,中联（ZOLEE）,风扇不错 风很柔和 扇网坚固 适合宝宝 颜色漂亮 噪音很小 颜色漂亮 风扇不错 噪音很小,"中联 FG11-42吊扇 新款圆扇叶迷你微风静音小吊扇学生宿舍蚊帐小风扇省电电风扇 风扇+4.5M延长线,10237921013, ,300.00g,FG11-42JH新款圆扇叶,无定时,无极变速,正常风,5片,1级,机械式,吊扇",吊扇,中联 FG11-42吊扇 新款圆扇叶迷你微风静音小吊扇学生宿舍蚊帐小风扇省电电风扇 风扇+4.5M延长线
中联电风扇ZLU04-100 家用迷你USB可充电便携式手持车载电扇 电脑小风扇 绿色+电池+USB线,欣系你电器专营店,12577961167,,,60,90,60,5,2,中联（ZOLEE）,,"中联电风扇ZLU04-100 家用迷你USB可充电便携式手持车载电扇 电脑小风扇 绿色+电池+USB线,12577961167, ,300.00g,中国大陆,无定时,三档调节,正常风,4片,无,机械式,转页扇，台扇，USB风扇，风扇伴侣",转页扇，台扇，USB风扇，风扇伴侣,中联电风扇ZLU04-100 家用迷你USB可充电便携式手持车载电扇 电脑小风扇 绿色+电池+USB线
中联FF01-33DZ迷你微风扇电风扇小风扇小电扇台式夹扇静音家用学生宿舍床头蚊帐 01-33DZ绿色+2.5米线+开关定时器,网赢电器专营店,10476353864,,,20,88,20,2,1,中联（ZOLEE）,造型美观,"中联FF01-33DZ迷你微风扇电风扇小风扇小电扇台式夹扇静音家用学生宿舍床头蚊帐 01-33DZ绿色+2.5米线+开关定时器,10476353864, ,1.7kg,33DZ夹式,无定时,二档调节,正常风,5片,无,机械式,转页扇，台扇，风扇伴侣",转页扇，台扇，风扇伴侣,中联FF01-33DZ迷你微风扇电风扇小风扇小电扇台式夹扇静音家用学生宿舍床头蚊帐 01-33DZ绿色+2.5米线+开关定时器
佳星（JASUN）电风扇 夹扇 台式风扇 台立扇 迷你学生电风扇静音白色 JF02,加乐多专营店,10798508691,,,60,80,50,7,7,佳星（JASUN）,,"佳星（JASUN）电风扇 夹扇 台式风扇 台立扇 迷你学生电风扇静音白色 JF02,10798508691, ,1.1kg,中国大陆,JF02,无定时,二档调节,正常风、自然风、睡眠风,3片,2级,机械式,台扇，风扇伴侣",台扇，风扇伴侣,佳星（JASUN）电风扇 夹扇 台式风扇 台立扇 迷你学生电风扇静音白色 JF02
小风扇USB风扇 学生宿舍移动台式 迷你小风扇 桌面充电 手持风扇 三档风扇 创意礼品 黑色,景轩礼品专营店,10444048680,,,90,93,80,2,5,博利莱,发货快 外观漂亮 包装不错 值得推荐 物美价廉 创意不错 风力很大 质量不错 使用方便 风扇不错,"小风扇USB风扇 学生宿舍移动台式 迷你小风扇 桌面充电 手持风扇 三档风扇 创意礼品 黑色,10444048680, ,1.0kg,中国大陆,迷你三档风,无定时,三档调节,正常风,4片,无,机械式,USB风扇",USB风扇,小风扇USB风扇 学生宿舍移动台式 迷你小风扇 桌面充电 手持风扇 三档风扇 创意礼品 黑色
中联FD10-70迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色+弯杆+4.5米线,网赢电器专营店,11598588012,,,20,85,10,3,0,中联（ZOLEE）,,"中联FD10-70迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色+弯杆+4.5米线,11598588012, ,0.8kg,FD10-70,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",转页扇，吊扇，风扇伴侣,中联FD10-70迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色+弯杆+4.5米线
中联FC04-60迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色,网赢电器专营店,11865745563,,,60,97,50,2,0,中联（ZOLEE）,使用方便 造型美观,"中联FC04-60迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色,11865745563, ,0.6kg,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",转页扇，吊扇，风扇伴侣,中联FC04-60迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色
卡帝亚（kadeer）KYT-25A6/电风扇/台扇/转页扇 蓝白色,卡帝亚官方旗舰店,10376718588,,,20,92,20,1,1,卡帝亚（KADEER）,颜色漂亮 使用方便 适合宝宝 底座很稳 风很柔和 质量不错 扇网坚固 安装方便 很漂亮,"卡帝亚（kadeer）KYT-25A6/电风扇/台扇/转页扇 蓝白色,10376718588, ,1.7kg,中国大陆,KYT-25A6,2小时以下,三档调节,正常风,6片,1级,机械式,转页扇",转页扇,卡帝亚（kadeer）KYT-25A6/电风扇/台扇/转页扇 蓝白色
品桂 USB蛇形风扇 大风力小风扇 USB小风扇 笔记本电脑小风扇 蛇形USB风扇（白色）,斌俊专营店,11448257483,,,400,92,400,10,20,品桂,使用方便 造型美观 噪音很小 风力很大 电机好 安装方便 质量不错 风扇不错 风很柔和 安全节能,"品桂 USB蛇形风扇 大风力小风扇 USB小风扇 笔记本电脑小风扇 蛇形USB风扇（白色）,11448257483, ,75.00g,无定时,无极变速,正常风,2片,1级,机械式,USB风扇",USB风扇,品桂 USB蛇形风扇 大风力小风扇 USB小风扇 笔记本电脑小风扇 蛇形USB风扇（白色）
米拓KHG-25B 厨房卫生间排气扇油烟换气扇浴室排风扇墙窗式长家用静音大功率换气扇 双向灰色带开关,双佳电器专营店,11805197592,,,9,89,8,1,0,米拓（mituo）,,"米拓KHG-25B 厨房卫生间排气扇油烟换气扇浴室排风扇墙窗式长家用静音大功率换气扇 双向灰色带开关,11805197592, ,2.2kg,中国大陆,DH21,无定时,二档调节,正常风,5片,1级,机械式,空气循环扇",空气循环扇,米拓KHG-25B 厨房卫生间排气扇油烟换气扇浴室排风扇墙窗式长家用静音大功率换气扇 双向灰色带开关
网易严选 黑凤梨 便携手持风扇 USB充电迷你强劲电风扇两档可调 樱花粉,网易旗舰店,13645515698,,,10,100,10,0,0,網易（NETEASE www.163.com）,颜色漂亮 造型美观 造型美观 颜色漂亮,"网易严选 黑凤梨 便携手持风扇 USB充电迷你强劲电风扇两档可调 樱花粉,13645515698, ,160.00g,中国大陆,1154005,无定时,二档调节,正常风,5片,无,机械式,USB风扇",USB风扇,网易严选 黑凤梨 便携手持风扇 USB充电迷你强劲电风扇两档可调 樱花粉
舒飞无叶风扇双涡轮风扇迷你桌扇小风扇电风扇 浅蓝色,舒飞生活电器旗舰店,14677254842,,,1,100,1,0,0,舒飞,,"舒飞无叶风扇双涡轮风扇迷你桌扇小风扇电风扇 浅蓝色,14677254842, ,2.0kg,无定时,二档调节,正常风,无叶,无,机械式,台扇，空气循环扇",台扇，空气循环扇,舒飞无叶风扇双涡轮风扇迷你桌扇小风扇电风扇 浅蓝色
中联FC02-50迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色+2.5米线,网赢电器专营店,11865133232,,,30,88,20,1,3,中联（ZOLEE）,,"中联FC02-50迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色+2.5米线,11865133232, ,0.7kg,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",转页扇，吊扇，风扇伴侣,中联FC02-50迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色+2.5米线
中联电风扇FG10-33小吊扇床上宿舍风扇迷你小风扇学生蚊帐扇静音吊扇 002绿色+2.5米线,洋脉个护专营店,12449629843,,,7,86,6,0,1,中联（ZOLEE）,,"中联电风扇FG10-33小吊扇床上宿舍风扇迷你小风扇学生蚊帐扇静音吊扇 002绿色+2.5米线,12449629843, ,300.00g,中国大陆,无定时,二档调节,正常风,5片,无,机械式,吊扇",吊扇,中联电风扇FG10-33小吊扇床上宿舍风扇迷你小风扇学生蚊帐扇静音吊扇 002绿色+2.5米线
【京东配送】中联FG11-42迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 定时器+蓝色+2.5m延长线,网赢电器专营店,1179955605,,,500,88,500,20,40,中联（ZOLEE）,风扇不错 风力很大 噪音很小 还可以吧 声音小 睡眠风不错 使用方便 一般 风很柔和 质量不错 质量不错 风扇不错 使用方便 风力很大 电机好 质量不错,"【京东配送】中联FG11-42迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 定时器+蓝色+2.5m延长线,1179955605, ,400.00g,FG12-42,无定时,无极变速,正常风,5片,无,机械式,转页扇，吊扇，风扇伴侣",转页扇，吊扇，风扇伴侣,【京东配送】中联FG11-42迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 定时器+蓝色+2.5m延长线
小风扇手持迷你 便携台式USB风扇 小型随身可充电 兔子粉,春笑电器专营店,11534683313,,,3,100,3,0,0,乾越（qianyue）,使用方便 颜色漂亮 使用方便 颜色漂亮,"小风扇手持迷你 便携台式USB风扇 小型随身可充电 兔子粉,11534683313, ,50.00g,中国大陆,无定时,二档调节,正常风,3片,无,机械式,USB风扇",USB风扇,小风扇手持迷你 便携台式USB风扇 小型随身可充电 兔子粉
中联电风扇FD10-40 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇学生宿舍电扇 002白色+2.5米线,洋脉个护专营店,12451809477,,,10,74,10,1,4,中联（ZOLEE）,安全节能,"中联电风扇FD10-40 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇学生宿舍电扇 002白色+2.5米线,12451809477, ,300.00g,中国大陆,无定时,二档调节,正常风,3片,无,机械式,吊扇",吊扇,中联电风扇FD10-40 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇学生宿舍电扇 002白色+2.5米线
栩海XH-FS806 太阳能充电USB风扇/电风扇 迷你便携小电扇 小风扇 电扇 学生风扇 绿色.+1.5米usb延长线,宏婷电器专营店,12545720856,,,100,97,100,1,3,栩海,,"栩海XH-FS806 太阳能充电USB风扇/电风扇 迷你便携小电扇 小风扇 电扇 学生风扇 绿色.+1.5米usb延长线,12545720856, ,0.8kg,无定时,三档调节,正常风,4片,1级,机械式,USB风扇",USB风扇,栩海XH-FS806 太阳能充电USB风扇/电风扇 迷你便携小电扇 小风扇 电扇 学生风扇 绿色.+1.5米usb延长线
中联迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐FG11-42,网赢电器专营店,13368697622,,,20,92,20,0,2,中联（ZOLEE）,风力很大 噪音很小 睡眠风不错 安全节能 风很柔和 质量不错 风力很大 噪音很小,"中联迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐FG11-42,13368697622, ,1.0kg,无定时,二档调节,正常风,5片,无,机械式,转页扇，吊扇，空气循环扇，风扇伴侣",转页扇，吊扇，空气循环扇，风扇伴侣,中联迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐FG11-42
中联（ZOLEE ）ZL02-180台扇 电风扇 学生夹风扇静音迷你夹扇 小电风扇电扇 风扇,佳豪专营店,10212550156,,,20,89,20,1,2,中联（ZOLEE）,安装方便 质量不错 风扇不错 风很柔和,"中联（ZOLEE ）ZL02-180台扇 电风扇 学生夹风扇静音迷你夹扇 小电风扇电扇 风扇,10212550156, ,1.3kg,ZL02-180JH,无定时,二档调节,正常风,3片,1级,机械式,台扇",台扇,中联（ZOLEE ）ZL02-180台扇 电风扇 学生夹风扇静音迷你夹扇 小电风扇电扇 风扇
奥克斯（AUX）FO-18A6 电风扇/台扇/转页扇/办公鸿运扇/床头扇,盛世昌业专营店,11285904083,,,20,90,20,1,1,奥克斯（AUX）,使用方便,"奥克斯（AUX）FO-18A6 电风扇/台扇/转页扇/办公鸿运扇/床头扇,11285904083, ,1.18kg,无定时,二档调节,正常风,4片,1级,机械式,台扇",台扇,奥克斯（AUX）FO-18A6 电风扇/台扇/转页扇/办公鸿运扇/床头扇
壹秀 猫咪小风扇 迷你电风扇USB充电手拿小型电扇 便携静音小电扇 学生宿舍儿童电风扇 蓝色,壹秀科技礼品官方旗舰店,12204008846,,,700,96,700,10,10,壹秀科技,,"壹秀 猫咪小风扇 迷你电风扇USB充电手拿小型电扇 便携静音小电扇 学生宿舍儿童电风扇 蓝色,12204008846, ,200.00g,中国大陆,无定时,三档调节,正常风,7片及以上,1级,机械式,USB风扇",USB风扇,壹秀 猫咪小风扇 迷你电风扇USB充电手拿小型电扇 便携静音小电扇 学生宿舍儿童电风扇 蓝色
奥克斯（AUX）4A8 USB风扇 迷你电脑小风扇 USB迷你静音桌面型小风扇 黑色,奥克斯盛世专卖店,10043086293,,,40,83,30,1,7,奥克斯（AUX）,质量不错 安装方便 噪音很小 风力很大 电机好 使用方便 安全节能 造型美观 风很柔和 风扇不错,"奥克斯（AUX）4A8 USB风扇 迷你电脑小风扇 USB迷你静音桌面型小风扇 黑色,10043086293, ,180.00g,无定时,二档调节,正常风,4片,1级,机械式,USB风扇，风扇伴侣",USB风扇，风扇伴侣,奥克斯（AUX）4A8 USB风扇 迷你电脑小风扇 USB迷你静音桌面型小风扇 黑色
中联电风扇ZL13-180 办公室家用迷你静音 台式夹扇电扇 风扇 小风扇 学生宿舍儿童 002标配+2.5m延长线,洋脉个护专营店,12450844755,,,20,100,20,0,0,中联（ZOLEE）,,"中联电风扇ZL13-180 办公室家用迷你静音 台式夹扇电扇 风扇 小风扇 学生宿舍儿童 002标配+2.5m延长线,12450844755, ,1.7kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,台扇",台扇,中联电风扇ZL13-180 办公室家用迷你静音 台式夹扇电扇 风扇 小风扇 学生宿舍儿童 002标配+2.5m延长线
中联ZLU01-150迷你USB小风扇 床上风扇 桌面电风扇 静音 台式宿舍学生电扇办公室 001标配,洋脉个护专营店,12452067536,,,20,89,20,1,2,中联（ZOLEE）,噪音很小 质量不错 颜色漂亮 风很柔和 噪音很小 质量不错 颜色漂亮 风很柔和,"中联ZLU01-150迷你USB小风扇 床上风扇 桌面电风扇 静音 台式宿舍学生电扇办公室 001标配,12452067536, ,330.00g,中国大陆,无定时,二档调节,正常风,4片,无,机械式,USB风扇",USB风扇,中联ZLU01-150迷你USB小风扇 床上风扇 桌面电风扇 静音 台式宿舍学生电扇办公室 001标配
日彩（RICAI）4R1学生宿舍静音USB迷你风扇  桌面移动台式电脑办公桌小风扇 黑色,日彩旗舰店,13517293206,,,8,62,5,1,2,日彩（ricai）,使用方便 使用方便,"日彩（RICAI）4R1学生宿舍静音USB迷你风扇  桌面移动台式电脑办公桌小风扇 黑色,13517293206, ,380.00g,4r1,无定时,二档调节,正常风,4片,无,机械式,USB风扇",USB风扇,日彩（RICAI）4R1学生宿舍静音USB迷你风扇  桌面移动台式电脑办公桌小风扇 黑色
中联电风扇ZLU02-100 家用迷你USB可充电便携式手持车载电扇 风扇 小风扇 绿色标配,欣系你电器专营店,12296156419,,,60,90,50,3,3,中联（ZOLEE）,风很柔和 噪音很小 使用方便 质量不错 风很柔和 噪音很小 使用方便,"中联电风扇ZLU02-100 家用迷你USB可充电便携式手持车载电扇 风扇 小风扇 绿色标配,12296156419, ,400.00g,中国大陆,无定时,三档调节,正常风,4片,无,机械式,转页扇，USB风扇，风扇伴侣",转页扇，USB风扇，风扇伴侣,中联电风扇ZLU02-100 家用迷你USB可充电便携式手持车载电扇 风扇 小风扇 绿色标配
中联 FG10-50电风扇 家用小吊扇 学生静音小风扇 宿舍床上迷你风扇 微风蚊帐扇 绿色+延长线,中联高基万生专卖店,12207035595,,,10,100,10,0,0,中联（ZOLEE）,,"中联 FG10-50电风扇 家用小吊扇 学生静音小风扇 宿舍床上迷你风扇 微风蚊帐扇 绿色+延长线,12207035595, ,0.6kg,中国大陆,FG10-50,无定时,无极变速,正常风、自然风、睡眠风,5片,1级,机械式,吊扇",吊扇,中联 FG10-50电风扇 家用小吊扇 学生静音小风扇 宿舍床上迷你风扇 微风蚊帐扇 绿色+延长线
中联FG10-33迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 绿色+蚊帐直杆+4.5米线,网赢电器专营店,11866622456,,,100,93,100,5,4,中联（ZOLEE）,,"中联FG10-33迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 绿色+蚊帐直杆+4.5米线,11866622456, ,300.00g,无定时,二档调节,正常风,5片,无,机械式,转页扇，吊扇，风扇伴侣",转页扇，吊扇，风扇伴侣,中联FG10-33迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 绿色+蚊帐直杆+4.5米线
中联电风扇FD10-40 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色,欣系你电器专营店,12235381523,,,100,85,90,8,9,中联（ZOLEE）,安装方便 睡眠风不错 噪音很小 风很柔和 使用方便 远程遥控 风扇不错 风很柔和 噪音很小,"中联电风扇FD10-40 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色,12235381523, ,0.6kg,中国大陆,FD10-40,无定时,二档调节,正常风,3片,无,机械式,吊扇，风扇伴侣",吊扇，风扇伴侣,中联电风扇FD10-40 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色
中联微风吊扇 FG10-50迷你小吊扇 五叶微风500mm 蚊帐扇中联吊扇迷你微风小电风扇 风扇+4.5M延长线,佳豪专营店,10212400338,,,100,92,90,4,4,中联（ZOLEE）,噪音很小 噪音很小,"中联微风吊扇 FG10-50迷你小吊扇 五叶微风500mm 蚊帐扇中联吊扇迷你微风小电风扇 风扇+4.5M延长线,10212400338, ,500.00g,FG10-50JH,无定时,无极变速,正常风,5片,1级,机械式,吊扇",吊扇,中联微风吊扇 FG10-50迷你小吊扇 五叶微风500mm 蚊帐扇中联吊扇迷你微风小电风扇 风扇+4.5M延长线
风扇USB风扇迷你风扇静音风扇柠檬充电小风扇手持便携风扇水果风扇创意礼品风扇 粉红色,吉礼宏邦礼品专营店,12064963568,,,3,100,3,0,0,品优之家,,"风扇USB风扇迷你风扇静音风扇柠檬充电小风扇手持便携风扇水果风扇创意礼品风扇 粉红色,12064963568, ,200.00g,中国大陆,柠檬风扇,无定时,三档调节,正常风、自然风,7片及以上,1级,机械式,USB风扇",USB风扇,风扇USB风扇迷你风扇静音风扇柠檬充电小风扇手持便携风扇水果风扇创意礼品风扇 粉红色
威乐星 迷你充电手持风扇便携usb小风扇 萌猫系列 学生小巧可爱风扇 蓝色,家居就建材家居旗舰店,12065442723,,,10,90,9,1,0,威乐星（Well STar）,,"威乐星 迷你充电手持风扇便携usb小风扇 萌猫系列 学生小巧可爱风扇 蓝色,12065442723, ,125.00g,无定时,三档调节,正常风、自然风,5片,无,机械式,USB风扇",USB风扇,威乐星 迷你充电手持风扇便携usb小风扇 萌猫系列 学生小巧可爱风扇 蓝色
海纳斯（HANASS）M2-388 电风扇 家用转页扇迷你鸿运扇台式办公宿舍用小台扇 浅灰色,苍穹电器专营店,14504239678,,,90,91,80,6,2,海纳斯（HANASS）,质量不错,"海纳斯（HANASS）M2-388 电风扇 家用转页扇迷你鸿运扇台式办公宿舍用小台扇 浅灰色,14504239678, ,1.3kg,中国大陆,HNSZYEM2388,无定时,二档调节,正常风,3片,1级,机械式,转页扇",转页扇,海纳斯（HANASS）M2-388 电风扇 家用转页扇迷你鸿运扇台式办公宿舍用小台扇 浅灰色
中联小电风扇FE10-60/FD10-60三叶扇60cm中联微风小吊扇宿舍扇蚊帐扇学生扇 风扇+4.5M延长线,佳豪专营店,10212387272,,,10,67,10,2,3,中联（ZOLEE）,,"中联小电风扇FE10-60/FD10-60三叶扇60cm中联微风小吊扇宿舍扇蚊帐扇学生扇 风扇+4.5M延长线,10212387272, ,0.6kg,FE10-60/FD10-60JH,无定时,无极变速,正常风,3片,1级,机械式,吊扇",吊扇,中联小电风扇FE10-60/FD10-60三叶扇60cm中联微风小吊扇宿舍扇蚊帐扇学生扇 风扇+4.5M延长线
中联FD10-70迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色+5m延长线,网赢电器专营店,1528818973,,,400,90,400,20,20,中联（ZOLEE）,风扇不错 安装方便 声音小 风很柔和 质量不错 睡眠风不错 适合宝宝 安全节能 电机好 使用方便 质量不错 风力很大 睡眠风不错 使用方便 噪音很小 使用方便 风扇不错 质量不错 质量不错,"中联FD10-70迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色+5m延长线,1528818973, ,0.8kg,中国大陆,FD10-70,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",转页扇，吊扇，风扇伴侣,中联FD10-70迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色+5m延长线
中联（ZOLEE）风扇学生静音电风扇迷你小风扇壁扇台扇夹扇FF01-28【硅胶叶不伤手】 绿色+5米线,洋脉个护专营店,11684341187,,,60,90,60,5,2,中联（ZOLEE）,,"中联（ZOLEE）风扇学生静音电风扇迷你小风扇壁扇台扇夹扇FF01-28【硅胶叶不伤手】 绿色+5米线,11684341187, ,5.0kg,中国大陆,无定时,二档调节,正常风,5片,1级,机械式,台扇",台扇,中联（ZOLEE）风扇学生静音电风扇迷你小风扇壁扇台扇夹扇FF01-28【硅胶叶不伤手】 绿色+5米线
中联电风扇ZL04-180 家用迷你静音 电扇 风扇 小风扇 学生儿童 台式办公室桌面 001绿 色,洋脉个护专营店,12450223270,,,4,100,4,0,0,中联（ZOLEE）,,"中联电风扇ZL04-180 家用迷你静音 电扇 风扇 小风扇 学生儿童 台式办公室桌面 001绿 色,12450223270, ,1.2kg,中国大陆,无定时,二档调节,正常风,5片,无,机械式,台扇",台扇,中联电风扇ZL04-180 家用迷你静音 电扇 风扇 小风扇 学生儿童 台式办公室桌面 001绿 色
中联（ZOLEE） FF12-42夹扇静音微型风扇宿舍小电扇学生迷你台扇夹扇小电风扇 风扇+2.5M延长线,爱购电器专营店,16979700816,,,0,100,0,0,0,中联（ZOLEE）,,"中联（ZOLEE） FF12-42夹扇静音微型风扇宿舍小电扇学生迷你台扇夹扇小电风扇 风扇+2.5M延长线,16979700816, ,500.00g,FF12-42,无定时,无极变速,正常风,无叶,1级,机械式,台扇",台扇,中联（ZOLEE） FF12-42夹扇静音微型风扇宿舍小电扇学生迷你台扇夹扇小电风扇 风扇+2.5M延长线
南极BL605 人迷你可充电USB小风扇便携台式随身锂电池静音学生宿舍照明 可充电（香妃粉）,宏婷电器专营店,11540384936,,,10,100,10,0,0,南极人,质量不错 颜色漂亮 电机好 风扇不错 扇网坚固 质量不错 底座很稳,"南极BL605 人迷你可充电USB小风扇便携台式随身锂电池静音学生宿舍照明 可充电（香妃粉）,11540384936, ,250.00g,无定时,三档调节,正常风,4片,1级,机械式,USB风扇",USB风扇,南极BL605 人迷你可充电USB小风扇便携台式随身锂电池静音学生宿舍照明 可充电（香妃粉）
中联ZLU01-150 USB桌面办公室家用迷你静音 电扇 小风扇 学生台式 标配+插头+USB线,欣系你电器专营店,12221958139,,,30,97,30,1,0,中联（ZOLEE）,使用方便 适合宝宝 使用方便 适合宝宝,"中联ZLU01-150 USB桌面办公室家用迷你静音 电扇 小风扇 学生台式 标配+插头+USB线,12221958139, ,330.00g,中国大陆,无定时,二档调节,正常风,4片,无,机械式,转页扇，台扇，USB风扇，风扇伴侣",转页扇，台扇，USB风扇，风扇伴侣,中联ZLU01-150 USB桌面办公室家用迷你静音 电扇 小风扇 学生台式 标配+插头+USB线
中联 微风吊扇 FG10-50迷你小吊扇 五叶 微风 学生宿舍蚊帐 绿色+4.5米线,欣系你电器专营店,12317976651,,,20,96,20,1,0,中联（ZOLEE）,,"中联 微风吊扇 FG10-50迷你小吊扇 五叶 微风 学生宿舍蚊帐 绿色+4.5米线,12317976651, ,0.6kg,中国大陆,无定时,二档调节,正常风,5片,无,机械式,吊扇",吊扇,中联 微风吊扇 FG10-50迷你小吊扇 五叶 微风 学生宿舍蚊帐 绿色+4.5米线
中联ZLU01-150 USB风扇 迷你小风扇 床上桌面电风扇 静音 台式宿舍风扇办公室 白绿+延长线,中联高基万生专卖店,12264517967,,,40,83,30,2,5,中联（ZOLEE）,,"中联ZLU01-150 USB风扇 迷你小风扇 床上桌面电风扇 静音 台式宿舍风扇办公室 白绿+延长线,12264517967, ,420.00g,中国大陆,ZLU01-150,无定时,二档调节,正常风、自然风、睡眠风,4片,1级,机械式,USB风扇",USB风扇,中联ZLU01-150 USB风扇 迷你小风扇 床上桌面电风扇 静音 台式宿舍风扇办公室 白绿+延长线
中联ZLU04-150迷你微风扇USB电风扇小风扇小电扇台式夹扇电脑办公桌办公室学生宿舍 004风扇+USB线+插头,洋脉个护专营店,12447111054,,,9,89,8,1,0,中联（ZOLEE）,底座很稳 广角送风 风扇不错 安全节能 质量不错,"中联ZLU04-150迷你微风扇USB电风扇小风扇小电扇台式夹扇电脑办公桌办公室学生宿舍 004风扇+USB线+插头,12447111054, ,500.00g,中国大陆,无定时,二档调节,正常风,4片,无,机械式,台扇",台扇,中联ZLU04-150迷你微风扇USB电风扇小风扇小电扇台式夹扇电脑办公桌办公室学生宿舍 004风扇+USB线+插头
